OBJECTID,riparianid,bioAc,opAcres,DirectCost,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,Shape_Length,Shape_Area,MLRA,HUC12,FBndID
1409,598_23_2,1.644493699,0.797556221,406.7536621,78,202.8023987,100,1352.015991,5.55838871,8.50433445,0.861360729,2.572762012,,,,,,,,3.498646677,6997,3.14878206,1.20188E-05,609.5560303,,,129.1781006,193.5847015,464.4161839,3228.972605,108c,070802060804,
1410,393_6_2,1.658929229,0.797436178,406.6924438,49,127.3824539,100,849.2163696,5.607180595,8.578986168,0.861231089,2.572374821,,,,,,,,22.55226684,45104,20.29704094,7.74729E-05,534.0748901,,,20.03703117,26.3129425,465.6529128,3228.486586,108c,070801030408,
1411,138_11_1,1.675479293,0.797251463,406.5982361,78,202.7250977,100,1351.50061,5.663119793,8.664573669,0.861031592,2.571779013,,,,,,,,1.288072824,2576,1.159265518,4.42487E-06,609.3233643,,,350.737793,525.6115723,463.7572576,3227.738696,108c,070802060602,
1412,487_32_2,1.664434195,0.796974957,406.4572144,78,202.6547852,100,1351.03186,5.625787735,8.607455254,0.860732973,2.57088685,,,,,,,,35.07593441,70153,31.56834221,0.000120495,609.1119995,,,12.87546921,19.29502678,465.2570032,3226.6193,108c,070802060502,
1413,588_8_1,1.681826353,0.796914458,406.4263611,15,38.96911621,100,259.7940979,5.684573174,8.697397232,0.860667586,2.570691824,,,,,,,,20.15378284,40307,18.13840437,6.92335E-05,445.3954773,,,22.4069519,24.55538368,460.2639024,3226.374275,108c,070801010602,
1414,588_8_2,1.681826353,0.796737671,406.3362122,9,23.37626076,100,155.8417358,5.684573174,8.697397232,0.860476673,2.570121527,,,,,,,,0.476620346,953,0.428958297,1.63732E-06,429.7124634,,,947.2627563,1001.758118,455.0432864,3225.658523,108c,070801010602,
1415,137_31_2,1.614370942,0.796609879,406.2710266,79,205.1589813,100,1367.726563,5.456573963,8.348558426,0.860338688,2.569709301,,,,,,,,178.8023976,357605,160.9221568,0.000614233,611.4299927,,,2.524643183,3.799538851,462.6953651,3225.141274,108c,070802060602,
1416,22_3_1,1.658424497,0.796564877,406.2480774,78,202.5505066,100,1350.33667,5.605474949,8.576376915,0.860290051,2.569564104,,,,,,,,21.55196154,43104,19.39676519,7.40366E-05,608.798584,,,20.94411469,31.38660431,461.8263636,3224.959084,105,070801030402,
1417,23_36_2,1.62732017,0.796494663,406.2122803,73,189.5498047,100,1263.665405,5.500342369,8.415523529,0.860214233,2.569337606,,,,,,,,47.85377753,95707,43.06839859,0.00016439,595.762085,,,9.431794167,13.83292866,461.5458005,3224.674724,105,070600060901,
1418,138_17_1,1.671702385,0.796263397,406.0943298,78,202.4738617,100,1349.825684,5.650353909,8.645041466,0.85996449,2.568591595,,,,,,,,0.551081896,1102,0.495973706,1.89311E-06,608.5681763,,,818.7819824,1227.016968,463.2744334,3223.738558,108c,070802060602,
1419,138_9_2,1.652063131,0.795968771,405.9440613,78,202.3987122,100,1349.324707,5.583973408,8.543478966,0.859646261,2.567641258,,,,,,,,1.802559882,3605,1.622303873,6.19226E-06,608.3427734,,,250.2268982,374.9869385,463.7154297,3222.545649,108c,070802060602,
1420,389_4_2,1.598882556,0.795849979,405.8834839,86,223.1245575,100,1487.49707,5.404222965,8.268461227,0.859517992,2.567257881,,,,,,,,55.59433153,111189,50.03489763,0.000190981,629.0080566,,,8.112008095,12.57138729,461.4958826,3222.064707,108c,070802060601,
1421,184_11_1,1.685159326,0.795471311,405.6903687,79,204.8654938,100,1365.77002,5.695838451,8.714632988,0.859109044,2.566036463,,,,,,,,26.98718071,53974,24.28846359,9.2708E-05,610.5558472,,,16.70300674,25.13768959,463.9194784,3220.531521,108c,070802060602,
1422,520_8_2,1.658947587,0.794412136,405.150177,68,176.1052856,100,1174.035278,5.607243061,8.579081535,0.857965112,2.562619686,,,,,,,,31.78556859,63571,28.6070112,0.000109192,581.2554932,,,14.16261864,20.31863785,461.7421338,3216.243448,108c,070801010301,
1423,594_40_1,1.701711416,0.794154942,405.0190125,11,28.47829056,100,189.8552704,5.751784801,8.80023098,0.857687354,2.561790228,,,,,,,,23.85815239,47716,21.47233772,8.1959E-05,433.4973145,,,18.86236191,20.18864059,462.3002755,3215.202226,108c,070802060804,
1424,84_27_1,1.60819912,0.793905854,404.8919983,78,201.8742981,100,1345.828613,5.435712814,8.316640854,0.857418299,2.560986519,,,,,,,,2.231076658,4462,2.007969052,7.66433E-06,606.7662964,,,201.6425476,302.1791077,460.0420663,3214.193717,104,070801030406,
1425,588_17_1,1.765984178,0.79367888,404.7762146,5,12.93696594,100,86.24643707,5.969026566,9.132610321,0.857173204,2.560254335,,,,,,,,135.3099607,270619,121.7789642,0.000464825,417.7131958,,,3.32385993,3.430093288,456.819299,3213.274718,108c,070801010602,
1426,443_18_2,1.590210915,0.793079019,404.4703064,78,201.6640167,100,1344.426758,5.374912739,8.2236166,0.856525362,2.55831933,,,,,,,,19.80996704,39620,17.82896996,6.80524E-05,606.1343384,,,22.68612862,33.99715805,460.055162,3210.846309,108c,070801030303,
1427,424_4_1,1.653347015,0.792764187,404.3097229,86,222.2591858,100,1481.727905,5.588313103,8.5501194,0.856185317,2.557303905,,,,,,,,7.650422588,15301,6.885380283,2.62812E-05,626.5689087,,,58.72002792,90.99990082,461.1867405,3209.571667,108c,070801030303,
1428,443_22_1,1.748043537,0.792706788,404.2804565,78,201.5694885,100,1343.796631,5.908387184,9.039832115,0.856123328,2.557118654,,,,,,,,0.621948838,1244,0.559753954,2.13656E-06,605.8499756,,,722.2467041,1082.350464,460.7517286,3209.339195,108c,070801030303,
1429,393_27_2,1.650490522,0.792677462,404.2655029,77,198.97789,100,1326.519287,5.578658104,8.535346985,0.856091678,2.557024002,,,,,,,,42.3350049,84670,38.10150307,0.000145432,603.2434082,,,10.61022472,15.83253574,459.1952722,3209.220612,108c,070801030408,
1430,686_1_1,1.614730358,0.792602062,404.2270508,70,180.8717957,100,1205.812012,5.457788467,8.350416183,0.856010199,2.556780815,,,,,,,,0.997853518,1996,0.89806819,3.42789E-06,585.098877,,,450.1072998,651.5083008,460.5052196,3208.915208,108c,070801030408,
1431,160_17_1,1.643685579,0.792600334,404.2261658,78,201.5422821,100,1343.615234,5.555657387,8.500155449,0.856008351,2.556775331,,,,,,,,0.101415209,203,0.091273688,3.48388E-07,605.7684326,,,4428.726074,6636.835449,460.6444995,3208.908264,108c,070802060602,
1432,583_9_1,1.627020836,0.792285025,404.0653687,68,175.6337433,100,1170.891602,5.499330521,8.413975716,0.85566783,2.555758238,,,,,,,,0.962164462,1924,0.865948021,3.30529E-06,579.6990967,,,466.6161804,669.4386597,457.547825,3207.631693,108c,070801010301,
1433,836_98_1,1.663053989,0.79091239,403.3653259,76,195.9564514,100,1306.376343,5.62112236,8.600317001,0.854185402,2.551330328,,,,,,,,27.51393127,55028,24.76253891,9.45176E-05,599.3217773,,,16.28933716,24.20275879,456.8710628,3202.074543,108c,070802060302,
1434,160_13_2,1.63474524,0.790845633,403.3312683,78,201.0962219,100,1340.641479,5.525438786,8.453921318,0.854113281,2.551115036,,,,,,,,1.786195174,3572,1.60757567,6.13605E-06,604.4274902,,,250.894104,375.986969,458.2118686,3201.804277,108c,070802060602,
1435,166_48_1,1.653257608,0.790758014,403.2865906,78,201.0739441,100,1340.49292,5.588010788,8.549656868,0.854018629,2.550832272,,,,,,,,7.354057193,14708,6.61865139,2.52631E-05,604.3605347,,,60.93183899,91.31173706,459.4088438,3201.449502,108c,070802060406,
1436,842_11_1,1.667841077,0.790649831,403.2314148,78,201.0464325,100,1340.30957,5.637302876,8.625073433,0.853901803,2.550483227,75.92385292,0.008586165,130.9985606,11.79852613,1883,941,0.005154195,25.71199974,51425,23.14079943,8.83274E-05,604.277832,0.428513736,0.642165601,17.42512894,26.11309242,460.2000415,3201.011568,104,070801030602,
1437,421_39_1,1.692733049,0.790585995,403.1988525,83,213.9165344,100,1426.110229,5.721437931,8.753800392,0.853832901,2.550277472,,,,,,,,6.799856186,13600,6.119870663,2.33593E-05,617.1153564,,,65.88356018,100.8379745,459.7841208,3200.752904,108c,070801030605,
1438,532_2_1,1.675408959,0.790444911,403.1268921,76,195.8405457,100,1305.603638,5.662882328,8.66421032,0.853680491,2.54982233,,,,,,,,65.48893166,130978,58.94003773,0.000224972,598.9674072,,,6.839610577,10.16231823,463.0860183,3200.181774,108c,070802060502,
1439,424_11_1,1.656632423,0.79028666,403.0462036,86,221.5647736,100,1477.098511,5.599417686,8.567109108,0.853509605,2.549311876,136.3861991,0.015423802,131.0006866,11.79867617,3384,1692,0.009267692,125.1732799,250347,112.6559522,0.000430003,624.6109619,0.238206983,0.369155407,3.577673435,5.544411659,460.4132699,3199.541052,108c,070801030303,
1440,186_12_1,1.677065134,0.789483905,402.6367798,78,200.7498169,100,1338.332153,5.668479919,8.672774315,0.852642596,2.546722174,38.31204224,0.004332677,130.9985046,11.798522,950,475,0.002601746,17.02642177,34053,15.32377978,5.84902E-05,603.3865967,0.847656369,1.270287514,26.27529144,39.3758316,460.971334,3196.29104,108c,070801030407,
1441,577_3_1,1.645601749,0.788420618,402.0945129,75,192.7687531,100,1285.125,5.562133789,8.510065079,0.851494253,2.543292284,,,,,,,,50.44582812,100892,45.40124617,0.000173295,594.8632813,,,8.856464386,13.10235596,458.480965,3191.986277,108c,070801010602,
1442,699_65_1,1.605087996,0.788246155,402.0055542,5,12.84841251,100,85.65608215,5.425197601,8.300552368,0.851305842,2.542729616,,,,,,,,57.08927917,114179,51.38035202,0.000196117,414.8539734,,,7.824110508,8.074175835,458.7259197,3191.279922,108c,070802060406,
1443,588_10_1,1.59888351,0.787968516,401.8639526,16,41.10043716,100,274.0029297,5.404226303,8.268465996,0.851005971,2.541833878,,,,,,,,307.0700231,614141,276.3630164,0.001054866,442.964386,,,1.454116225,1.602835298,458.6747574,3190.155974,108c,070801010602,
1444,184_5_1,1.616153479,0.787511885,401.631073,76,195.1138763,100,1300.759155,5.462598801,8.357776642,0.850512862,2.540360928,,,,,,,,62.90601444,125812,56.61541104,0.000216099,596.7449341,,,7.094023705,10.54032707,460.437634,3188.307187,108c,070802060602,
1445,598_23_1,1.644493699,0.787437379,401.5930786,78,200.229126,100,1334.86084,5.55838871,8.50433445,0.850432396,2.540120602,,,,,,,,0.164122868,328,0.147710584,5.63805E-07,601.8222046,,,2718.783447,4074.33374,458.5293486,3188.005677,108c,070802060804,
1446,836_91_1,1.633153677,0.787249267,401.4971313,5,12.83216381,100,85.54776001,5.520059586,8.445691109,0.850229204,2.539513826,,,,,,,,11.06324005,22126,9.956915855,3.80051E-05,414.3292847,,,40.32344437,41.61220932,455.5440653,3187.244067,108c,070802060302,
1447,184_7_2,1.664073229,0.787045062,401.3929749,79,202.6955261,100,1351.303467,5.624567509,8.605587959,0.850008667,2.538855076,,,,,,,,26.6592595,53318,23.9933328,9.15815E-05,604.088501,,,16.72935486,25.17734909,460.0383571,3186.417345,108c,070802060602,
1448,589_13_1,1.683382034,0.785984695,400.8522034,69,176.7993774,100,1178.662476,5.689831257,8.705441475,0.848863482,2.535434484,,,,,,,,62.13359725,124268,55.92023754,0.000213445,577.6516113,,,7.168284893,10.32992077,453.4726895,3182.124164,108c,070802060802,
1449,53_12_2,1.455812216,0.785657048,400.6850891,78,199.7769012,100,1331.845947,4.920645237,7.528587341,0.84850961,2.534377575,25.20500374,0.002850413,130.9992371,11.79857349,625,312,0.001708936,13.49458694,26990,12.14512825,4.63574E-05,600.4619751,1.284247041,1.924557567,32.99142456,49.4405632,457.4641912,3180.797707,104,070801030601,
1450,525_1_1,1.609333158,0.78436178,400.0245056,79,202.0045319,100,1346.696899,5.439546108,8.322505951,0.847110748,2.530199289,,,,,,,,16.41711712,32835,14.7754055,5.63971E-05,602.0290527,,,27.07367325,40.74534988,454.3785325,3175.553878,108c,070802060502,
1451,396_23_2,1.623893499,0.783973157,399.8263245,70,178.9026794,100,1192.68457,5.488759995,8.397802353,0.846691012,2.528945684,,,,,,,,164.3049947,328609,147.8744959,0.000564431,578.7290039,,,2.703822136,3.913649797,454.8064417,3173.980392,108c,070801030603,
1452,845_72_1,1.543636441,0.78395617,399.8176575,76,194.2329865,100,1294.886597,5.21749115,7.982761383,0.846672654,2.528890848,,,,,,,,0.862685859,1725,0.776417255,2.96355E-06,594.0506592,,,514.9520264,765.1177979,455.2496227,3173.911572,108c,070802060302,
1453,845_159_1,1.611050844,0.783661962,399.6676025,66,168.6127167,100,1124.084717,5.445352077,8.331388474,0.846354902,2.527941704,,,,,,,,30.93511868,61870,27.84160757,0.00010627,568.2803345,,,14.35504723,20.41119003,453.1087981,3172.720377,108c,070802060302,
1454,590_7_1,1.572158694,0.783603072,399.6375732,72,183.9267883,100,1226.178589,5.313896179,8.130261421,0.846291304,2.527751923,200.0000002,0.022617833,131.5965873,11.30890514,4932,2464,0.013496214,102.2266944,204454,92.00402444,0.000351175,583.5643311,0.162190571,0.23683618,4.343696594,6.342813015,457.3384764,3172.482106,108c,070802060802,
1455,434_29_1,1.646618366,0.783522069,399.5962524,86,219.6681976,100,1464.45459,5.565569878,8.515321732,0.846203864,2.527490616,,,,,,,,2.228482425,4457,2.005634159,7.65542E-06,619.2644653,,,199.2368622,308.7624207,458.1082825,3172.154156,108c,070801030303,
1456,583_15_2,1.580793738,0.78293556,399.2971497,61,155.694519,100,1037.963501,5.343082905,8.174917221,0.845570385,2.525598526,,,,,,,,5.749835491,11500,5.174851894,1.97522E-05,554.9916992,,,77.16107941,107.2478409,456.846356,3169.779707,108c,070801010301,
1457,184_6_1,1.603970528,0.782181203,398.9124146,79,201.4430237,100,1342.953491,5.421420574,8.294773102,0.844755709,2.523165226,,,,,,,,11.87784004,23756,10.69005585,4.08035E-05,600.3554688,,,37.31621552,56.16017914,455.0879372,3166.725623,108c,070802060602,
1458,137_21_1,1.648860812,0.78213042,398.8865051,78,198.8796234,100,1325.864136,5.573149681,8.526919365,0.844700873,2.523001432,,,,,,,,20.22163431,40444,18.19947011,6.94666E-05,597.7661133,,,21.91747856,32.84524918,454.6725081,3166.519848,108c,070802060602,
1459,559_3_2,1.606745243,0.781666934,398.6501465,79,201.3105011,100,1342.070068,5.430799007,8.309122086,0.844200313,2.52150631,,,,,,,,18.22878361,36458,16.40590549,6.26206E-05,599.9606323,,,24.29918671,36.56979752,452.374709,3164.643456,108c,070802060501,
1460,559_3_1,1.606745243,0.781617165,398.6247559,79,201.2974548,100,1341.983032,5.430799007,8.309122086,0.84414655,2.521345615,,,,,,,,4.366138976,8732,3.929525174,1.49988E-05,599.9222412,,,101.4434891,152.6704102,452.3899668,3164.44195,108c,070802060501,
1461,782_2_1,1.510961175,0.780722439,398.168457,44,111.9867249,100,746.578186,5.107048988,7.813785076,0.843180239,2.518459558,,,,,,,,24.92113423,49842,22.429021,8.56106E-05,510.1551819,,,17.75237846,22.74531746,451.4992654,3160.819575,108c,070802060804,
1462,531_3_2,1.517516494,0.780531228,398.0709229,73,185.7505798,100,1238.337158,5.129205704,7.84768486,0.842973709,2.51784277,,,,,,,,8.960316509,17921,8.064284772,3.0781E-05,583.8215332,,,49.36220932,72.39595032,454.4577013,3160.045576,108c,070802060502,
1463,531_1_1,1.662262201,0.780317545,397.9619446,78,198.4181671,100,1322.787842,5.61844635,8.596222878,0.84274292,2.517153263,,,,,,,,15.82289314,31646,14.24060345,5.43558E-05,596.380127,,,27.94558144,41.87885284,454.3473119,3159.180347,108c,070802060502,
1464,443_25_2,1.657735586,0.780223608,397.914032,78,198.39505,100,1322.633667,5.603146076,8.572813034,0.842641473,2.516850233,,,,,,,,12.6697672,25339,11.40279098,4.3524E-05,596.309082,,,34.89619446,52.29500961,454.2924352,3158.800073,108c,070801030303,
1465,583_6_1,1.682044625,0.779684365,397.6390381,80,203.3415527,100,1355.610352,5.685310841,8.698525429,0.842059135,2.51511097,,,,,,,,0.175084963,350,0.157576472,6.01463E-07,600.9805908,,,2523.467041,3813.897949,454.9863064,3156.616755,108c,070801010301,
1466,598_4_1,1.573991537,0.779153645,397.3683472,16,40.64065552,100,270.9377136,5.320091248,8.13973999,0.841485918,2.513398886,,,,,,,,0.180469215,361,0.162422299,6.19959E-07,438.0090027,,,2446.513428,2696.729492,452.7973428,3154.468279,108c,070802060804,
1467,393_35_1,1.599826097,0.77909416,397.3380127,68,172.7093048,100,1151.395386,5.407412052,8.273340225,0.841421664,2.513206959,,,,,,,,43.16885899,86337,38.85197372,0.000148296,570.0473022,,,10.22697067,14.67228699,454.5579719,3154.227274,108c,070801030408,
1468,594_1_1,1.640060663,0.7774508,396.4999084,86,217.9661102,100,1453.107422,5.543405056,8.481410027,0.839646876,2.507905722,36.14387989,0.004087481,130.9993134,11.79857922,897,449,0.002459334,11.92647833,23853,10.73383057,4.09706E-05,614.4660034,0.88307327,1.368521214,36.93927383,57.24573517,453.403335,3147.573972,108c,070802060804,
1469,166_9_1,1.546388626,0.776796341,396.1661377,78,197.5235596,100,1316.82373,5.226793766,7.996994495,0.838940024,2.505794764,63.98556709,0.007236074,131.0006561,11.79867363,1588,794,0.004349023,66.87531662,133751,60.1877861,0.000229734,593.6896973,0.498949796,0.747720003,6.582168102,9.863956451,450.5018424,3144.924418,108c,070802060406,
1470,583_8_1,1.687484622,0.776791811,396.1638184,68,172.1992035,100,1147.994629,5.703698158,8.726657867,0.838935137,2.505779982,,,,,,,,78.1809749,156362,70.36287704,0.000268572,568.3630371,,,5.630295753,8.077597618,454.8859373,3144.906206,108c,070801010301,
1471,84_39_2,1.564267397,0.775958657,395.7389221,78,197.3107605,100,1315.405029,5.287223816,8.089452744,0.838035345,2.503092527,,,,,,,,0.752470851,1505,0.677223742,2.58493E-06,593.0496826,,,584.3547974,875.7071533,449.6746986,3141.532914,104,070801030406,
1472,149_36_1,1.542291999,0.775386631,395.4471741,78,197.1653137,100,1314.435425,5.212946892,7.97580862,0.837417543,2.501247168,24.5588398,0.002777339,139.5008469,12.46121407,654,327,0.001791097,7.363157749,14726,6.626841784,2.52944E-05,592.6124878,1.209318519,1.812270641,59.67354965,89.4260788,452.6932537,3139.217023,104,070801030603,
1473,478_2_1,1.58960557,0.775120497,395.3114624,86,217.3127899,100,1448.751953,5.372866631,8.220485687,0.837130129,2.500388622,,,,,,,,4.458832044,8918,4.012948792,1.53173E-05,612.6242676,,,98.50897217,152.6618652,450.8373406,3138.139684,108c,070801030301,
1474,499_9_2,1.614594579,0.773958981,394.7190857,78,196.8022919,100,1312.015259,5.45732975,8.349714279,0.83587569,2.496641874,,,,,,,,35.68314075,71367,32.11482763,0.000122581,591.5213623,,,12.29086685,18.41894913,450.7257855,3133.437252,108c,070802060704,
1475,481_9_2,1.619162917,0.773771703,394.6235657,76,191.709671,100,1278.064453,5.472770691,8.373338699,0.835673451,2.496037722,,,,,,,,0.638168603,1277,0.574351758,2.19228E-06,586.333252,,,687.0764771,1020.860901,449.4912656,3132.679004,108c,070802060603,
1476,719_21_1,1.574379206,0.773625791,394.5491638,1,2.522017956,100,16.81345367,5.321401596,8.141744614,0.835515857,2.495567083,,,,,,,,1.775992155,3552,1.598392978,6.101E-06,397.071167,,,246.841156,248.4189911,452.9035373,3132.088195,108c,070802060503,
1477,393_23_1,1.568571925,0.77322346,394.3439636,68,171.4080048,100,1142.719971,5.301773071,8.111712456,0.835081339,2.494269133,,,,,,,,3.6251965,7251,3.262676755,1.24535E-05,565.7519531,,,120.8651657,173.4011688,450.0695361,3130.459276,108c,070801030408,
1478,490_4_1,1.597577691,0.772892654,394.1752625,86,216.6881866,100,1444.587891,5.399812698,8.261713028,0.834724069,2.493202209,,,,,,,,0.31682685,634,0.28514415,1.08838E-06,610.8634644,,,1382.371948,2142.297119,450.7324869,3129.120096,108c,070802060502,
1479,391_19_1,1.590646505,0.772623003,394.0377197,70,176.3124542,100,1175.416382,5.376385212,8.225869179,0.83443284,2.49233222,200.0000005,0.022617833,133.8322383,12.01054123,5069,2537,0.013896061,57.58981133,115179,51.83083105,0.000197836,570.3501587,0.155316412,0.224812835,7.602380753,11.00407124,448.1343309,3128.028406,108c,070801030607,
1480,516_17_2,1.625809431,0.772522986,393.9867249,78,196.437149,100,1309.581055,5.49523592,8.407711029,0.834324837,2.49200964,,,,,,,,32.82165384,65643,29.53948832,0.000112751,590.4238892,,,13.33762836,19.98761368,450.8475297,3127.623457,108c,070802060603,
1481,458_50_2,1.664875746,0.772215664,393.8299866,78,196.3589935,100,1309.059937,5.627280235,8.60973835,0.833992898,2.491018295,,,,,,,,8.110611737,16221,7.299550623,2.78621E-05,590.1889648,,,53.9526329,80.8527832,445.5258134,3126.379096,108c,070802060801,
1482,186_33_2,1.600634217,0.772074521,393.7579956,78,196.3231049,100,1308.820679,5.410143852,8.27752018,0.833840489,2.490562916,,,,,,,,1.825316191,3651,1.642784536,6.27044E-06,590.0811157,,,239.6893768,359.1956787,448.0892826,3125.807725,108c,070801030407,
1483,455_26_2,1.66637969,0.771499574,393.4647827,22,55.33179474,100,368.8786316,5.632363319,8.617515564,0.833219528,2.488708258,,,,,,,,0.000975469,2,0.000877922,3.35099E-09,448.7965698,,,448177.2188,511203.0313,448.6417432,3123.48002,108c,070802060803,
1484,443_2_2,1.935852647,0.771108806,393.2655029,78,196.0775452,100,1307.183594,6.543181896,10.01106834,0.832797527,2.487447739,,,,,,,,1.630809188,3262,1.467728257,5.60226E-06,589.3430176,,,267.9416199,401.5341492,444.7482142,3121.89795,108c,070801030303,
1485,588_10_2,1.59888351,0.771006167,393.2131348,15,37.70204926,100,251.3470001,5.404226303,8.268465996,0.832686663,2.487116575,,,,,,,,0.737923265,1476,0.664130926,2.53496E-06,430.9151917,,,592.0717163,648.8406982,448.25962,3121.482463,108c,070801010602,
1486,184_6_2,1.603970528,0.770989835,393.2048035,79,198.5606995,100,1323.738037,5.421420574,8.294773102,0.83266902,2.487063885,,,,,,,,34.0804224,68161,30.67238015,0.000117075,591.7655029,,,12.8195076,19.29310608,450.5941825,3121.416231,108c,070802060602,
1487,531_1_2,1.662262201,0.770209014,392.8066101,79,198.3596344,100,1322.397583,5.61844635,8.596222878,0.831825733,2.484545231,,,,,,,,29.78268909,59565,26.80442047,0.000102311,591.1662598,,,14.65454578,22.05480385,448.2506885,3118.255101,108c,070802060502,
1488,598_4_2,1.573991537,0.770070672,392.7360535,23,57.73989868,100,384.9326477,5.320091248,8.13973999,0.831676304,2.484098911,,,,,,,,14.50771165,29015,13.05694091,4.98378E-05,450.4759521,,,30.07871819,34.5008812,448.8377868,3117.694968,108c,070802060804,
1489,598_2_2,1.582879663,0.768446028,391.9074707,78,195.4004517,100,1302.669678,5.350133419,8.185704231,0.829921722,2.478858232,,,,,,,,0.190485522,381,0.171436965,6.54368E-07,587.3079224,,,2286.014893,3425.795166,447.7128709,3111.117598,108c,070802060804,
1490,421_36_2,1.524513721,0.768050432,391.705719,83,207.8186951,100,1385.458008,5.15285635,7.883870125,0.829494476,2.477581978,,,,,,,,12.76219773,25524,11.48597747,4.38415E-05,599.5244141,,,34.10295105,52.19620132,447.3219775,3109.515937,108c,070801030605,
1491,397_25_1,1.65108943,0.767374098,391.3607788,76,190.1246033,100,1267.497314,5.580682278,8.538443565,0.828764021,2.475400209,,,,,,,,1.133472204,2267,1.020125031,3.89377E-06,581.4853516,,,383.6400146,570.0137939,444.4105219,3106.777739,108c,070802060602,
1492,478_3_1,1.581611276,0.766691744,391.0127869,86,214.9496918,100,1432.997925,5.345846176,8.179144859,0.82802707,2.473199129,,,,,,,,7.894020081,15788,7.104618073,2.7118E-05,605.9624634,,,55.03642654,85.29135132,447.515237,3104.01524,108c,070801030301,
1493,478_3_2,1.581611276,0.766477764,390.903656,86,214.8892365,100,1432.594971,5.345846176,8.179144859,0.827795982,2.472508907,,,,,,,,2.266747236,4533,2.040072441,7.78687E-06,605.7929077,,,191.6126404,296.9467773,447.3999952,3103.148893,108c,070801030301,
1494,617_10_2,1.830946684,0.766014397,390.6673279,69,172.3070984,100,1148.713989,6.188599586,9.468557358,0.827295542,2.471014261,,,,,,,,0.56429255,1129,0.507863298,1.93849E-06,562.9744263,,,769.2371826,1108.515625,444.2326114,3101.272813,108c,070801010604,
1495,97_7_1,1.792389154,0.765961289,390.6402588,78,194.768631,100,1298.45752,6.058275223,9.269161224,0.827238202,2.470842838,,,,,,,,0.422619522,845,0.380357563,1.45181E-06,585.4088745,,,1027.034302,1539.10144,450.791143,3101.057854,108c,070801030406,
1496,137_12_1,1.50585866,0.765797913,390.5569458,79,197.2234802,100,1314.823242,5.089802265,7.787397385,0.827061772,2.470315933,,,,,,,,73.69544169,147391,66.32589659,0.000253163,587.7803955,,,5.888453484,8.86200428,444.9548071,3100.396322,108c,070802060602,
1497,458_53_2,1.573169947,0.765649796,390.4813843,78,194.6893158,100,1297.928711,5.317314625,8.135491371,0.826901793,2.469838142,,,,,,,,20.15328884,40306,18.13795972,6.92318E-05,585.1707153,,,21.52840805,32.26221085,446.3492111,3099.796748,108c,070802060801,
1498,458_53_1,1.573169947,0.76503849,390.1696167,78,194.5338135,100,1296.89209,5.317314625,8.135491371,0.826241553,2.467866182,,,,,,,,41.59524252,83190,37.4357174,0.000142891,584.7034302,,,10.42238903,15.61886501,445.7581595,3097.321867,108c,070802060801,
1499,84_17_2,1.564735293,0.764972746,390.1361084,78,194.5171661,100,1296.781128,5.288805485,8.091872215,0.826170564,2.46765399,,,,,,,,2.31237036,4625,2.081133366,7.9436E-06,584.6532593,,,187.4632874,280.9302368,449.9157861,3097.055644,104,070801030406,
1500,84_3_2,1.73146379,0.764805913,390.0510254,78,194.474823,100,1296.498779,5.852347374,8.954091072,0.825990379,2.467115879,,,,,,,,0.408899814,818,0.368009835,1.40468E-06,584.5258789,,,1059.892944,1588.34314,451.1197517,3096.380248,104,070801030406,
1501,836_67_1,1.624991894,0.764071047,389.676239,76,189.3062439,100,1262.041626,5.492472649,8.403483391,0.825196743,2.464745283,,,,,,,,0.778409243,1557,0.700568318,2.67404E-06,578.9824829,,,556.2287598,826.4468384,442.2023802,3093.404941,108c,070802060302,
1502,598_13_1,1.609468579,0.763864517,389.5708923,78,194.2354736,100,1294.903198,5.440003872,8.323205948,0.824973702,2.464079142,,,,,,,,0.17549035,351,0.157941312,6.02855E-07,583.8063965,,,2466.554688,3696.350098,446.2249282,3092.568934,108c,070802060804,
1503,845_95_1,1.574575424,0.763856471,389.566803,92,229.0958252,100,1527.305542,5.322064877,8.142759323,0.824965,2.464053154,,,,,,,,3.297995806,6596,2.968196154,1.13295E-05,618.6625977,,,131.246994,208.4304962,442.347502,3092.536367,108c,070802060302,
1504,137_31_1,1.614370942,0.76366365,389.4684753,79,196.6739349,100,1311.159546,5.456573963,8.348558426,0.824756742,2.46343112,,,,,,,,0.454657733,909,0.409191966,1.56187E-06,586.142395,,,951.7989502,1432.438721,439.1848422,3091.755721,108c,070802060602,
1505,617_3_2,1.532237411,0.762211382,388.7278137,69,171.4517365,100,1143.011597,5.178962231,7.923812389,0.823188305,2.458746433,,,,,,,,9.949044108,19898,8.954139829,3.41776E-05,560.1795654,,,43.41319275,62.56095886,445.5321577,3085.876052,108c,070801010604,
