OBJECTID,SiteID,MAX_BuffAreaAc,Shape_Length,Shape_Area,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID,radial
223,5929,7.438243389,1447.000545,39980.10649,9.875085831,5861.335938,57581.625,87,2800.771729,25.14126205,293.066803,7.289478302,2.08270812,226.1538587,0.025575551,142.6565421,12.73116125,5958,3098,0.01696886,175.4920866,350984,131.6190636,0.000502384,8662.107422,60382.39844,1.891974211,2.79603219,44.53257751,65.81195068,108,070802060603,F070802060603_323,16
224,5946,3.230967999,1627.110246,24988.51241,6.172162533,2546.002686,35989.87891,74,1488.972534,10.92067146,127.3001404,3.166348696,0.904671013,283.7588389,0.032090051,135.5333282,11.16606091,6338,3297,0.018058854,95.65597484,191311,71.74198155,0.000273836,4034.975098,37478.85156,0.772217989,1.22383225,35.48832321,56.24287033,108,070801030605,F070801030605_287,32
225,5963,15.59309292,3549.326739,98299.85908,24.28006554,12287.35742,141577.0625,71,5619.86377,52.70465469,614.3678589,15.28123093,4.366065979,1365.369263,0.154408472,139.465444,12.45922302,35503,18461,0.101117535,1571.204533,3142405,1178.403395,0.004497916,17907.2207,147196.9219,0.665584624,0.97000277,10.42712307,15.19617176,108,070801030606,F070801030606_57,32
226,5990,6.422836304,1625.523578,43830.06563,10.82602596,5061.194824,63126.55859,75,2646.963623,21.70918655,253.0597534,6.294379711,1.798394203,182.0865805,0.02059202,148.094251,13.18335342,5366,2791,0.015287311,175.9123516,351824,131.934262,0.000503587,7708.158203,65773.52344,1.813398361,2.761790752,38.36148834,58.42423248,108,070801030606,F070801030606_32,32
227,5995,11.76148415,1857.926218,68637.14687,16.95337486,9268.049805,98855.125,87,4808.316406,39.7538147,463.4024658,11.52625465,3.293215513,360.8155935,0.040804335,139.6698715,12.47809944,9405,4890,0.026784288,450.5393767,901077,337.9045302,0.001289767,14076.36621,103663.4375,1.895306706,2.878602505,27.42801285,41.65782166,108,070801030302,F070801030302_68,24
228,6008,6.129737377,1193.049975,34777.24128,8.589978218,4830.23291,50088.16406,88,2464.293213,20.71851158,241.5116577,6.007142544,1.716326475,285.3278251,0.032267486,145.16647,12.92149268,7829,4073,0.022309285,236.0267006,472054,177.0200263,0.000675678,7294.526367,52552.45703,1.185915232,1.790946841,27.2863636,41.20735168,108,070802060603,F070802060603_481,16
229,6014,7.419430256,1796.338882,47778.27318,11.80123329,5846.51123,68812.99219,68,2616.097412,25.07767487,292.3255615,7.27104187,2.0774405,328.8235549,0.037186382,141.1534004,12.58487169,8810,4580,0.025086307,439.6180909,879237,329.7135748,0.001258503,8462.608398,71429.08594,1.276530862,1.847731113,17.7320919,25.66654587,108,070801030605,F070801030605_83,24
230,6015,9.341446877,1267.701241,52091.05291,12.86649036,7361.060059,75024.50781,86,3607.249023,31.57409096,368.053009,9.154618263,2.615605116,222.2893574,0.025138518,137.1301963,12.28606155,5592,2907,0.015922684,195.3540569,390707,146.5155459,0.000559244,10968.30859,78631.75781,2.532184362,3.773067951,50.24081421,74.86105347,108,070801030303,F070801030303_524,8
231,6026,3.667256355,1162.266994,27275.21443,6.736978054,2889.798096,39283.32031,83,1822.891357,12.39532661,144.4898987,3.593911171,1.026831746,180.9662096,0.020465318,130.9997711,11.79861145,4489,2335,0.012789635,70.0239853,140048,52.51798921,0.000200459,4712.689453,41106.21094,1.237600923,2.018282413,55.0249176,89.7347641,108,070801030605,F070801030605_246,32
232,6030,8.520971298,1644.133264,52112.88467,12.87188244,6714.525391,75055.94531,84,3524.83667,28.80088234,335.7262573,8.350551605,2.385871887,278.4679917,0.031491713,133.015754,11.96601599,7102,3692,0.020222411,164.8545443,329708,123.6409084,0.000471932,10239.3623,78580.78125,1.818668842,2.773391724,54.30666351,82.81533051,108,070801030303,F070801030303_28,8
233,6036,6.879603863,1662.51505,44790.43143,11.06323624,5421.12793,64509.73047,86,3101.689209,23.25306129,271.0563965,6.742012024,1.926289082,204.177456,0.023090258,143.6281455,12.82824435,5446,2832,0.015511882,147.7774492,295555,110.833089,0.000423045,8522.817383,67611.42188,1.914240122,3.009469509,48.91254044,76.89777374,108,070801030605,F070801030605_158,32
234,6047,4.388248444,1038.000239,23911.39065,5.906113625,3457.939697,34438.54688,82,1578.822144,14.83228016,172.8969879,4.300483704,1.228709579,154.5672035,0.017479876,152.7224731,13.58547688,4422,2300,0.012597927,93.26840401,186537,69.95130157,0.000267001,5036.761719,36017.36719,1.503452063,2.189896345,49.4335289,72.00382996,108,070801030302,F070801030302_114,16
235,6071,5.323333263,1043.380427,32577.22221,8.046573639,4194.786621,46919.57031,81,2124.77832,17.99286652,209.7393341,5.216866493,1.490533352,264.6612268,0.029930317,133.9996482,12.03243693,6777,3526,0.01931317,230.1967601,460394,172.6475682,0.000658988,6319.564941,49044.34766,1.189672947,1.792275906,24.29681778,36.6038475,108,070801030302,F070801030302_186,16
236,6081,9.025749207,2306.492096,56526.8003,13.96212006,7112.290527,81413.125,81,3686.837158,30.50703239,355.6145325,8.845233917,2.527209759,504.7733898,0.057084402,139.409937,11.89784047,12774,6642,0.036380622,1312.395976,2624791,984.2969795,0.00375702,10799.12793,85099.96094,1.07080555,1.62588501,7.225756645,10.97141266,108,070801030303,F070801030303_131,8
237,6099,6.04051733,1215.583778,37362.18374,9.228459358,4759.927734,53811.14844,85,2557.206055,20.41694832,237.9963837,5.919706821,1.691344857,256.5722733,0.029015544,152.7222214,13.58545224,7346,3820,0.020923513,175.9875498,351975,131.9906616,0.000503803,7317.133789,56368.35547,1.246054411,1.915480018,36.06261063,55.43675232,108,070801030302,F070801030302_267,16
238,6119,12.85970974,2005.327809,68100.07271,16.82071877,10133.45117,98081.60938,83,4551.350098,43.46582031,506.6725769,12.60251522,3.600718737,375.4458685,0.04245886,134.0357644,12.03291832,9537,4959,0.027162226,185.2607732,370522,138.9455805,0.000530349,14684.80078,102632.9609,2.043446541,2.961242437,72.93107605,105.6874237,108,070801030301,F070801030301_35,16
239,6127,5.504183292,1437.709042,34503.67354,8.522407532,4337.296387,49694.16016,73,2028.162598,18.60413933,216.8648224,5.394099712,1.541171312,157.3753107,0.017797443,131.0016581,9.136558384,3528,1834,0.010045477,52.91855508,105838,39.68891656,0.000151491,6365.458984,51722.32422,2.364938021,3.47080636,109.2823105,160.3837891,108,070801030606,F070801030606_67,32
240,6167,5.230344772,1382.650068,41770.72241,10.31736851,4121.511719,60160.57422,81,2724.404297,17.67856598,206.0755768,5.125737667,1.464496493,153.9801127,0.017413483,141.1996787,12.58901146,4020,2091,0.011453159,177.4412757,354883,133.0809582,0.000507964,6845.916016,62884.97656,1.971072078,3.273991346,30.96995735,51.44173813,108,070801030606,F070801030606_347,32
241,6185,5.753308773,1175.687338,38344.43497,9.471075058,4533.607422,55225.83984,57,1759.915161,19.44618416,226.6803589,5.638242722,1.610926509,213.3308451,0.024125407,133.8343124,10.81863248,4917,2557,0.014005608,75.18059316,150362,56.38544449,0.000215221,6293.522461,56985.75391,1.773018122,2.461291552,80.403862,111.6160812,108,070801030606,F070801030606_61,32
242,6192,2.882807016,877.7074725,18739.52701,4.628663063,2271.651855,26989.73438,78,1176.976563,9.743887901,113.5825958,2.825150967,0.807185948,143.5313416,0.01623184,133.124155,11.96419978,3677,1913,0.010478189,132.9792891,265958,99.73446518,0.000380682,3448.628418,28166.71094,1.187481403,1.802733064,22.77699852,34.57810211,108,070801030302,F070801030302_166,16
243,6208,11.12957191,1770.314861,62924.32979,15.54230976,8770.102539,90627.21094,88,4458.777832,37.61795425,438.505127,10.90698051,3.116280079,260.7755747,0.029490892,143.9221771,11.74926293,7163,3725,0.020403164,166.1891663,332379,124.6418761,0.000475753,13228.88086,95085.99219,2.354389906,3.551377296,70.3624115,106.1351242,108,070802060502,F070802060502_374,16
244,6211,8.117987633,1236.643161,43970.3344,10.86067295,6396.974121,63328.58203,90,3186.521484,27.4387989,319.8487244,7.955627918,2.27303648,152.4297497,0.017238153,136.8746204,12.26563621,3824,1989,0.010894468,83.45446944,166910,62.59085321,0.000238907,9583.496094,66515.10156,3.216176033,4.818248272,102.2030182,153.1133575,108,070802060603,F070802060603_335,16
245,6226,17.85351563,2094.037456,104058.1087,25.70235252,14068.57031,149870.4219,83,6954.54248,60.34488297,703.4285278,17.4964447,4.998984337,524.328839,0.059295911,135.4996921,12.14743558,13305,6918,0.037892373,268.2264643,536451,201.1698505,0.000767857,21023.11328,156824.9688,2.033618212,3.038900375,69.93379211,104.5042953,108,070801030301,F070801030301_53,16
246,6229,3.419818878,827.8992481,21994.12776,5.432549477,2694.817383,31677.19531,59,1533.096924,11.55898762,134.74086,3.351422548,0.957549274,152.9473483,0.017296688,132.7010818,7.884177282,3665,1907,0.010445325,321.3591402,642717,241.019343,0.000919961,4227.914063,33210.29297,1.41311872,2.217049837,11.18091774,17.54180336,108,070802060302,F070802060302_253,24
247,6261,13.10630703,2228.160497,75311.76623,18.60200691,10327.76953,108468.3047,88,5336.543945,44.29931641,516.3884888,12.84418106,3.669765949,276.265687,0.031242656,141.6955242,12.64825976,7583,3944,0.021602706,164.8868198,329774,123.6651171,0.000472024,15664.31348,113804.8516,2.618602753,3.971681833,83.51400757,126.6671982,108,070802060603,F070802060603_412,16
248,6270,12.80020714,1750.824645,75706.57347,18.69952393,10086.56348,109036.9219,89,5425.47998,43.26470184,504.3281555,12.5442028,3.584058046,359.7114951,0.040679473,132.8887787,11.9458491,9093,4728,0.025896956,198.7930784,397586,149.0948107,0.000569089,15512.04297,114462.3984,2.133368015,3.280889034,67.65200806,104.0414658,108,070801030301,F070801030301_6,16
249,6310,3.826161861,1092.48788,25296.44429,6.248221874,3015.015625,36433.38281,71,1446.213379,12.93242741,150.7507782,3.749638557,1.071325302,172.4667304,0.019504119,139.8151584,11.34921039,3794,1972,0.010801353,564.6383662,1129277,423.4787703,0.0016164,4461.229004,37879.59766,1.528912544,2.262286425,7.119637966,10.53471661,108,070802060603,F070802060603_552,16
250,6318,14.15097046,2109.64714,83425.20905,20.6060257,11150.96484,120153.7344,87,5844.28125,47.8302803,557.5482178,13.86795139,3.96227169,318.2337086,0.035988785,136.3809651,12.23445552,8068,4197,0.022988478,187.2531173,374507,140.4398382,0.000536053,16995.24609,125998.0156,2.656889439,4.049379349,79.40029907,121.0144272,108,070802060603,F070802060603_336,16
251,6338,15.18035603,2997.318587,93015.68892,22.9748745,11962.12012,133966.5,77,5767.152832,51.30960464,598.1060181,14.87674904,4.250499725,445.5263129,0.050384199,136.4182701,12.2232697,11183,5814,0.031845368,347.5608748,695119,260.6706518,0.000994969,17729.27344,139733.6563,2.057468176,3.049410582,45.88978577,68.01407623,108,070801030606,F070801030606_37,32
252,6343,3.437640429,843.1308189,23259.85247,5.745183468,2708.860596,33500.16406,81,1517.072998,11.61922455,135.4430389,3.368887663,0.962539315,166.6281728,0.018843841,138.6808438,12.42203776,4225,2196,0.012028282,169.1477826,338297,126.8608382,0.000484222,4225.933594,35017.23828,1.233543038,1.924377799,21.35300827,33.31156921,108,070801030303,F070801030303_35,8
253,6348,12.12233829,2030.440554,80011.79419,19.76291275,9552.402344,115237.5469,86,5540.72998,40.97350311,477.6201172,11.8798914,3.394254684,442.669057,0.050061075,132.4174445,11.90467174,11006,5722,0.031341451,215.0537533,430105,161.2903169,0.000615638,15093.13281,120778.2734,1.669416666,2.637737274,59.22489548,93.5774231,108,070801030302,F070801030302_262,16
254,6381,21.70915985,2199.247231,126224.3491,31.17741394,17106.81836,181795.5,89,9045.814453,73.37696075,855.3408813,21.27497673,6.078564644,488.1403215,0.055203382,141.0952902,12.58966273,12935,6729,0.036857152,321.652063,643303,241.2390474,0.000920799,26152.63281,190841.3125,2.542252779,3.886555672,70.91230774,108.4096146,108,070802060502,F070802060502_377,16
255,6383,5.174746513,1322.301511,28513.58786,7.042856216,4077.700195,41066.89453,86,1974.535278,17.49064255,203.8850098,5.071251392,1.448929071,213.1431055,0.024104176,134.3999252,12.06910737,5338,2777,0.015210627,161.3024864,322605,120.9768659,0.000461764,6052.235352,43041.42969,1.468383193,2.179414988,33.7064476,50.02803802,108,070802060502,F070802060502_286,16
256,6385,18.29803848,4661.996062,117651.3259,29.0598774,14418.85449,169448.1406,76,7199.875,61.84737015,720.942688,17.93207741,5.123450756,1324.290723,0.149762934,138.3008206,12.2026459,33895,17624,0.096532985,1829.075228,3658147,1371.806428,0.005236127,21618.73047,176648.0156,0.818137467,1.226664186,10.51085186,15.75931549,108,070801030303,F070801030303_562,8
257,6403,13.14126587,2637.623779,81675.52841,20.17385483,10355.31738,117633.75,87,5721.709473,44.41748047,517.7658691,12.87844086,3.679554462,597.917604,0.067618003,133.6564007,12.00364012,15086,7844,0.042964408,445.7837555,891566,334.3378183,0.001276153,16077.02734,123355.4609,1.320157766,2.049595594,30.9726181,48.08617783,108,070802060502,F070802060502_551,8
258,6410,13.83037472,1959.458642,77322.76795,19.09872437,10898.33496,111364.6641,87,5416.780273,46.74666595,544.916748,13.5537672,3.87250495,425.5710282,0.048127473,142.6765381,11.98844852,11361,5908,0.03236024,268.0611522,536123,201.0458649,0.000767383,16315.11523,116781.4453,1.84467411,2.761529207,54.20820236,81.15120697,108,070802060502,F070802060502_285,16
259,6414,10.06196404,2003.702805,59780.3843,14.7657547,7928.827637,86099.11719,84,4043.454346,34.00943756,396.4413757,9.860724449,2.817349911,255.4024605,0.028883251,134.7773183,12.09305265,6481,3370,0.018458702,134.4100806,268822,100.8075576,0.000384778,11972.28223,90142.57031,2.352767944,3.552606106,78.65310669,118.7637329,108,070802060603,F070802060603_511,16
260,6450,13.31797409,2480.750877,90689.06174,22.40019798,10494.56348,130615.5547,74,5403.82373,45.01475143,524.7281494,13.05161476,3.729032755,891.547393,0.100824351,138.1347088,11.6572619,21657,11258,0.061664114,936.9082666,1873814,702.6811989,0.002682104,15898.38672,136019.375,0.9321872,1.412185669,14.93502808,22.62532043,108,070801030303,F070801030303_52,8
261,6459,10.33641911,2353.857193,63403.43334,15.66064835,8145.098145,91317.24219,83,4237.458008,34.93709564,407.2549133,10.12969112,2.894197464,612.3078443,0.069245384,143.9624596,12.11223868,16143,8396,0.045987911,1474.497376,2948995,1105.873054,0.00422107,12382.55664,95554.70313,0.970116496,1.474816203,7.365310192,11.19708729,108,070802060704,F070802060704_377,32
262,6467,9.479485512,2287.617767,56795.37364,14.02845764,7469.834473,81799.9375,76,3475.690674,32.04066086,373.4917297,9.289896011,2.654255867,358.7283992,0.040568296,142.9375498,12.71866995,9530,4956,0.027145794,355.2874839,710575,266.4656124,0.001017088,10945.52539,85275.625,1.50723052,2.208540201,28.0330143,41.07669067,108,070801030301,F070801030301_171,24
263,6482,4.664656162,871.2346726,25972.53284,6.415215492,3675.749023,37407.12109,78,1631.260986,15.76653767,183.7874603,4.571362972,1.306103706,179.3922477,0.02028732,144.8428214,12.87763132,4880,2537,0.013896061,401.6506701,803301,301.2380047,0.001149813,5307.009766,39038.38281,1.448856592,2.091844559,12.20214272,17.61733055,108,070802060704,F070802060704_538,32
264,6488,7.711512089,1091.754607,45760.59725,11.30286789,6076.671387,65907.02344,86,3168.87207,26.06491089,303.8335876,7.557281971,2.159223318,174.2222375,0.019702648,137.1388575,12.26679246,4417,2297,0.012581495,157.8107874,315621,118.35809,0.000451768,9245.542969,69075.89844,2.645481586,4.025051594,51.34141159,78.11500549,108,070801030303,F070801030303_229,8
265,6493,6.326926231,1326.492629,36671.65209,9.057898521,4985.617676,52816.60547,80,2362.300049,21.38500977,249.280899,6.200387478,1.77153933,198.197737,0.022414017,143.1836441,12.73555899,5426,2822,0.015457109,126.7509606,253503,95.0632219,0.000362852,7347.917969,55178.90625,1.766696572,2.603797913,52.4452858,77.29506683,108,070801030301,F070801030301_128,24
266,6494,5.278855324,1538.001468,32075.08875,7.922546864,4159.737793,46196.37109,78,2014.545166,17.8425312,207.9868927,5.173278332,1.478079438,245.3497857,0.027746403,136.6656586,12.23437653,6192,3220,0.017637098,217.3642881,434729,163.0232159,0.000622253,6174.283203,48210.91797,1.29184401,1.917479277,25.51622963,37.87364197,108,070802060603,F070802060603_490,16
267,6501,2.953777075,1007.754382,19217.2025,4.746648788,2327.576416,27677.70898,88,1361.718628,9.983766556,116.3788147,2.894701481,0.8270576,134.3504195,0.015193577,132.4168523,11.90362708,3370,1753,0.009601811,106.7350056,213471,80.05125509,0.000305552,3689.294922,29039.42773,1.327767491,2.104560614,29.07607651,46.08665848,108,070801030303,F070801030303_573,8
268,6508,3.278513193,1214.915235,22166.17022,5.47504425,2583.468506,31924.98242,80,1427.891357,11.08137417,129.1734161,3.212942839,0.917983711,185.3517591,0.020961276,137.6933975,12.38063936,4831,2512,0.013759127,220.3695817,440738,165.2771865,0.000630856,4011.359863,33352.875,1.028450847,1.596878886,15.63112545,24.27050018,108,070801030303,F070801030303_642,8
269,6545,3.422707558,1885.286627,24471.10124,6.044362068,2697.093506,35244.67578,72,1418.732788,11.56875134,134.8546753,3.354253292,0.958358109,446.5141058,0.050495908,132.001043,10.74409037,11032,5737,0.031423612,456.182321,912366,342.1367428,0.001305921,4115.826172,36663.41016,0.470122635,0.717417836,7.883086205,12.0297699,108,070802060803,F070802060803_474,24
270,6557,5.433428288,1562.28507,30268.2881,7.476267338,4281.541504,43594.11328,82,1998.555908,18.36498833,214.0770721,5.324759483,1.521359921,179.7194193,0.020324319,143.0413113,12.73352015,4937,2567,0.014060382,131.8480342,263695,98.88602505,0.000377444,6280.097656,45592.66797,1.667916417,2.446473598,43.29774094,63.50844574,108,070801030301,F070801030301_560,24
271,6566,8.353668213,1814.909842,58799.58344,14.52349758,6582.69043,84686.51563,81,3835.074463,28.23539925,329.1345215,8.186594963,2.339027166,509.5354995,0.057622945,142.7518748,12.70655678,13483,7013,0.038412723,501.0183174,1002036,375.7637382,0.001434274,10417.76465,88521.59375,0.938641131,1.485493302,17.51816368,27.72424126,108,070801030301,F070801030301_574,24
272,6568,6.270397663,1553.113827,39684.68099,9.802116394,4941.073242,57156.14063,83,2652.256592,21.19394493,247.0536652,6.144989491,1.755711317,302.1814722,0.034173451,141.8028173,12.62862253,8121,4223,0.023130889,227.9432779,455887,170.9574619,0.000652537,7593.330078,59808.39844,1.1700387,1.798089027,28.90235519,44.41648865,108,070801030301,F070801030301_624,24
273,6586,12.82709026,2723.132832,84086.40771,20.76934242,10107.74707,121106.0391,78,5281.228516,43.35556412,505.3873596,12.57054806,3.591585159,462.0476058,0.052252579,132.7696264,11.94677959,11821,6147,0.033669329,446.2777658,892557,334.7083216,0.001277567,15388.97559,126387.2656,1.64433825,2.503493786,30.19867325,45.97727203,108,070802060603,F070802060603_340,16
274,6591,11.29105186,1578.01729,63529.3012,15.69173717,8897.348633,91498.51563,88,4501.645996,38.16375351,444.8674316,11.06523037,3.161494493,209.5991023,0.023703388,132.4154758,11.90529299,5223,2716,0.014876509,196.1691015,392339,147.1268277,0.000561577,13398.99414,96000.16406,3.275901556,4.933355808,60.47400665,91.07104492,108,070802060502,F070802060502_308,16
275,6595,14.73852634,2494.773919,87382.25052,21.58341599,11613.95898,125852.8984,70,4925.335449,49.81621933,580.697937,14.4437561,4.126787186,479.5617415,0.054233238,141.8867011,12.66525655,13264,6898,0.037782826,348.0087921,696017,261.0065934,0.000996251,16539.29492,130778.2344,1.683670521,2.397694349,44.49680328,63.3673439,108,070801030301,F070801030301_540,24
276,6620,6.653964043,960.1398757,35200.61564,8.694552422,5243.32373,50697.93359,90,2550.981689,22.49039841,262.1661682,6.520884991,1.863109946,147.2142212,0.016648334,136.6645457,12.24016428,3696,1921,0.010522008,110.4626148,220925,82.8469615,0.000316223,7794.305664,53248.91406,2.729476213,4.057420731,63.28926849,94.08076477,108,070801030303,F070801030303_647,8
277,6632,7.916380882,1415.467215,45911.16881,11.34005833,6238.10791,66123.88281,82,3031.424316,26.75736809,311.9053955,7.758053303,2.21658659,358.1223972,0.040499763,141.7232936,12.63195551,9406,4891,0.026789766,693.2464638,1386492,519.9348521,0.001984569,9269.532227,69155.30469,1.275425911,1.895222306,11.99786472,17.82825661,108,070802060704,F070802060704_417,32
278,6636,5.113607883,1218.748321,33725.83711,8.330282211,4029.522949,48573.875,87,2362.634277,17.28399467,201.4761505,5.01133585,1.43181026,158.1220806,0.017881894,135.6745052,12.16708875,4041,2101,0.011507932,131.829206,263660,98.87190378,0.00037739,6392.157227,50936.50781,1.917907119,3.042435646,40.75498581,64.65089417,108,070801030301,F070801030301_34,16
279,6658,8.53742218,2074.889617,55586.25428,13.72980499,6727.48877,80058.49219,73,3267.418701,28.85648727,336.3744202,8.36667347,2.390478134,352.1455984,0.039823852,137.6729262,12.33656926,9049,4705,0.025770977,250.7736511,501547,188.0802393,0.000717894,9994.907227,83325.91406,1.429859519,2.124315977,35.76924896,53.14171982,108,070801030606,F070801030606_1,32
280,6682,13.77748489,2141.387266,89800.25589,22.18066406,10856.6582,129335.4531,84,6073.952637,46.5678978,542.8328857,13.50193501,3.857695818,411.346135,0.046518791,138.7516188,12.40875556,10916,5676,0.031089493,186.9674641,373935,140.2255975,0.000535235,16930.61133,135409.4063,1.912730455,2.982841969,77.42279816,120.7383804,108,070801030303,F070801030303_766,8
281,6685,7.710062027,1846.056982,50701.34774,12.52323246,6075.528809,73022.96875,72,2939.453125,26.060009,303.7764587,7.555860996,2.158817291,208.6486595,0.023595903,140.4084579,12.52286434,5545,2883,0.015791228,167.5361092,335070,125.6520831,0.000479609,9014.982422,75962.42188,2.107363462,3.126945019,48.35199356,71.74559021,108,070801010405,F070801010405_23,32
282,6702,6.910558701,1238.326233,36902.96824,9.11503315,5445.52002,53149.75781,85,2525.775879,23.3576889,272.276001,6.77234745,1.934956431,304.5378352,0.03443993,136.3523814,12.20567057,7846,4080,0.022347627,209.280323,418561,156.9602438,0.000599111,7971.295898,55675.53516,1.334686279,1.953748941,34.6936264,50.78544617,108,070801030301,F070801030301_191,24
283,6710,19.35396576,2235.69088,103161.18,25.48081207,15250.9248,148578.6094,87,7226.868164,65.41640472,762.5462646,18.96688652,5.419110298,576.9271296,0.065244208,133.1242854,11.95781934,14443,7512,0.041145925,482.853148,965706,362.1398599,0.001382272,22477.79297,155805.4844,2.030208349,2.992251396,42.11335754,62.06937027,108,070802060502,F070802060502_569,16
284,6712,12.57846832,1530.301631,65431.22698,16.16151237,9911.833008,94237.78125,73,3846.116699,42.51522446,495.5916443,12.32689857,3.521971226,358.4829621,0.040540539,137.4596568,12.30213839,9143,4754,0.026039367,403.1915052,806384,302.3936242,0.001154224,13757.94922,98083.89844,2.084945917,2.893973351,32.77791595,45.49682236,108,070801030301,F070801030301_31,16
285,6730,7.229174614,1358.095532,37189.26687,9.185749054,5696.589355,53562.10156,70,2096.187988,24.43461037,284.8294678,7.084590912,2.024168968,350.9017239,0.039683183,143.5621249,12.82735968,9408,4891,0.026789766,347.3151774,694630,260.4863815,0.000994265,7792.777344,55658.28906,1.164708495,1.593289137,21.86904907,29.91625595,108,070801030301,F070801030301_296,24
286,6736,11.29577923,1997.175137,61121.39561,15.09698486,8901.074219,88030.51563,85,4183.374512,38.17973328,445.0537109,11.06986332,3.162818193,474.1226162,0.053618131,139.2546108,12.43082341,12425,6461,0.03538922,374.7902362,749580,281.092679,0.001072919,13084.44922,92213.89063,1.377662063,2.025143147,31.66597748,46.54852295,108,070801030301,F070801030301_349,24
287,6737,5.451881409,1095.075654,31706.04871,7.831394196,4296.08252,45664.85938,86,2195.609619,18.42735863,214.8041229,5.342844009,1.526526809,150.204618,0.016986515,143.4666697,12.77040656,4092,2127,0.011650344,173.328196,346657,129.9961456,0.00049619,6491.692383,47860.46875,2.019784927,3.052041531,33.04776764,49.93757629,108,070801030303,F070801030303_113,8
288,6767,8.266102791,1669.245932,50547.09312,12.48513222,6513.688965,72800.80469,86,3500.331787,27.93942833,325.6844482,8.100780487,2.314508677,211.4020166,0.023907278,141.2003296,12.61332664,5849,3042,0.016662128,140.7679348,281536,105.5759516,0.000402979,10014.02051,76301.13281,2.141252041,3.291919947,61.69671249,94.85134125,108,070801030606,F070801030606_91,32
289,6771,7.848946095,2008.094788,52919.93583,13.07122421,6184.969727,76218.30469,80,3408.975342,26.52943802,309.2484741,7.69196701,2.197704792,337.9567212,0.038219244,133.1245613,11.21587082,7300,3795,0.02078658,589.3850865,1178769,442.0388144,0.001687243,9593.945313,79627.28125,1.629768014,2.528048754,13.9919157,21.70385361,108,070802060603,F070802060603_494,16
290,6791,8.613987923,1571.196152,43585.02601,10.76550102,6787.822266,62773.63672,88,3088.406982,29.11527824,339.3911133,8.441708565,2.411916733,285.6428679,0.032303114,132.2891761,11.8976148,7236,3764,0.020616781,181.8307223,363660,136.3730397,0.00052053,9876.229492,65862.04688,1.803353429,2.623865366,49.7739296,72.42069244,108,070802060502,F070802060502_460,8
291,6793,6.392421246,2100.569316,42606.01532,10.52368546,5037.228027,61363.60938,70,2401.505127,21.60638428,251.8614044,6.26457262,1.789877892,521.7374271,0.059002851,133.0400024,10.21134078,10694,5559,0.030448642,798.4181196,1596836,598.8135907,0.002285646,7438.733398,63765.11328,0.906139255,1.338142395,8.412013054,12.42245293,108,070802060603,F070802060603_542,24
292,6800,6.874891281,1176.601717,36343.74278,8.976904869,5417.414551,52344.33203,87,2546.029785,23.23713303,270.8707275,6.737393379,1.924969554,157.0170556,0.017756928,131.0009499,11.79869449,3896,2026,0.01109713,130.448598,260899,97.83644807,0.000373438,7963.444336,54890.36328,2.673945904,3.930624008,55.37215042,81.39547729,108,070801030303,F070801030303_152,8
293,6814,8.342790604,1948.26155,45886.77514,11.33403301,6574.119141,66088.75,78,2882.018066,28.19863129,328.7059631,8.175934792,2.335981369,89.30431595,0.010099351,140.0680033,12.50003211,2322,1208,0.00661665,53.36567807,106731,40.02425867,0.000152771,9456.136719,68970.76563,5.442151546,7.827927589,164.2533569,236.2601318,108,070801030301,F070801030301_201,24
294,6816,28.32780075,2941.107382,177214.6352,43.77201462,22322.30664,255234.625,81,11560.95215,95.74796295,1116.115356,27.76124382,7.931784153,832.7808149,0.094178488,140.0436466,12.52939279,22035,11459,0.062765063,402.0457539,804089,301.534313,0.001150944,33883.25781,266795.5625,1.948015213,2.956912279,74.02907562,112.3694916,108,070801030303,F070801030303_692,8
295,6841,10.07186508,1084.424041,53846.43628,13.30006981,7936.629883,77552.71094,87,3772.165771,34.0429039,396.8314819,9.870428085,2.820122242,166.8484496,0.018868752,134.5407982,12.0627954,4202,2184,0.011962553,165.4096839,330819,124.0572612,0.000473521,11708.7959,81324.875,3.633988142,5.361170292,63.97553635,94.38218689,108,070802060502,F070802060502_335,16
296,6861,6.78873682,1226.606139,37234.61298,9.196949005,5349.524414,53627.41016,88,2638.420654,22.94593048,267.4762268,6.652962208,1.900846362,187.4716351,0.021201011,142.3965217,12.70112154,5188,2698,0.014777916,113.22218,226443,84.9166345,0.000324123,7987.945313,56265.83203,1.982774019,2.960691452,62.99736786,94.06808472,108,070802060502,F070802060502_396,16
297,6866,5.111141682,2028.027109,32861.32238,8.116746902,4027.57959,47328.75,73,1931.623169,17.27565956,201.3789825,5.008918762,1.43111968,275.3117561,0.031134777,137.9260288,12.34864955,7204,3746,0.020518189,205.8196962,411639,154.3647723,0.000589204,5959.202637,49260.375,1.075168014,1.590817571,26.09131241,38.60467911,108,070801030606,F070801030606_492,32
