OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,FBndID,MLRA,HUC12
10634,493.3278335,3436.497956,459_5_2,1.791752219,0.848815024,254.6445007,471.9411621,78,215.8364868,100,1438.909912,6.056122303,70.59503937,0.831838727,0.237668201,92.11706263,0.010417442,136.1003876,12.20437694,2132,1066,0.005838865,59.19325165,118387,53.27392609,0.000203344,470.4809875,687.7776489,0.238878518,0.441351771,4.779908657,8.831356049,F070801030303_57,108,070801030303
10650,490.3315011,3435.615506,93_9_1,1.778916001,0.84859705,254.5791168,471.8199463,78,215.781189,100,1438.54126,6.01273632,70.0892868,0.831625104,0.237607181,200.0000025,0.022617834,142.9814366,12.77000945,5431,2716,0.014876509,436.1788082,872357,392.5609254,0.001498388,470.3602905,687.6011353,0.09373311,0.173181251,0.648508549,1.198184133,F070801030406_696,108,070801030406
10651,490.5509843,3435.579291,496_11_1,1.742085695,0.848588109,254.5764313,471.8150024,86,237.9096069,100,1586.064087,5.888249874,68.63817596,0.831616342,0.237604678,102.8189629,0.011627711,138.2871857,12.38065706,2790,1395,0.007640917,57.00087124,114001,51.30078381,0.000195813,492.4860229,709.7246094,0.182492062,0.353036582,4.962427616,9.599970818,F070802060502_294,108,070802060502
10660,492.7033787,3435.141502,462_2_2,1.796347499,0.848479927,254.5439758,471.7548523,78,215.7514801,100,1438.343262,6.07165432,70.77609253,0.831510305,0.237574384,28.30039632,0.003200468,153.6657104,13.66008155,810,404,0.002212853,11.2971808,22595,10.16746262,3.88088E-05,470.2954712,687.5063477,0.630059361,1.164097667,25.03515244,46.25495148,F070801030301_400,108,070801030301
10668,490.7649281,3434.720965,496_11_2,1.742085695,0.848376095,254.5128326,471.697113,86,237.8507233,100,1585.671509,5.888249874,68.63817596,0.83140856,0.237545311,66.58082569,0.00752957,149.5584335,13.31874681,1773,887,0.004858418,51.966097,103933,46.7694869,0.000178517,492.3635559,709.5478516,0.286936671,0.55508858,5.441856384,10.52745247,F070802060502_294,108,070802060502
10675,492.5080459,3434.272497,563_5_1,1.832216978,0.84826529,254.4795837,471.635498,78,215.6966553,100,1437.977661,6.192893505,72.18934631,0.831299961,0.237514287,20.5962512,0.002329213,135.2504005,12.11360097,506,252,0.001380295,23.25058604,46502,20.92552717,7.98718E-05,470.176239,687.3321533,1.009839654,1.865778685,12.16120338,22.46902657,F070802060501_138,108,070802060501
10676,492.4547363,3434.189139,496_26_2,1.739733934,0.848244727,254.4734192,471.624054,78,215.6916046,100,1437.944092,5.880300522,68.54551697,0.831279814,0.23750852,200.0000014,0.022617833,145.5068268,12.96256523,5348,2675,0.014651937,242.7118152,485423,218.4406352,0.000833779,470.1650391,687.3156738,0.09513025,0.175762638,1.164954543,2.152369976,F070802060502_534,108,070802060502
10688,498.9281876,3433.278195,101_3_1,1.796949387,0.848019719,254.4059143,471.4989624,78,215.6343079,100,1437.562012,6.073688984,70.79980469,0.831059337,0.237445518,87.0803926,0.009847849,136.6659485,12.22133846,2178,1089,0.005964845,61.49035764,122980,55.34132123,0.000211235,470.0402222,687.1333008,0.233614251,0.431625545,4.597033501,8.493476868,F070801030406_770,108,070801030406
10695,490.3882967,3432.731196,138_11_2,1.675479293,0.847884595,254.3653717,471.4238281,78,215.6001434,100,1437.334229,5.663119793,66.0138855,0.830926895,0.237407684,42.76227188,0.00483595,139.5002365,12.4611764,1120,560,0.003067321,48.89584732,97791,44.00626183,0.00016797,469.9655151,687.0239868,0.454223871,0.83922416,5.780208588,10.67951488,F070802060602_42,108,070802060602
10696,489.8137744,3432.677956,166_27_2,1.659120679,0.847871482,254.3614502,471.4165344,79,218.3604431,100,1455.736328,5.607827663,65.36935425,0.83091408,0.237404019,199.9999994,0.022617833,139.8774414,12.51693164,5247,2622,0.014361637,90.93768625,181876,81.84391925,0.000312395,472.7218933,689.7769775,0.097010471,0.18029058,3.107884407,5.775895119,F070802060406_103,108,070802060406
10704,491.7415977,3431.896343,487_37_1,1.706185341,0.847678423,254.3035278,471.3092041,78,215.5476685,100,1436.984497,5.766906261,67.22370148,0.830724835,0.237349957,199.999998,0.022617833,135.8312041,12.18967262,4853,2426,0.013288074,137.2133979,274426,123.4920563,0.000471364,469.8511963,686.8568726,0.104824208,0.193673208,2.059270382,3.804707766,F070802060502_393,108,070802060502
10710,491.7766204,3431.518505,533_7_1,1.780592322,0.847585082,254.275528,471.2572937,78,215.523941,100,1436.826294,6.0184021,70.15533447,0.830633402,0.237323821,199.9999991,0.022617833,131.0000529,11.79863122,4835,2420,0.01325521,104.3531535,208705,93.9178378,0.00035848,469.799469,686.78125,0.105072536,0.194132015,2.707425356,5.00223875,F070802060501_380,108,070802060501
10715,488.5088408,3430.441666,102_11_1,1.750737309,0.847319067,254.1957245,471.1094055,78,215.4562988,100,1436.375366,5.917491913,68.97904968,0.830372691,0.237249345,199.9999996,0.022617833,136.1001343,12.17657413,5105,2553,0.013983699,304.3392713,608678,273.9053459,0.001045485,469.6520386,686.5656738,0.099567458,0.18396084,0.928042233,1.714650869,F070801030406_492,104,070801030406
10728,490.364218,3429.185961,130_12_2,1.739379764,0.847008944,254.1026764,470.9369812,86,237.4674225,100,1583.116211,5.879103661,68.53156281,0.830068767,0.237162501,45.58222388,0.005154856,131.0005319,10.46758191,1107,553,0.00302898,26.61350302,53227,23.95215299,9.14243E-05,491.5700989,708.4044189,0.459498525,0.888915181,10.60876179,20.52300262,F070801030407_486,108,070801030407
10737,491.9816181,3428.819916,462_2_1,1.796347499,0.846918523,254.0755615,470.8866882,78,215.354248,100,1435.694946,6.07165432,70.77609253,0.829980135,0.237137184,113.9188664,0.01288299,140.7151402,12.56989956,2957,1477,0.00809006,34.82071586,69643,31.33864443,0.000119618,469.4298096,686.2409668,0.172021374,0.317826539,8.107419968,14.97926331,F070801030301_400,108,070801030301
10744,489.7937487,3428.379654,487_9_2,1.678170443,0.846809745,254.042923,470.8262329,78,215.3267365,100,1435.511597,5.672215939,66.11991882,0.829873562,0.237106726,23.42955589,0.002649629,130.998764,11.79854012,581,290,0.001588434,12.43232918,24865,11.18909645,4.27083E-05,469.3696594,686.1529541,0.87601006,1.618516088,22.70450783,41.94884491,F070802060502_566,108,070802060502
10753,488.1999081,3428.076729,476_11_2,1.68944943,0.846734941,254.0204773,470.7846375,78,215.3077545,100,1435.38501,5.710339069,66.56430817,0.829800248,0.237085789,35.73011249,0.004040689,149.6992569,13.27254438,826,412,0.002256672,87.64575729,175292,78.88118252,0.000301086,469.3282471,686.0924072,0.616554558,1.139146209,3.220292568,5.949812412,F070802060704_531,108,070802060704
10756,491.0386024,3427.881234,479_2_1,1.77493906,0.846686661,254.0059967,470.757782,86,237.3770752,100,1582.513794,5.999293804,69.93260193,0.829752922,0.237072259,64.06290618,0.007244821,139.4994354,12.45024109,1698,850,0.004655756,39.3933798,78787,35.45404248,0.000135327,491.3830566,708.1348877,0.298830599,0.578097701,7.164373398,13.85971832,F070801030301_306,108,070801030301
10765,489.1312675,3427.096467,76_7_2,1.719030023,0.846492827,253.9478455,470.6500244,78,215.2462006,100,1434.974609,5.810321331,67.7297821,0.829562962,0.237017989,27.30143124,0.003087496,130.9995422,11.79859543,669,334,0.001829438,13.5073123,27015,12.15658092,4.64012E-05,469.1940308,685.8962402,0.760322869,1.40477252,20.8897419,38.59588623,F070801030403_144,104,070801030403
10766,487.9199044,3427.056679,547_2_2,1.733541369,0.846482992,253.9449005,470.6445313,76,209.7246246,100,1398.164185,5.859369755,68.30152893,0.829553306,0.237015232,101.6845362,0.011499419,158.2000427,14.05363274,1938,969,0.005307561,24.67245817,49345,22.20521259,8.47563E-05,463.6695251,680.3691406,0.262069046,0.478503108,11.43627453,20.88111115,F070802060803_157,108,070802060803
10776,492.043229,3426.16654,97_2_1,1.754914165,0.846263111,253.8789368,470.5222778,78,215.1872101,100,1434.581421,5.931610107,69.14361572,0.829337835,0.236953676,150.9694064,0.017073004,144.6579853,11.93211884,3506,1751,0.009590857,154.5150237,309030,139.0635178,0.0005308,469.0661621,685.7094727,0.144990832,0.267884731,1.82563293,3.373035431,F070801030406_394,108,070801030406
10779,491.1924987,3426.044897,92_4_2,1.776201248,0.84623307,253.8699188,470.5055847,78,215.1801605,100,1434.534424,6.003560066,69.98233032,0.829308391,0.236945257,40.24062255,0.004550778,146.89033,13.17472617,1163,582,0.003187823,96.87989473,193760,87.19190602,0.000332808,469.0500793,685.68573,0.436202615,0.805927992,2.911622524,5.379514217,F070801030406_401,108,070801030406
10780,490.2777345,3425.771923,146_17_1,1.730453968,0.846165657,253.8497009,470.4681091,15,41.37751389,100,275.8500977,5.848934174,68.17988586,0.829242349,0.236926377,32.56509805,0.00368276,142.3386078,12.65309811,480,240,0.001314566,2.905222535,5811,2.614700377,9.9802E-06,295.2272034,511.8456116,1.057707071,1.230113387,97.08557892,112.9105301,F070801030409_425,108,070801030409
10788,488.5732285,3425.188813,460_12_2,1.774215221,0.846021652,253.806488,470.388031,70,193.0621033,100,1287.080688,5.99684763,69.90408325,0.829101205,0.236886069,69.5529992,0.007865691,130.9997192,11.79860764,1654,826,0.004524299,82.81563136,165632,74.5340672,0.000284493,446.8685913,663.4501343,0.307271779,0.541003108,3.405241251,5.995494366,F070801030303_672,108,070801030303
10813,488.8809832,3423.636532,398_3_2,1.768605351,0.845638216,253.6914673,470.1748352,79,217.7856598,100,1451.904419,5.9778862,69.68305206,0.828725457,0.236778706,88.11421376,0.009964763,143.6551056,12.83912579,2279,1140,0.00624419,124.9543123,249907,112.4588828,0.000429251,471.4771118,687.9605103,0.22253637,0.413576424,2.255859852,4.192440033,F070802060602_222,108,070802060602
10814,491.3797557,3423.635987,602_36_2,1.759011865,0.845638096,253.6914215,470.1747742,27,74.43306732,100,496.220459,5.94546032,69.30506897,0.828725338,0.236778662,56.59165144,0.006399903,130.9995473,11.79859543,684,341,0.00186778,19.95377183,39907,17.95839477,6.85464E-05,328.1244812,544.6078491,0.743963122,0.962241888,14.12662029,18.27136993,F070801010602_539,108,070801010602
10818,487.3075787,3423.450609,130_12_1,1.739379764,0.84559232,253.6776886,470.1493225,86,237.0701447,100,1580.467651,5.879103661,68.53156281,0.828680456,0.236765847,48.57333351,0.005493118,136.6672974,12.25571847,1191,596,0.003264506,46.05342252,92108,41.44808113,0.000158206,490.7478333,707.2194824,0.425633699,0.823402405,6.120372295,11.84006119,F070801030407_486,108,070801030407
10823,488.2665044,3423.209418,594_37_1,1.717317343,0.845532715,253.6598206,470.1161804,5,13.78218365,100,91.88122559,5.804532528,67.66230011,0.828622043,0.236749157,113.471441,0.012832391,142.0463486,8.255051756,1697,849,0.004650278,19.23449312,38468,17.31104378,6.60755E-05,267.4420166,483.8983765,0.298774809,0.315008253,14.65306377,15.44921398,F070802060804_453,108,070802060804
10827,487.6190962,3423.026477,714_3_2,1.761762261,0.845487535,253.6462555,470.0910645,1,2.756284475,100,18.37522888,5.95475626,69.41343689,0.828577757,0.236736506,37.2515533,0.004212747,131.0012817,11.7987175,797,398,0.002179989,29.81674004,59633,26.83506584,0.000102428,256.4025269,472.8473511,0.63730216,0.644227445,9.452045441,9.554757118,F070802060503_156,108,070802060503
10837,488.1472874,3422.472518,505_9_1,1.799790859,0.845350683,253.6052094,470.0149841,84,253.141037,100,1687.606934,6.083292961,70.91175842,0.828443646,0.236698195,57.97318202,0.006556139,151.8245659,13.53120089,1402,700,0.003834152,16.37804049,32755,14.74023632,5.62629E-05,506.7462463,723.1560059,0.362293154,0.723923206,17.20496178,34.37843323,F070802060502_128,108,070802060502
10843,491.0550234,3422.137869,128_33_2,1.787499189,0.845268071,253.5804138,469.9690552,78,214.9347687,100,1432.898438,6.041747093,70.42746735,0.828362703,0.236675054,199.999998,0.022617833,137.4251912,8.878925874,3439,1721,0.009426536,141.6244675,283249,127.4620215,0.000486517,468.5151978,684.9038086,0.147344813,0.272234291,1.989458561,3.675723791,F070801030406_540,108,070801030406
10846,486.2655437,3421.923957,836_1_1,1.748397708,0.845215201,253.5645599,469.9396667,77,212.1659088,100,1414.439453,5.909584045,68.88687134,0.828310907,0.236660257,199.9999992,0.022617833,133.9421093,10.90843602,4665,2334,0.012784157,220.4556024,440909,198.4100453,0.000757323,465.7304688,682.1055908,0.108639486,0.199541762,1.277982473,2.347312927,F070802060302_45,108,070802060302
10851,491.3831961,3421.715692,186_18_2,1.790414095,0.845163763,253.5491333,469.9110413,82,225.9289703,100,1506.193115,6.051599503,70.54231262,0.828260481,0.236645848,55.15062725,0.006236938,140.7112383,9.834511966,1278,639,0.003500033,34.94529399,69891,31.45076409,0.000120046,479.4780884,695.8400269,0.396790504,0.750356972,8.061779976,15.24535561,F070801030407_386,108,070801030407
10861,488.6743956,3420.65732,462_6_2,1.737157226,0.844902337,253.4707031,469.765686,78,214.8417664,100,1432.278442,5.871591568,68.44399261,0.828004301,0.236572653,40.70708382,0.00460353,150.8326721,13.40824223,1212,606,0.00331928,18.42481205,36850,16.58233028,6.3294E-05,468.3124695,684.6074219,0.418268502,0.772792876,15.28559017,28.24165535,F070801030301_184,108,070801030301
10862,491.3243008,3420.548035,93_22_2,1.748755813,0.844875336,253.4626007,469.7506714,78,214.8348541,100,1432.232422,5.910794735,68.90097809,0.827977836,0.236565098,23.61813927,0.002670956,131.0000916,11.79863358,586,293,0.001604866,31.53185654,63064,28.37867165,0.00010832,468.2974548,684.5855103,0.865060091,1.598284841,8.931447029,16.5017395,F070801030406_391,108,070801030406
10867,486,3420,46_8_1,1.716313243,0.844739974,253.4219971,469.675415,77,212.0466309,100,1413.644165,5.801138878,67.6227417,0.827845156,0.23652719,39.11399333,0.004423369,130.998558,11.79852629,970,485,0.002656519,16.74160028,33484,15.06744045,5.75118E-05,465.4686279,681.7220459,0.522519588,0.959729135,16.81917953,30.89234924,F070801030405_235,104,070801030405
10868,486,3420,46_8_2,1.716313243,0.844739974,253.4219971,469.675415,75,206.5389252,100,1376.926147,5.801138878,67.6227417,0.827845156,0.23652719,28.4293713,0.003215054,130.9985321,11.79852428,698,349,0.001911598,9.452798083,18906,8.50751815,3.24728E-05,459.9609375,676.2143555,0.726137519,1.317939639,29.78800583,54.06523132,F070801030405_235,104,070801030405
10876,490.0748419,3418.95707,144_7_2,1.740779996,0.844482422,253.3447266,469.5322266,86,236.7589111,100,1578.3927,5.883836269,68.58673096,0.82759279,0.236455083,199.9999965,0.022617833,133.8309326,12.0084211,5096,2548,0.013956312,247.8379679,495676,223.0541716,0.000851388,490.1036377,706.2911377,0.099428855,0.192348361,1.13579905,2.197240353,F070801030407_488,108,070801030407
10902,487.2563768,3417.165755,93_5_1,1.762238145,0.844039917,253.2119751,469.2861938,78,214.622467,100,1430.816406,5.956365108,69.43218231,0.827159107,0.23633118,54.82272028,0.006199856,131.0002441,9.668915629,1115,557,0.003050889,36.39864148,72797,32.75877791,0.000125039,467.8344421,683.9086914,0.454599589,0.839918196,7.729591846,14.28119373,F070801030406_391,108,070801030406
10904,490.7099346,3417.087802,424_6_2,1.786333323,0.844020665,253.206192,469.2754822,79,217.3683319,100,1449.122192,6.037806511,70.38153076,0.827140272,0.236325786,24.53870964,0.002775062,130.9998779,11.79861927,609,304,0.001665117,31.8479023,63696,28.66311264,0.000109406,470.5745239,686.6437988,0.832915127,1.547942519,8.83386898,16.41742516,F070801030303_700,108,070801030303
10909,490.3139994,3416.65166,496_21_2,1.765365958,0.843912959,253.1738892,469.2156067,78,214.5901947,100,1430.601318,5.966937065,69.55541992,0.827034712,0.236295626,65.20203567,0.007373644,143.7499619,12.77610207,1655,828,0.004535254,63.55239618,127104,57.19715738,0.000218319,467.7640991,683.8057861,0.305765569,0.564932466,4.426336765,8.178100586,F070802060502_480,108,070802060502
10975,493.7098497,3411.207467,525_4_2,1.730416536,0.842568219,252.770462,468.467926,79,216.9949341,100,1446.632935,5.848807812,68.17841339,0.825716853,0.235919103,122.1122872,0.013809577,133.0400131,11.96091719,2894,1447,0.007925739,144.5677578,289136,130.110983,0.000496628,469.7653809,685.4628906,0.174685881,0.324647814,1.942729592,3.610497475,F070802060502_63,108,070802060502
10977,486.0878005,3411.047011,96_10_2,1.741027474,0.842528641,252.7585907,468.4459229,76,208.7445679,100,1391.630493,5.884672642,68.59648132,0.825678051,0.235908017,41.94172364,0.004743155,136.6664734,12.24029891,1041,522,0.002859182,25.23209788,50464,22.70888847,8.66789E-05,461.5031738,677.1904907,0.484211862,0.884105682,11.13038158,20.32257843,F070801030406_849,104,070801030406
10986,486.3348809,3410.230875,138_7_2,1.699493527,0.842326999,252.6981049,468.3338013,78,214.1869049,100,1427.91272,5.744287968,66.96004486,0.825480461,0.235851556,52.84033966,0.00597567,147.9999542,13.1236887,1458,729,0.003992995,69.34830475,138697,62.41347504,0.00023823,466.8850098,682.5206909,0.346636623,0.640445828,4.048774719,7.480515957,F070802060602_42,108,070802060602
10995,488.75383,3409.636446,160_16_2,1.743212581,0.842180192,252.6540527,468.2521973,77,211.4039917,100,1409.359985,5.892058372,68.68257904,0.825336576,0.235810459,200.0000019,0.022617833,132.4168339,9.754319358,4070,2033,0.011135472,266.2248205,532449,239.6023348,0.000914552,464.0580444,679.656189,0.124276467,0.228262693,1.054472446,1.936784267,F070802060602_257,108,070802060602
10996,486.7373288,3409.630851,703_8_2,1.756114244,0.842178822,252.6536407,468.2514343,78,214.1490631,100,1427.6604,5.935666084,69.19090271,0.825335264,0.235810071,21.16826975,0.002393902,140.3501511,12.53562999,582,292,0.001599389,5.781606073,11563,5.203445557,1.98613E-05,466.8027039,682.4005127,0.865252197,1.598639369,48.55506516,89.71030426,F070801030303_221,108,070801030303
11021,489.0729249,3407.7651,388_6_2,1.666242242,0.841717958,252.5153809,467.9951782,78,214.0320435,100,1426.880249,5.63189888,65.64994812,0.82488358,0.235681027,199.999996,0.022617833,136.3117962,12.22573245,4709,2354,0.012893704,479.2123098,958424,431.29107,0.00164622,466.5474243,682.0272217,0.107270762,0.198193476,0.585487127,1.081746101,F070802060601_330,108,070802060601
11028,486.6789575,3407.361531,425_47_1,1.716538429,0.841618299,252.4854889,467.9397888,83,227.7250824,100,1518.167236,5.80189991,67.63161469,0.824785948,0.235653117,41.88862012,0.004737149,147.0553233,13.08168793,1135,568,0.00311114,40.45732093,80915,36.41158772,0.000138981,480.2105713,695.664856,0.444516718,0.845441163,6.934206963,13.18839931,F070801030302_81,108,070801030302
11040,486.7976979,3406.638277,161_10_2,1.744005799,0.841439664,252.4319,467.8404541,86,235.9054413,100,1572.702881,5.894739628,68.71382904,0.824610889,0.235603109,164.692641,0.018624953,137.0270205,12.28387538,4178,2090,0.011447681,178.1274318,356252,160.3146892,0.000611914,488.3373413,703.7459106,0.120780811,0.233654231,1.574602485,3.046117306,F070802060602_312,108,070802060602
11048,485.9825783,3405.999885,448_9_2,1.731694937,0.84128195,252.3845825,467.7527771,78,213.9211731,100,1426.141113,5.85312891,68.22878265,0.824456334,0.235558942,54.18962741,0.00612826,130.9992065,11.79857159,1265,632,0.003461691,26.3755362,52751,23.73798203,9.06069E-05,466.3057556,681.6739502,0.399342686,0.737825572,10.63209915,19.64386749,F070801030303_120,108,070801030303
11057,488.1020541,3405.492453,137_40_2,1.720113516,0.841156662,252.3470001,467.6831055,83,227.5999298,100,1517.332886,5.813983917,67.7724762,0.824333549,0.235523865,199.9999939,0.022617833,132.4165649,11.90360196,4512,2256,0.012356923,207.9995747,416000,187.1996126,0.000714533,479.9469299,695.28302,0.111855939,0.212742433,1.348010302,2.563824415,F070802060602_363,108,070802060602
11069,485.2562756,3405.07732,476_17_1,1.691808939,0.841054082,252.3162231,467.6260681,78,213.8633575,100,1425.755737,5.718314171,66.65727234,0.824232996,0.23549515,34.77150088,0.00393228,144.5994611,12.87269715,930,465,0.002546972,75.56820968,151137,68.01138861,0.000259597,466.1795654,681.4894409,0.542615533,1.002536654,3.709911346,6.854434013,F070802060704_531,108,070802060704
11075,486.6744828,3404.568878,476_3_2,1.757706404,0.840928495,252.2785492,467.5562439,78,213.8312988,100,1425.541992,5.941047668,69.25363159,0.824109912,0.235459983,58.60470176,0.006627557,130.9986267,11.79853106,1407,703,0.003850584,69.48047352,138961,62.53242683,0.000238684,466.1098633,681.3875732,0.358859956,0.663029671,4.034363747,7.453890324,F070802060704_435,108,070802060704
11076,487.8316806,3404.540223,496_2_1,1.765851021,0.840921462,252.2764435,467.5523376,78,213.8295135,100,1425.530029,5.968576431,69.57453156,0.824103057,0.235458016,102.5634543,0.011598816,137.7996033,12.32862892,2740,1369,0.007498505,104.3764834,208753,93.93883514,0.000358561,466.105957,681.3818359,0.184277892,0.340471834,2.685539484,4.961802483,F070802060502_534,108,070802060502
11080,485.3775167,3404.143649,398_4_1,1.747406363,0.840823472,252.2470398,467.4978638,79,216.5456848,100,1443.637939,5.906233311,68.84780884,0.824006975,0.235430568,25.00134003,0.002827381,149.6999512,13.3012228,678,340,0.001862302,27.93589702,55871,25.14230752,9.59671E-05,468.7927246,684.0435791,0.741903067,1.37880218,10.03277206,18.64557266,F070802060602_502,108,070802060602
11083,485.2974818,3403.861354,102_15_1,1.734442115,0.840753734,252.22612,467.4590759,78,213.7868652,100,1425.245728,5.86241436,68.33702087,0.823938668,0.235411048,26.08287334,0.00294969,135.2501297,12.11358356,660,330,0.001807529,16.78771973,33575,15.10894775,5.76702E-05,466.0130005,681.2459717,0.764321566,1.412160635,16.69382477,30.84351158,F070801030406_492,104,070801030406
11090,483.9762234,3403.636517,458_59_2,1.783681035,0.840698242,252.2094727,467.4282227,78,213.7727509,100,1425.151611,6.028841972,70.27703094,0.823884249,0.235395506,25.93338192,0.002932785,135.2492828,12.11352396,617,309,0.001692504,60.67271233,121346,54.60544014,0.000208427,465.9822388,681.2009888,0.816211879,1.508033156,4.618761063,8.533622742,F070802060801_80,108,070802060801
11102,488.5211001,3402.198622,476_15_2,1.742907286,0.840343058,252.1029205,467.2307434,84,230.1195068,100,1534.130005,5.891026497,68.67054749,0.823536217,0.235296056,24.63772701,0.00278626,130.9990463,11.79856062,611,305,0.001670595,63.09885781,126198,56.78897393,0.000216761,482.2224121,697.3502197,0.826566935,1.581057072,4.439293385,8.491479874,F070802060704_426,108,070802060704
11108,486.2504951,3401.837349,459_8_2,1.718915462,0.84025383,252.0761414,467.1811218,78,213.6596985,100,1424.397949,5.809934139,67.7252655,0.823448777,0.235271066,168.4421248,0.019048979,132.6472832,11.94768972,4116,2058,0.011272406,54.40887762,108818,48.96798927,0.000186909,465.7358398,680.8408203,0.12248598,0.226305068,5.14777422,9.511026382,F070801030303_86,108,070801030303
11126,489.8602956,3400.115156,54_16_1,1.772300363,0.839828432,251.9485321,466.9446106,78,213.5509338,100,1423.672852,5.990375042,69.82863617,0.823031843,0.235151961,46.19023395,0.005223615,131.0004476,11.79865932,1146,573,0.003138527,17.08751484,34175,15.37876359,5.87001E-05,465.4994507,680.4955444,0.439700752,0.81238997,16.38288689,30.26897812,F070801030405_115,104,070801030405
11133,488.0224536,3399.727053,441_9_2,1.72925806,0.839732587,251.9197693,466.8913269,78,213.5270538,100,1423.513672,5.844892025,68.13276672,0.822937965,0.235125124,159.2790696,0.018012737,135.2479973,12.12975109,3941,1971,0.010795876,115.8458872,231691,104.2612975,0.000397961,465.4468384,680.418396,0.127813175,0.236147553,2.416234732,4.464233875,F070801030303_645,108,070801030303
11136,484.890531,3399.547978,474_9_2,1.742396951,0.839688361,251.9065094,466.8667297,86,235.4148712,100,1569.432495,5.889301777,68.6504364,0.822894573,0.235112742,64.30447272,0.007272139,137.7982117,12.32852821,1738,869,0.004759825,28.19568693,56392,25.37611896,9.68596E-05,487.3213806,702.2816162,0.289880902,0.560784101,9.926912308,19.20393753,F070801030301_532,108,070801030301
11148,485.9650667,3398.469815,128_14_1,1.701733351,0.839422047,251.8266144,466.7186584,70,191.5561066,100,1277.040771,5.751858711,67.04829407,0.822633624,0.235038176,30.41014576,0.003439058,148.0009155,7.136885822,749,374,0.002048532,18.91784477,37836,17.0260601,6.49877E-05,443.3827209,658.2747803,0.673333168,1.185515285,14.79065704,26.04141617,F070801030406_356,108,070801030406
11150,484.3519137,3398.273062,495_10_1,1.730700016,0.839373469,251.8120422,466.6916504,78,213.4357605,100,1422.905029,5.849766254,68.18958282,0.822586,0.235024571,24.56107674,0.002777592,131.0005112,11.79866362,609,305,0.001670595,6.896166325,13792,6.206549764,2.36901E-05,465.2478027,680.1274414,0.82561326,1.525402665,40.57198334,74.96077728,F070802060501_363,108,070802060501
11167,486.5024708,3397.164215,658_39_2,1.731784225,0.839099586,251.7298737,466.5393677,62,169.5988159,100,1130.658813,5.853430748,68.2322998,0.8223176,0.23494789,25.44248156,0.002877269,135.0801147,10.29434321,653,326,0.001785619,32.97569939,65951,29.6781294,0.00011328,421.3286743,636.1381836,0.772177517,1.292419195,8.481999397,14.19660473,F070801030401_531,104,070801030401
11170,487.1380805,3396.83771,129_13_1,1.822953105,0.839018941,251.7056885,466.4945374,86,235.227356,100,1568.182373,6.161581516,71.82435608,0.822238564,0.2349253,20.74450576,0.002345979,133.1246986,11.95607996,527,264,0.001446023,7.163245082,14327,6.446920633,2.46076E-05,486.9330444,701.7219238,0.953430653,1.844443321,39.04277802,75.52955627,F070801030407_153,108,070801030407
11177,485.4208281,3396.346725,550_10_1,1.659586191,0.838897645,251.6692963,466.4270935,70,191.4364471,100,1276.24292,5.609401226,65.38769531,0.822119713,0.23489134,70.31045391,0.007951351,137.7992821,12.36232519,2025,1013,0.005548565,102.3249496,204650,92.09245428,0.000351513,443.1057434,657.8635254,0.24843958,0.437419295,2.732789516,4.811531544,F070801010301_528,108,070801010301
11183,485.2795139,3396.190017,550_20_1,1.731796741,0.838858962,251.6576843,466.4055786,70,191.4275818,100,1276.183838,5.853473186,68.23278809,0.822081804,0.234880507,42.78056416,0.004838018,144.8837433,12.95372629,1008,504,0.002760589,18.98419834,37968,17.08577874,6.52157E-05,443.0852661,657.8331299,0.499320805,0.879137456,14.72907352,25.93298721,F070801010301_252,108,070801010301
11188,486.294639,3395.912773,703_14_1,1.734154105,0.838790476,251.637146,466.3674927,78,213.2875671,100,1421.917114,5.861440659,68.32566833,0.822014689,0.234861329,199.9999979,0.022617833,139.3571825,11.79731444,4836,2418,0.013244255,447.824409,895649,403.0419716,0.001538394,464.9247131,679.6550293,0.104068302,0.192276552,0.624344766,1.153539181,F070801030303_214,108,070801030303
11208,485.4589745,3393.774431,489_19_1,1.663748622,0.83826226,251.4786835,466.073822,75,204.9547424,100,1366.36499,5.623470306,65.55169678,0.821497023,0.234713435,200.0000029,0.022617834,133.8338025,11.60434222,4984,2492,0.01364958,85.40896668,170820,76.86807036,0.000293402,456.4334106,671.0285645,0.100914396,0.183159471,3.271562338,5.937880516,F070802060502_202,108,070802060502
11239,483.5459792,3390.641795,458_76_1,1.725557685,0.837488532,251.2465668,465.6436157,79,215.6867981,100,1437.911987,5.832385063,67.98696899,0.820738733,0.234496787,199.9999964,0.022617833,136.4145949,12.21380149,4995,2498,0.013682444,181.028622,362057,162.925762,0.000621881,466.9333496,681.3304443,0.10057909,0.186922878,1.542092323,2.865926981,F070802060801_74,108,070802060801
