OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,adjOCosts,bioBuffWidth,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID,radial
212,510.5591179,3576.37039,33_6_2,1.834023714,0.883363485,131.6211548,131.6211548,78,224.6216431,1497.477661,100,6.199000359,72.26053619,0.865696192,0.247341782,162.9171104,0.01842416,135.9592972,12.16968465,4162,3787,0.020742761,50.33477984,100670,45.30130173,0.000172913,356.2427979,356.2427979,0.03475605,0.09406992,2.905460835,7.863853455,104,070801030403,F070801030403_271,32
213,506.7317638,3574.234199,836_97_1,1.795544982,0.882835865,131.5425415,131.5425415,31,87.76485443,585.098999,100,6.06894207,70.74446869,0.865179121,0.247194037,22.95455622,0.002595912,136.6648331,8.533674041,597,543,0.002974206,66.3408289,132682,59.70674515,0.000227898,219.3074036,219.3074036,0.242251456,0.403881043,2.203143835,3.673075914,108,070802060407,F070802060407_2,32
214,511.1919899,3573.874588,54_9_2,1.82717514,0.882746994,131.5292969,131.5292969,78,224.464447,1496.429688,100,6.175851822,71.99069977,0.865092039,0.247169152,199.9999999,0.022617833,135.0262469,12.13665599,5259,4785,0.026209165,323.3496446,646698,291.0146815,0.001110791,355.9937439,355.9937439,0.027487837,0.074397855,0.451967895,1.223284483,105,070801030405,F070801030405_506,32
215,508.0206564,3565.908334,549_20_1,1.81394136,0.880779386,131.2361298,131.2361298,68,195.2507324,1301.671509,100,6.131121635,71.46929169,0.863163769,0.246618226,30.85534191,0.003489405,135.249321,12.11352968,797,725,0.003971086,92.54568577,185092,83.2911129,0.000317919,326.4868774,326.4868774,0.181015357,0.450326741,1.575631857,3.919828415,108,070801010301,F070801010301_443,24
216,509.0228659,3565.05415,64_2_1,1.806440949,0.880568385,131.2046967,131.2046967,78,223.9109344,1492.739502,100,6.105770588,71.17377472,0.862957001,0.246559143,96.31843402,0.010892571,131.0000407,11.7986304,2390,2175,0.011913257,45.55974192,91120,41.00376735,0.00015651,355.1156311,355.1156311,0.060323998,0.163271561,3.199820518,8.660560608,104,070801030601,F070801030601_255,32
217,508.9433795,3564.867385,680_26_1,1.752679825,0.880522251,131.1978149,131.1978149,79,226.7693481,1511.795654,100,5.924057961,69.05558777,0.86291182,0.246546224,199.9999969,0.022617833,154.2968411,11.43775097,5539,5042,0.027616847,433.916982,867835,390.5252881,0.001490618,357.9671631,357.9671631,0.026020987,0.070997059,0.335952163,0.91662991,108,070801030407,F070801030407_609,16
218,510.4866296,3564.631117,48_6_2,1.841083288,0.880463898,131.1891174,131.1891174,78,223.8833771,1492.555908,100,6.22286129,72.53868103,0.8628546,0.246529892,36.82173485,0.004164139,140.442276,12.52484067,1000,910,0.004984397,16.30757561,32614,14.67681815,5.60208E-05,355.0725098,355.0725098,0.144163862,0.390189558,8.938526154,24.19274521,104,070801030601,F070801030601_95,32
219,510.1949487,3564.417702,186_36_1,1.794009447,0.880411148,131.1812592,131.1812592,43,123.4160156,822.7734375,100,6.063751698,70.68397522,0.862802923,0.246515125,27.76625827,0.003140063,135.247757,8.458947301,710,646,0.003538374,6.460294827,12920,5.814265201,2.21928E-05,254.5972748,254.5972748,0.20306696,0.394113421,22.56196785,43.78838348,108,070801030407,F070801030407_156,16
220,509.4512396,3562.860264,447_7_1,1.801695704,0.88002646,131.1239471,131.1239471,31,88.93547058,592.9031372,100,6.089731693,70.98680878,0.862425923,0.246407405,64.15417509,0.007255142,130.9989827,9.136416763,1403,1277,0.006994588,83.07283001,166146,74.76554842,0.000285377,220.0594177,220.0594177,0.102681242,0.172325313,1.753801703,2.943326473,108,070802060603,F070802060603_581,16
221,507.292766,3560.801309,397_24_1,1.793096185,0.879517913,131.048172,131.048172,78,223.6438141,1490.95874,100,6.060665131,70.64798737,0.861927569,0.246265009,50.75599453,0.005739953,130.9993642,11.79858271,1259,1146,0.006277054,28.5022313,57004,25.65200731,9.79126E-05,354.6919861,354.6919861,0.114352681,0.30950436,5.108690739,13.82706547,108,070802060602,F070802060602_148,24
222,504.2223232,3552.523235,481_29_2,1.745509505,0.877473235,130.743515,130.743515,31,88.67743683,591.1829224,100,5.899822235,68.77307129,0.85992378,0.245692506,30.78916705,0.003481921,135.2490234,4.909477472,490,446,0.002442902,56.38797879,112776,50.74918169,0.000193707,219.4209595,219.4209595,0.293146908,0.491975248,2.576268435,4.323635578,108,070802060603,F070802060603_216,24
223,505.2316196,3552.240645,149_27_2,1.791406989,0.877403438,130.7331085,130.7331085,51,145.8770905,972.513916,100,6.054955482,70.58143616,0.859855354,0.245672956,102.9865169,0.011646659,130.9999908,10.0238559,2504,2278,0.012477425,57.86626828,115732,52.07964207,0.000198786,276.610199,276.610199,0.057389423,0.121426776,2.510253668,5.311292171,104,070801030603,F070801030603_463,24
224,506.0233054,3551.861052,76_12_1,1.808171391,0.87730968,130.7191467,130.7191467,78,223.0819397,1487.212891,100,6.111619473,71.24195099,0.859763503,0.245646715,178.9851071,0.020241277,139.500782,12.44206095,4745,4318,0.023651239,143.6952267,287390,129.3257045,0.000493631,353.8010864,353.8010864,0.030273076,0.08193633,1.010774732,2.735736847,104,070801030403,F070801030403_140,24
225,504.3097185,3547.971782,664_19_2,1.803758621,0.876349032,130.576004,130.576004,22,62.85170364,419.0113525,100,6.096704006,71.06809235,0.858822048,0.245377734,47.98733547,0.005426848,139.4991608,3.969614536,119,109,0.000597032,21.65128612,43303,19.48615779,7.43778E-05,193.4277039,193.4277039,1.197944999,1.774566054,6.700962067,9.926415443,104,070801030402,F070801030402_274,32
226,504.4409894,3541.059014,430_11_1,1.876836538,0.874641597,130.3215942,130.3215942,70,199.5932159,1330.62146,100,6.343707561,73.94735718,0.857148767,0.244899645,90.28185455,0.0102099,140.0668945,12.4994812,2294,2087,0.011431249,172.264716,344529,155.0382416,0.000591774,329.9147949,329.9147949,0.062444463,0.158080876,0.840577066,2.127957582,108,070801030302,F070801030302_137,16
227,504.4170119,3540.473011,54_15_1,1.894873977,0.874496818,130.3000183,130.3000183,78,222.3665924,1482.44397,100,6.404674053,74.65803528,0.857006907,0.244859114,121.3575077,0.013724219,130.9985679,11.79852649,3011,2741,0.015013443,119.6672809,239335,107.7005544,0.000411088,352.666626,352.666626,0.047537401,0.128663495,1.209836125,3.27451086,105,070801030405,F070801030405_505,32
228,513.6398504,3539.141773,443_3_2,1.894833446,0.874168038,130.2510376,130.2510376,32,91.19313812,607.9542236,100,6.404537201,74.65644073,0.856684685,0.244767055,68.40693533,0.007736083,140.4473114,9.72794351,1915,1743,0.009547038,96.58523285,193171,86.92671115,0.000331796,221.4441833,221.4441833,0.074728079,0.127047718,1.498400569,2.547481537,108,070801030303,F070801030303_57,8
229,504.8088151,3536.454003,23_27_2,1.819622517,0.873504162,130.1521149,130.1521149,73,207.8764801,1385.843262,100,6.150323868,71.69313049,0.8560341,0.244581163,20.05510457,0.002268015,145.3080597,12.90658307,533,486,0.002661997,17.85669222,35714,16.07102301,6.13424E-05,338.028595,338.028595,0.267802715,0.695532084,8.098558426,21.03342056,105,070600060901,F070600060901_37,32
230,502.9211123,3529.284032,103_1_2,1.827087283,0.871733129,129.8882294,129.8882294,78,221.6640625,1477.760376,100,6.175555229,71.98723602,0.854298472,0.244085282,26.19264212,0.002962104,149.7027588,13.27284861,739,672,0.003680786,22.47832051,44956,20.23048821,7.72189E-05,351.5523071,351.5523071,0.193286061,0.523143291,6.420419693,17.37735176,108,070801030406,F070801030406_597,24
231,501.574736,3528.608952,842_8_1,1.793563128,0.871566415,129.8634033,129.8634033,78,221.6216431,1477.477661,100,6.062243462,70.66638947,0.854135096,0.244038597,200.0000004,0.022617833,133.2670247,11.9709746,5014,4561,0.024982237,88.54423225,177089,79.68980888,0.000304173,351.4850464,351.4850464,0.028472573,0.077063151,1.629611135,4.410665035,104,070801030602,F070801030602_93,32
232,503.5094742,3526.670636,103_1_1,1.827087283,0.87108767,129.7920685,129.7920685,78,221.5000153,1476.666748,100,6.175555229,71.98723602,0.853665888,0.243904546,27.99428749,0.003165851,157.9165878,14.02739429,824,749,0.004102542,32.57581544,65151,29.31823385,0.000111906,351.2920837,351.2920837,0.173287138,0.469014794,4.427008629,11.98203468,108,070801030406,F070801030406_598,24
233,503.6164764,3526.193997,387_9_1,1.78979075,0.870969892,129.7745209,129.7745209,86,244.1848755,1627.89917,100,6.049492836,70.5177536,0.853550494,0.24387157,26.31291389,0.002975705,131.0007629,11.79868126,653,594,0.003253552,36.56288826,73125,32.90659869,0.000125603,373.9594116,373.9594116,0.218475625,0.629561305,3.94372344,11.3642683,108,070802060601,F070802060601_108,8
234,504.9477697,3520.85489,496_24_2,1.85894084,0.869651139,129.5780182,129.5780182,78,221.1346893,1474.231201,100,6.283219814,73.24227142,0.852258086,0.243502319,42.57650173,0.004814941,139.4994087,12.4611156,1072,976,0.005345903,15.24886096,30497,13.72397494,5.23838E-05,350.7127075,350.7127075,0.132764369,0.359336793,9.441726685,25.55474663,108,070802060502,F070802060502_433,16
235,503.4505513,3520.218301,442_11_1,1.787011981,0.869493902,129.5545959,129.5545959,50,141.7275085,944.8500366,100,6.040100574,70.40827179,0.852104008,0.243458286,67.83671939,0.007671598,130.9993286,8.249053439,1670,1519,0.008320109,76.19870363,152397,68.57883364,0.000261762,271.2821045,271.2821045,0.085289396,0.178592563,1.889133811,3.955770254,108,070801030301,F070801030301_503,16
236,501.8418118,3520.08608,487_28_2,1.832719326,0.869461238,129.5497284,129.5497284,92,260.7684937,1738.456665,100,6.194591522,72.20914459,0.852072001,0.243449152,89.54394543,0.01012645,131.0004913,11.79866219,2221,2022,0.011075221,159.109063,318218,143.1981547,0.000546581,390.3182373,390.3182373,0.064070091,0.193035722,0.904688537,2.725721121,108,070802060502,F070802060502_356,16
237,501.470236,3519.556471,448_3_1,1.811253548,0.869330466,129.5302429,129.5302429,72,204.0489349,1360.326172,100,6.122036934,71.36338806,0.851943851,0.243412524,77.26915765,0.008738305,145.9590729,12.97772522,2087,1899,0.010401506,106.6564241,213313,95.99078107,0.000366393,333.5791626,333.5791626,0.068209715,0.175660431,1.349402905,3.47511673,108,070801030303,F070801030303_146,8
238,501.3221436,3519.509915,448_3_2,1.811253548,0.869318962,129.5285187,129.5285187,72,204.0462341,1360.308228,100,6.122036934,71.36338806,0.851932585,0.243409306,35.8361236,0.004052677,133.8320872,12.00850232,934,851,0.004661233,42.69467062,85391,38.42520513,0.000146667,333.5747681,333.5747681,0.152207419,0.391979754,3.370925903,8.681144714,108,070801030303,F070801030303_145,8
239,500.4486136,3518.474787,22_4_1,1.814522028,0.869063258,129.4904327,129.4904327,78,220.985199,1473.234619,100,6.133084297,71.49216461,0.851682007,0.243337706,46.80868231,0.005293555,145.1661174,12.89191977,1292,1176,0.006441375,17.74419921,35488,15.96977948,6.0956E-05,350.475647,350.475647,0.110110909,0.298023522,8.108467102,21.94618034,104,070801030402,F070801030402_291,32
240,499.1607084,3518.062418,186_23_2,1.729288459,0.868961394,129.4752502,129.4752502,35,99.14833069,660.9888916,100,5.844995022,68.13396454,0.85158217,0.243309185,50.87488055,0.005753398,130.9999339,9.136467308,1029,936,0.005126809,118.6926622,237386,106.8233948,0.00040774,228.6235809,228.6235809,0.138328254,0.24425596,1.212049603,2.14020133,108,070801030407,F070801030407_157,16
241,502.7522157,3512.430669,115_3_1,1.806772828,0.8675704,129.2679901,129.2679901,78,220.6056061,1470.704102,100,6.106892109,71.1868515,0.850219011,0.242919713,182.9241137,0.020686736,145.4490166,10.58301399,4915,4473,0.024500229,196.7717533,393543,177.0945765,0.000675962,349.8735962,349.8735962,0.028899617,0.078219004,0.729937613,1.975631356,108,070801030406,F070801030406_31,16
242,502.362357,3510.155507,54_31_2,1.835758686,0.867008388,129.1842499,129.1842499,78,220.4624481,1469.749634,100,6.204864502,72.32889557,0.849668205,0.242762342,199.9999983,0.022617833,132.8049178,11.93366163,4982,4533,0.024828871,483.725536,967451,435.3529818,0.001661724,349.646698,349.646698,0.028498622,0.077133618,0.296734512,0.803133786,104,070801030405,F070801030405_75,32
243,497.7080886,3505.880737,474_13_1,1.800609589,0.865952551,129.0269318,129.0269318,78,220.1944122,1467.962769,100,6.086060524,70.9440155,0.848633528,0.242466718,110.9068146,0.012542359,136.1001701,12.20436406,3066,2790,0.015281833,100.496659,200995,90.44699123,0.000345232,349.221344,349.221344,0.046246212,0.125168934,1.426547527,3.861060858,108,070801030301,F070801030301_36,16
244,499.7181236,3505.065099,149_27_1,1.791406989,0.865751088,128.9969177,128.9969177,40,112.8936768,752.6245117,100,6.054955482,70.58143616,0.848436058,0.242410302,29.97903088,0.003390304,130.9984741,8.249013384,729,663,0.003631489,43.55191639,87105,39.1967237,0.000149612,241.8905945,241.8905945,0.19456549,0.364842534,3.291012764,6.171194077,104,070801030603,F070801030603_464,24
245,497.540833,3504.352833,24_3_2,1.768031478,0.865575135,128.9706879,128.9706879,78,220.0984497,1467.322998,100,5.975946426,69.66043854,0.848263621,0.242361039,27.93759918,0.00315944,131.0006409,11.79867268,693,631,0.003456214,32.29754949,64596,29.0677944,0.000110951,349.0691528,349.0691528,0.204390943,0.553199947,4.436892986,12.00879383,104,070801030403,F070801030403_234,32
246,502.6901113,3504.241325,65_5_2,1.885125995,0.865547597,128.9665985,128.9665985,78,220.0914459,1467.276367,100,6.371726036,74.27396393,0.84823662,0.24235332,88.60405445,0.010020159,135.2471008,12.11335325,2208,2009,0.011004015,23.03343153,46067,20.73008823,7.91259E-05,349.0580444,349.0580444,0.064194426,0.173747167,6.221227646,16.83823204,104,070801030601,F070801030601_104,32
247,498.6988778,3496.778929,54_18_1,1.822207093,0.863704383,128.6919556,128.6919556,78,219.6225586,1464.150391,100,6.159060001,71.79496002,0.846430302,0.241837233,63.3777616,0.007167338,130.9997304,11.79860846,1572,1430,0.007832624,140.6629373,281326,126.5966439,0.000483214,348.3145142,348.3145142,0.089994371,0.243576586,1.016551137,2.751372337,105,070801030405,F070801030405_121,32
248,497.7303599,3495.704378,406_3_1,1.74846828,0.863438964,128.6524048,128.6524048,36,101.3331985,675.5546875,100,5.909822941,68.88964844,0.846170187,0.241762906,199.9999963,0.022617833,139.0296516,10.73825695,4407,4011,0.021969689,249.0774259,498155,224.1696834,0.000855646,229.9855957,229.9855957,0.032074895,0.057338718,0.573906362,1.025944233,108,070801030603,F070801030603_121,24
249,497.5883615,3494.667275,474_20_2,1.746327639,0.863182843,128.6142426,128.6142426,78,219.4901276,1463.267578,100,5.902587414,68.80530548,0.845919192,0.241691202,59.32699776,0.006709241,130.9994507,11.79858875,1472,1339,0.007334184,40.01964569,80039,36.01768112,0.000137478,348.1043701,348.1043701,0.09605246,0.259973377,3.570863962,9.664818764,108,070801030301,F070801030301_257,16
250,503.733349,3491.593227,455_25_1,1.735315561,0.862423539,128.5011139,128.5011139,80,224.9196014,1499.463989,100,5.865366459,68.37142944,0.845175087,0.241478592,48.75634384,0.005513814,142.3311462,12.65249825,1298,1181,0.006468762,179.7061005,359412,161.7354908,0.000617337,353.4207153,353.4207153,0.108807042,0.299255461,0.794514,2.185177326,108,070802060803,F070802060803_206,32
251,497.1851466,3491.224297,723_62_1,1.817254424,0.862332404,128.4875336,128.4875336,79,222.0848999,1480.56604,100,6.142320156,71.599823,0.84508574,0.241453066,26.85117804,0.003036577,142.3308945,12.65247822,715,651,0.003565761,12.31620712,24632,11.08458622,4.23094E-05,350.5724487,350.5724487,0.197369486,0.53851372,11.59154987,31.62702179,108,070801010405,F070801010405_161,32
252,497.5559914,3490.035921,60_12_2,1.660270572,0.862038851,128.4437866,128.4437866,40,112.409729,749.3981934,100,5.611714363,65.41465759,0.844798088,0.241370872,200.0000005,0.022617833,130.9175771,9.139930099,4996,4546,0.024900077,97.57070947,195141,87.81364053,0.000335181,240.8535156,240.8535156,0.028254243,0.052981414,1.462686062,2.742780209,104,070801030202,F070801030202_148,32
253,498.2340999,3488.565539,137_23_1,1.782584906,0.86167568,128.389679,128.389679,79,221.915802,1479.438721,100,6.025136948,70.23384857,0.844442189,0.241269186,104.6975155,0.011840155,131.000267,11.79864633,2596,2362,0.012937523,124.6848357,249370,112.2163519,0.000428325,350.305481,350.305481,0.05435634,0.148308843,1.144126296,3.121697187,108,070802060602,F070802060602_84,32
254,495.5040784,3482.410817,64_6_2,1.788407326,0.860155463,128.1631622,128.1631622,78,218.7203369,1458.13562,100,6.044816971,70.46324921,0.842952371,0.240843534,35.60663605,0.004026725,130.9995728,6.474298656,638,581,0.003182346,73.59314352,147187,66.23383021,0.000252812,346.8834839,346.8834839,0.220590636,0.5970456,1.935010552,5.237255573,104,070801030601,F070801030601_256,32
255,498.9717559,3481.674475,537_15_1,1.73028183,0.859973609,128.1360626,128.1360626,83,232.6911774,1551.274536,100,5.848352432,68.17310333,0.842774153,0.240792617,83.41682577,0.009433539,135.2497508,12.12442636,2106,1916,0.010494621,152.7355256,305470,137.4619741,0.000524686,360.82724,360.82724,0.066876858,0.1883232,0.932156444,2.624923944,108,070801010302,F070801010302_2,32
256,496.6051828,3479.421443,186_13_1,1.713291645,0.859417081,128.0531464,128.0531464,82,229.7390747,1531.593872,100,5.79092598,67.50369263,0.842228711,0.240636781,100.4788975,0.011363075,145.0247135,12.96746075,2768,2519,0.013797469,120.9878073,241977,108.8890269,0.000415625,357.7922363,357.7922363,0.050834913,0.142037407,1.17599678,3.285842896,108,070801030407,F070801030407_537,8
257,494.3377058,3478.198888,723_77_1,1.659269929,0.859115124,128.0081482,128.0081482,70,196.049881,1306.999268,100,5.608332157,65.37523651,0.841932833,0.240552232,51.44547629,0.005817926,137.8002574,12.33961805,1283,1168,0.006397556,85.24555087,170491,76.72099745,0.000292841,324.0580444,324.0580444,0.109596014,0.277446955,1.668489099,4.223850727,108,070801010405,F070801010405_99,32
258,495.9630697,3476.355945,538_1_1,1.836675644,0.858659923,127.9403305,127.9403305,36,99.55725861,663.7150879,100,6.207963467,72.36502075,0.841486752,0.240424782,20.36680436,0.002303265,158.196701,7.601654708,601,547,0.002996116,28.91004372,57820,26.01903915,9.93136E-05,227.4975891,227.4975891,0.233894572,0.415900528,4.917181015,8.743504524,108,070802060603,F070802060603_38,24
259,498.3507185,3475.671981,128_50_1,1.742089033,0.858491004,127.9151611,127.9151611,78,218.2967987,1455.312012,100,5.888260841,68.63830566,0.84132117,0.240377486,199.999997,0.022617833,143.4665298,12.79404628,5382,4898,0.026828107,508.4807828,1016962,457.6327009,0.001746765,346.2119751,346.2119751,0.026115794,0.070684358,0.279514909,0.75652808,108,070801030406,F070801030406_112,16
260,494.43728,3468.096814,442_5_2,1.767616987,0.856619895,127.6363678,127.6363678,25,69.81430054,465.4286804,100,5.974545479,69.64411163,0.839487493,0.239853576,200.0000002,0.022617833,134.7783695,10.99881395,5021,4568,0.025020578,88.05225378,176103,79.24702787,0.000302483,197.4506683,197.4506683,0.027941411,0.043224752,1.610613942,2.491584539,108,070801030301,F070801030301_592,16
261,495.4784173,3456.971978,842_6_2,1.75996232,0.853872061,127.2269363,127.2269363,78,217.1219788,1447.479858,100,5.948672771,69.34251404,0.836794615,0.239084184,25.45692384,0.002878902,141.2016678,12.61022234,631,574,0.003144004,9.584968042,19170,8.626471238,3.29269E-05,344.3489075,344.3489075,0.221649721,0.599910975,14.74843311,39.91770172,104,070801030602,F070801030602_95,32
262,490.3419837,3456.375618,540_6_2,1.730606675,0.853724778,127.2049942,127.2049942,75,208.7351379,1391.567627,100,5.849450588,68.18590546,0.836650252,0.239042938,26.84739122,0.003036149,131.0001106,11.79863548,666,607,0.003324757,32.64539106,65290,29.3808529,0.000112145,335.9401245,335.9401245,0.209563419,0.553443372,4.329520226,11.43398094,108,070802060503,F070802060503_178,24
263,497.3360381,3454.747482,115_3_2,1.806772828,0.853322625,127.1450729,127.1450729,78,216.9826813,1446.55127,100,6.106892109,71.1868515,0.836256146,0.23893033,200.0000001,0.022617833,138.4683367,12.44646748,5004,4554,0.024943895,406.5531408,813107,365.8978237,0.001396616,344.1277466,344.1277466,0.027919428,0.075566038,0.347487926,0.940502286,108,070801030406,F070801030406_33,16
264,493.1372018,3452.847811,186_36_2,1.794009447,0.852853417,127.0751572,127.0751572,46,127.8936691,852.6244507,100,6.063751698,70.68397522,0.835796356,0.238798961,95.71925331,0.010824811,130.9993155,10.46750693,2321,2111,0.011562706,288.6913829,577383,259.8222441,0.00099173,254.9688263,254.9688263,0.060196664,0.120781064,0.489084989,0.981320262,108,070801030407,F070801030407_157,16
265,494.7821062,3448.968619,76_17_2,1.755263805,0.851895273,126.9323959,126.9323959,78,216.6198578,1444.132324,100,5.93279171,69.15739441,0.834857345,0.238530681,55.24425519,0.006247527,134.9670746,12.09545155,1423,1294,0.007087703,113.6992874,227398,102.3293558,0.000390587,343.5522461,343.5522461,0.09809304,0.265496314,1.240429878,3.35731864,104,070801030403,F070801030403_116,24
266,490.6630298,3448.936204,487_4_2,1.670582533,0.851887226,126.9311981,126.9311981,92,255.497467,1703.316406,100,5.646568775,65.82095337,0.834849477,0.23852843,23.7287426,0.002683464,130.9992676,11.79857635,589,536,0.002935865,50.34656525,100693,45.31190872,0.000172954,382.4286499,382.4286499,0.236811936,0.713486314,2.801276684,8.439914703,108,070802060502,F070802060502_356,16
267,493.2655875,3447.516646,444_4_1,1.690161824,0.851536632,126.8789597,126.8789597,32,88.83220673,592.2147217,100,5.712747097,66.59237671,0.834505916,0.238430262,20.91838837,0.002365643,148.0014801,7.136910141,489,445,0.002437425,27.78330645,55567,25.00497602,9.54429E-05,215.7111664,215.7111664,0.285121262,0.484744191,5.074148655,8.626729965,108,070801030303,F070801030303_2,8
268,491.3355051,3447.245534,594_11_1,1.666172981,0.851469636,126.8689728,126.8689728,1,2.775784492,18.50522995,100,5.631664753,65.6472168,0.834440231,0.238411501,58.30798173,0.006594001,159.3335571,7.656966388,1679,1528,0.008369405,70.70523177,141410,63.63470998,0.000242891,129.6447601,129.6447601,0.083029434,0.08484605,1.993707061,2.037327766,108,070802060804,F070802060804_433,32
269,494.4273875,3440.383914,397_22_2,1.759575963,0.849774837,126.6164474,126.6164474,5,13.8512888,92.34192657,100,5.947366714,69.3272934,0.832779348,0.237936959,199.9999977,0.022617833,138.8694661,11.27961544,5157,4691,0.025694294,283.4208573,566841,255.0787761,0.000973625,140.4677429,140.4677429,0.026991356,0.029944094,0.49638173,0.550683796,108,070802060602,F070802060602_496,24
270,488.8887903,3434.902832,459_1_2,1.739219189,0.848420978,126.4147263,126.4147263,78,215.7364655,1438.243164,100,5.87856102,68.52523804,0.831452549,0.237557873,199.9999973,0.022617833,136.0370076,12.18797578,4974,4525,0.024785052,104.939604,209879,94.44564401,0.000360495,342.1511841,342.1511841,0.027936956,0.075613521,1.338491917,3.622731209,108,070801030303,F070801030303_55,8
271,488.0685579,3431.182519,21_4_2,1.726950288,0.847502053,126.2778091,126.2778091,78,215.5026855,1436.68457,100,5.837091923,68.0418396,0.830551982,0.237300575,62.59526062,0.007078846,130.9996796,11.79860497,1553,1413,0.007739509,90.92013626,181840,81.8281212,0.000312334,341.7804871,341.7804871,0.089368582,0.241882861,1.543208003,4.176809788,104,070801030402,F070801030402_255,32
272,489.7427333,3428.359981,128_22_2,1.704084754,0.846804917,126.1739349,126.1739349,79,218.0855408,1453.903564,100,5.759806633,67.14093781,0.829868793,0.23710537,199.9999981,0.022617833,150.8329293,13.39089952,5739,5223,0.028608249,408.7843746,817569,367.9059451,0.001404281,344.2594604,344.2594604,0.024157368,0.065912209,0.342951596,0.935726821,108,070801030406,F070801030406_230,16
273,488.0199733,3422.990911,477_2_1,1.753463507,0.845478773,125.9763336,125.9763336,45,124.0317383,826.8782349,100,5.926706791,69.08646393,0.828569174,0.236734062,42.03949159,0.004754211,130.9993744,9.668866801,1031,937,0.005132286,69.15431368,138309,62.2388815,0.000237563,250.0080719,250.0080719,0.134446457,0.26681757,2.024077654,4.016911507,108,070802060704,F070802060704_447,32
274,488.8594496,3422.230746,166_21_2,1.660063863,0.845291018,125.9483643,125.9483643,92,253.5192871,1690.12854,100,5.611015797,65.40651703,0.828385174,0.236681491,22.27050805,0.002518553,139.498642,12.4610548,608,554,0.003034457,48.05588675,96112,43.25029945,0.000165085,379.4676514,379.4676514,0.227343619,0.68495965,2.912080765,8.773757935,108,070802060406,F070802060406_155,32
275,488.1643553,3409.964975,166_18_1,1.818819165,0.842261374,125.4969482,125.4969482,92,252.6104889,1684.069946,100,6.147608757,71.66147614,0.825416148,0.235833183,36.0674822,0.004078841,140.6313744,12.57574129,926,843,0.004617414,23.23987795,46481,20.91589035,7.98351E-05,378.1074219,378.1074219,0.148869455,0.448525995,6.000076771,18.07752037,108,070802060406,F070802060406_116,32
276,487.3963021,3408.939813,190_9_1,1.722431898,0.842008114,125.4592056,125.4592056,87,238.8096771,1592.064453,100,5.821819782,67.86381531,0.825167954,0.235762268,116.6982613,0.013197309,139.4998398,12.46113682,3055,2780,0.01522706,53.42892814,106858,48.08603585,0.000183542,364.2688904,364.2688904,0.04512921,0.131031975,2.60905695,7.57535696,108,070801030605,F070801030605_111,32
277,486.4809771,3407.228243,460_3_1,1.759062767,0.841585398,125.396225,125.396225,70,192.0493164,1280.328735,100,5.945631981,69.3070755,0.824753702,0.235643908,23.89397049,0.002702149,136.6658401,12.22557211,610,555,0.003039935,34.53955102,69079,31.08559686,0.000118652,317.4455566,317.4455566,0.22593914,0.571973979,4.033901215,10.21198177,108,070801030303,F070801030303_236,8
278,487.2103035,3404.470203,549_4_2,1.682400823,0.840904117,125.2947159,125.2947159,75,205.6008453,1370.672363,100,5.686514854,66.28659058,0.82408601,0.235453159,71.49292564,0.008085075,140.445755,12.58715725,1957,1780,0.0097497,135.002121,270004,121.5019073,0.000463768,330.8955688,330.8955688,0.070390292,0.185896382,1.031216025,2.723377466,108,070801010301,F070801010301_185,24
279,485.3832569,3402.233813,94_17_2,1.7522645,0.84035176,125.21241,125.21241,77,210.9450989,1406.300659,100,5.922654152,69.03922272,0.823544741,0.235298499,38.44427216,0.004347631,136.6668167,10.03449848,924,840,0.004600982,12.06087422,24121,10.85478663,4.14323E-05,336.1575012,336.1575012,0.149062395,0.400187492,11.53522491,30.9685955,104,070801030602,F070801030602_217,32
280,486.5100799,3400.875368,186_8_2,1.770978928,0.840016186,125.1624146,125.1624146,81,221.8142548,1478.761719,100,5.985908985,69.77657318,0.823215842,0.235204533,199.9999956,0.022617833,137.4762704,10.90558092,5128,4667,0.025562837,322.3419558,644685,290.1077657,0.001107329,346.9766846,346.9766846,0.026818601,0.074346833,0.431434214,1.196026921,108,070801030407,F070801030407_332,16
281,488.4551376,3399.234319,481_56_2,1.656592369,0.839610875,125.1020203,125.1020203,33,90.32534027,602.1689453,100,5.599282265,65.26973724,0.822818637,0.235091045,199.999997,0.022617833,131.6552605,9.000984732,4283,3899,0.021356225,562.5665272,1125133,506.3098693,0.001932563,215.4273682,215.4273682,0.032085668,0.055251952,0.247085884,0.425485224,108,070802060603,F070802060603_162,24
