OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,TotalCost,ReducedCostLB,MLRA,HUC12
1360,F070802060406_25,3638.772279,31699.291,7.829724789,321.0187073,58,1303.335938,29.40930679,0.003867407,142.335022,12.6528101,783,713,0.003905357,1624.354614,2.278197289,108c,070802060406
1361,F070802060406_278,4229.522707,36043.84162,8.90282917,365.0159912,58,1481.964844,29.71371054,0.003907437,130.9975586,11.79845524,736,669,0.003664354,1846.980835,2.760808468,108c,070802060406
1362,F070802060406_292,2116.172604,18040.56295,4.456018925,182.6967773,55,703.3825684,13.88929436,0.001826481,131.0040283,11.79891205,345,314,0.001719891,886.0793457,2.821908712,108c,070802060406
1363,F070802060406_306,758.7242272,6675.670798,1.648890734,67.60452271,87,411.7114868,5.851680279,0.000769512,147.9971466,13.12344837,161,147,0.000805172,479.3160095,3.260653019,108c,070802060406
1364,F070802060406_40,8006.787461,70981.58402,17.53245163,718.8305054,60,3019.087891,64.01632583,0.008418327,130.9998627,11.79861832,1588,1445,0.007914785,3737.918457,2.586794853,108c,070802060406
1365,F070802060406_93,4950.363757,43628.84781,10.77632523,441.8293457,73,2257.747803,32.13570726,0.004225936,131.0016022,11.79874039,797,725,0.003971086,2699.577148,3.723554611,108c,070802060406
1366,F070802060407_104,2309.243607,19550.26536,4.828915596,197.9855347,55,762.2443237,15.09399557,0.001984903,130.9973297,11.79843903,374,340,0.001862302,960.2298584,2.824205399,108c,070802060407
1367,F070802060407_117,7390.472005,63796.44146,15.75772095,646.0665283,60,2713.479492,49.53857458,0.006514462,148.0007629,13.12375832,1367,1244,0.006813835,3359.545898,2.70059967,108c,070802060407
1368,F070802060407_120,2999.930363,26124.40928,6.452729225,264.5618896,67,1240.795288,16.55115557,0.002176524,131.000824,11.79868603,411,374,0.002048532,1505.357178,4.025019169,108c,070802060407
1369,F070802060407_121,1194.312597,10131.79955,2.502554417,102.6047287,50,359.1165466,5.918888092,0.00077835,69.98439789,8.715161324,108,98,0.000536781,461.721283,4.711441517,108c,070802060407
1370,F070802060407_131,5184.451905,43989.43312,10.86538982,445.4809875,63,1964.571167,45.91630468,0.006038123,131.0016937,11.79874706,1139,1036,0.005674544,2410.052246,2.326305151,108c,070802060407
1371,F070802060407_137,1635.50965,13904.78881,3.434482813,140.813797,72,709.7015381,10.78088951,0.001417717,100.4943771,9.987011909,227,206,0.001128336,850.5153198,4.128715038,108c,070802060407
1372,F070802060407_142,2017.657519,17136.47412,4.232708931,173.5410614,59,716.7244263,11.17784107,0.001469918,100.4952621,9.987055779,234,214,0.001172155,890.2655029,4.160119057,108c,070802060407
1373,F070802060407_156,2469.011551,20999.39377,5.186850071,212.6608582,43,640.1091919,13.64843845,0.001794808,156.5021057,13.89109898,399,363,0.001988282,852.7700195,2.349228621,108c,070802060407
1374,F070802060407_163,1723.476638,14709.32762,3.633203983,148.9613647,43,448.3737183,10.33171558,0.00135865,131.0079956,11.79919147,256,233,0.001276225,597.335083,2.56366992,108c,070802060407
1375,F070802060407_179,2228.811686,18800.93516,4.643830776,190.3970642,46,613.0785522,12.78517962,0.001681287,139.5054016,12.42894459,334,304,0.001665117,803.4755859,2.643011808,108c,070802060407
1376,F070802060407_184,1988.363135,17149.78712,4.2359972,173.6758881,37,449.8205566,9.313446999,0.001224744,147.9971466,13.12344837,257,234,0.001281702,623.49646,2.66451478,108c,070802060407
1377,F070802060407_194,3094.12259,26980.25532,6.664123058,273.2290344,67,1281.444214,15.84890699,0.002084176,156.4976501,13.8906765,463,421,0.002305968,1554.673218,3.692810535,108c,070802060407
1378,F070802060407_242,1902.151276,17203.93574,4.249372005,174.2242584,73,890.2859497,9.550813675,0.001255959,100.5088043,9.987726212,201,183,0.001002357,1064.510254,5.816996098,108c,070802060407
1379,F070802060407_308,2859.560345,24309.33454,6.004405499,246.1806183,57,982.2608032,16.35384369,0.002150576,131.002655,11.79881477,405,369,0.002021146,1228.441406,3.32910943,108c,070802060407
1380,F070802060407_317,2419.512455,20545.75321,5.074800968,208.0668335,45,655.4105225,12.49953771,0.001643724,120.4961243,11.10132122,292,266,0.001456978,863.477356,3.2461555,108c,070802060407
1381,F070802060407_318,1424.256389,12498.1335,3.087038994,126.5685959,61,540.447937,12.19865894,0.001604158,156.5009003,13.89098454,356,324,0.001774664,667.0165405,2.058692932,108c,070802060407
1382,F070802060407_321,2054.581439,17472.68102,4.315752029,176.9458313,53,656.4691162,8.99203283,0.001182478,156.5031738,13.89120007,262,239,0.001309089,833.414917,3.48709178,108c,070802060407
1383,F070802060407_343,1294.880825,11576.97496,2.859512806,117.2400284,53,434.9604492,3.676385403,0.000483455,131.0056915,11.79902935,91,83,0.000454621,552.2005005,6.653017998,108c,070802060407
1384,F070802060407_46,9651.558139,84903.75318,20.97122765,859.8203125,65,3912.182617,64.99374926,0.008546861,139.4993286,12.42847157,1699,1546,0.008467998,4772.00293,3.086677074,108c,070802060407
1385,F070802060407_93,4273.786537,37501.63769,9.262904167,379.7790833,54,1435.565063,26.54066943,0.003490173,131.0003815,11.79865456,659,599,0.003280938,1815.344116,3.030624628,108c,070802060407
1386,F070802060407_96,4353.013948,37174.81992,9.182180405,376.4693909,74,1950.111694,29.30971276,0.00385431,130.9976654,11.79846287,728,663,0.003631489,2326.581055,3.509171963,108c,070802060407
1387,F070802060501_103,2609.570415,22545.55639,5.568752289,228.3188477,80,1278.585693,11.40688908,0.001500038,130.9966278,11.79838943,282,256,0.001402204,1506.904541,5.886345863,108c,070802060501
1388,F070802060501_111,3092.02509,26204.39568,6.472485542,265.3719177,65,1207.442139,15.32854789,0.002015747,130.9977722,11.7984705,380,345,0.001889689,1472.814087,4.269026279,108c,070802060501
1389,F070802060501_115,4736.005883,41118.76285,10.15633488,416.409729,77,2244.448486,30.83839309,0.004055335,147.9993591,13.12363815,851,774,0.004239476,2660.858154,3.437801123,108c,070802060501
1390,F070802060501_119,2632.911727,22497.45471,5.556871414,227.8317261,74,1180.168335,15.76700544,0.002073406,148.0023193,13.12389183,435,396,0.002169034,1408,3.555555582,108c,070802060501
1391,F070802060501_121,4882.085976,42804.47306,10.57270527,433.4809265,77,2336.461914,32.86569643,0.004321932,147.9994965,13.1236496,907,824,0.004513344,2769.942871,3.361581087,108c,070802060501
1392,F070802060501_122,2381.110987,20720.76371,5.118028641,209.8391724,80,1175.099487,16.87551594,0.002219178,139.4985352,12.42840958,441,401,0.002196421,1384.938721,3.453712463,108c,070802060501
1393,F070802060501_123,3366.274313,29497.60597,7.285908699,298.7222595,58,1212.812378,22.02206788,0.002895964,139.499588,12.42849159,575,523,0.002864659,1511.534668,2.890123606,108c,070802060501
1394,F070802060501_125,2913.083478,25847.82085,6.384411812,261.7608948,77,1410.891113,12.2461884,0.001610408,130.9982147,11.79850197,304,276,0.001511751,1672.651978,6.060333252,108c,070802060501
1395,F070802060501_126,2415.067061,21031.99904,5.194903851,212.9910583,75,1118.203003,18.58471179,0.002443942,130.999939,11.79862309,461,419,0.002295014,1331.194092,3.177074194,108c,070802060501
1396,F070802060501_128,3835.552612,33758.53672,8.338358879,341.8727112,79,1890.556152,25.77066997,0.003388916,130.9990387,11.79856014,639,582,0.003187823,2232.428955,3.835788488,108c,070802060501
1397,F070802060501_134,2408.835599,21501.36885,5.310838223,217.7443695,82,1249.852661,16.00136328,0.002104224,147.9929962,13.1230917,442,403,0.002207376,1467.597046,3.641680002,108c,070802060501
1398,F070802060501_136,3373.577729,29798.61662,7.360258102,301.7705688,74,1563.171631,28.3032406,0.003721956,131.0010376,11.79870033,702,639,0.003500033,1864.942139,2.918532372,108c,070802060501
1399,F070802060501_138,2161.746907,18978.06536,4.687582016,192.1908569,76,1022.455383,16.22940922,0.002134213,131.0033264,11.79886246,403,366,0.002004714,1214.64624,3.318705559,108c,070802060501
1400,F070802060501_182,7128.160732,62550.55003,15.4499855,633.4494019,64,2837.853271,49.97935569,0.006572426,131.0006409,11.79867268,1239,1128,0.006178462,3471.302734,3.077396154,108c,070802060501
1401,F070802060501_195,1382.145053,12111.66728,2.991581917,122.6548615,89,764.1397095,9.320466042,0.001225668,139.4981537,12.42838001,244,222,0.001215974,886.7945557,3.994570017,108c,070802060501
1402,F070802060501_201,1649.227844,14405.66194,3.558198452,145.8861389,81,827.1743774,12.60571898,0.001657688,147.9993286,13.12363529,348,317,0.001736323,973.0605469,3.069591522,108c,070802060501
1403,F070802060501_214,5396.71758,46162.7684,11.40220356,467.4903564,62,2028.908081,23.99270167,0.003155108,130.9999542,11.79862404,594,540,0.002957774,2496.398438,4.622960091,108c,070802060501
1404,F070802060501_234,4272.490079,36962.26914,9.129680634,374.3168945,84,2200.983398,26.09307522,0.003431313,139.4995728,12.42849064,681,620,0.003395963,2575.300293,4.153710365,108c,070802060501
1405,F070802060501_236,5590.991295,47716.61495,11.78600407,483.2261658,81,2741.956055,34.78153399,0.00457387,139.5006104,12.4285717,909,827,0.004529776,3225.182129,3.899857521,108c,070802060501
1406,F070802060501_241,9745.915223,84539.62237,20.88128662,856.1327515,66,3955.333252,61.8559606,0.008134233,130.9992218,11.79857254,1534,1395,0.007640917,4811.46582,3.449079514,108c,070802060501
1407,F070802060501_257,2129.47906,17894.75603,4.420004845,181.2201996,74,938.7206421,13.15860897,0.001730394,130.9979401,11.79848194,327,298,0.001632253,1119.940796,3.758190632,108c,070802060501
1408,F070802060501_261,4747.526497,41220.11353,10.18136787,417.4360962,74,2162.318848,39.53414071,0.005198851,130.9981842,11.79849911,980,892,0.004885805,2579.754883,2.892102003,108c,070802060501
1409,F070802060501_264,2626.108578,22960.74421,5.671303749,232.5234528,70,1139.364868,15.26405895,0.002007267,130.9982147,11.79850197,379,344,0.001884212,1371.888306,3.988047361,108c,070802060501
1410,F070802060501_269,1750.556363,14720.99209,3.636085033,149.079483,56,584.3916016,16.68482935,0.002194102,130.9989014,11.79854965,414,377,0.002064965,733.4710693,1.945546627,108c,070802060501
1411,F070802060501_320,7806.732178,67837.5104,16.7558651,686.9904785,92,4424.21875,59.16499257,0.007780363,139.499939,12.42851925,1546,1408,0.007712122,5111.208984,3.630120039,108c,070802060501
1412,F070802060501_344,836.5542499,7386.656677,1.824504256,74.80467224,82,429.3788452,4.49450922,0.000591041,151.3973083,13.42128944,127,116,0.000635374,504.1835327,4.346409798,108c,070802060501
1413,F070802060501_41,1316.010858,11246.96745,2.77800107,113.8980408,62,494.3174744,6.767530084,0.000889949,151.3950195,13.4210844,192,175,0.000958538,608.2155151,3.475517273,108c,070802060501
1414,F070802060501_44,2293.683364,20244.28081,5.000337124,205.0138245,65,932.8129883,9.48956275,0.001247904,130.9961243,11.79835415,235,214,0.001172155,1137.826782,5.31694746,108c,070802060501
1415,F070802060501_461,5025.942747,44363.21033,10.95771313,449.2662354,70,2201.404541,36.44443512,0.004792546,151.4007721,13.42159843,1029,936,0.005126809,2650.670898,2.831913471,108c,070802060501
1416,F070802060501_485,947.8493155,8140.583468,2.010724068,82.43968964,82,473.2037964,6.384011745,0.000839516,148.006485,13.12425041,176,160,0.000876378,555.6434937,3.472771883,108c,070802060501
1417,F070802060501_87,3707.52885,32323.10653,7.983807087,327.3360901,80,1833.082153,31.06889677,0.004085647,158.2008972,14.05371475,919,837,0.00458455,2160.418213,2.58114481,108c,070802060501
1418,F070802060501_97,1844.92976,15817.17731,3.906842709,160.1805573,69,773.6721191,13.55371284,0.001782351,131.0046234,11.79895401,336,306,0.001676072,933.8526611,3.051805973,108c,070802060501
1419,F070802060502_104,6058.869672,52189.98508,12.89092636,528.5279541,80,2959.756592,49.2173239,0.006472217,131.0003815,11.79865456,1222,1113,0.006096301,3488.284668,3.134128094,108c,070802060502
1420,F070802060502_111,1595.82167,13755.44324,3.397594452,139.3013763,63,614.3190308,10.85690153,0.001427713,131.0008087,11.79868412,270,246,0.00134743,753.6204224,3.063497543,108c,070802060502
1421,F070802060502_12,2280.882803,20341.45655,5.024339676,205.9979248,84,1211.267944,17.48814774,0.002299741,142.336319,12.65291405,465,423,0.002316923,1417.265869,3.350510359,108c,070802060502
1422,F070802060502_122,4939.064802,43321.11633,10.70031548,438.7129211,87,2671.761719,33.27301216,0.004375495,131.0011902,11.79871178,825,751,0.004113497,3110.474609,4.141777039,108c,070802060502
1423,F070802060502_123,2546.780568,21710.18761,5.362416267,219.8590698,84,1292.773315,14.59600972,0.001919416,159.3344269,14.16401863,434,395,0.002163557,1512.632324,3.829448938,108c,070802060502
1424,F070802060502_124,4282.532667,37316.40862,9.217152596,377.9032593,78,2063.351807,30.92604015,0.004066861,159.333847,14.16396141,920,838,0.004590027,2441.255127,2.913192272,108c,070802060502
1425,F070802060502_130,2343.8927,19858.52203,4.905055046,201.107254,74,1041.735474,11.054228,0.001453662,147.9974976,13.12347794,304,277,0.001517229,1242.842773,4.486796856,108c,070802060502
1426,F070802060502_131,2053.163608,17438.24575,4.307246685,176.5971069,73,902.4112549,11.36619031,0.001494686,148.0019379,13.12385941,314,285,0.001561047,1079.008301,3.785994053,108c,070802060502
1427,F070802060502_135,2465.075958,21226.16686,5.242863178,214.9573975,76,1143.573364,23.91618521,0.003145046,131.0014648,11.79873085,593,540,0.002957774,1358.530762,2.515797615,108c,070802060502
1428,F070802060502_14,8041.988674,70652.78171,17.45123672,715.5007324,73,3656.208496,48.6006125,0.006391117,139.5002441,12.42854309,1270,1156,0.006331828,4371.708984,3.781755209,108c,070802060502
1429,F070802060502_152,1328.037262,11617.4972,2.869521856,117.6503983,65,535.3093262,5.275436878,0.000693735,130.9907379,11.79797459,131,119,0.000651806,652.9597168,5.487056255,108c,070802060502
1430,F070802060502_166,4413.005832,37431.79581,9.245653152,379.0717773,81,2149.336914,29.28134538,0.003850579,131.0003967,11.79865551,726,661,0.003620535,2528.408691,3.825126648,108c,070802060502
1431,F070802060502_172,4599.001045,39948.25261,9.867218018,404.5559387,65,1840.729492,29.94939145,0.003938429,131.0009918,11.79869747,743,675,0.003697218,2245.2854,3.326348782,108c,070802060502
1432,F070802060502_175,825.9483424,7026.662269,1.73558557,71.15901184,62,308.8301086,4.149642467,0.00054569,130.998764,11.79854012,103,94,0.000514872,379.9891357,4.042437553,108c,070802060502
1433,F070802060502_179,2345.64426,20662.32173,5.103593349,209.2473297,71,1039.959351,13.62092195,0.00179119,130.9917755,11.79804802,337,307,0.001681549,1249.206665,4.069077015,108c,070802060502
1434,F070802060502_180,3514.270576,30292.37058,7.482215405,306.7708435,66,1417.281128,22.28756815,0.002930878,131.0001373,11.79863739,552,502,0.002749634,1724.052002,3.434366465,108c,070802060502
1435,F070802060502_181,3667.689936,31987.3401,7.900873184,323.935791,69,1564.609863,26.12794685,0.003435899,131.0020905,11.79877472,648,590,0.003231642,1888.545654,3.200924873,108c,070802060502
1436,F070802060502_20,3349.930826,29578.41284,7.305868149,299.5405884,87,1824.202148,15.21344745,0.002000611,158.1989288,14.05352497,449,408,0.002234763,2123.742676,5.205251694,108c,070802060502
1437,F070802060502_292,2785.446327,24416.86736,6.030966282,247.2696228,84,1453.945313,16.91818261,0.002224789,130.9953613,11.79830074,419,381,0.002086874,1701.214966,4.465131283,108c,070802060502
1438,F070802060502_314,3154.898018,27271.21775,6.735991001,276.1756287,75,1449.922119,20.20940589,0.002657594,130.9983673,11.79851246,500,455,0.002492199,1726.097778,3.79362154,108c,070802060502
1439,F070802060502_315,1304.312482,11663.45197,2.880872726,118.1157837,73,603.5717163,16.3981629,0.002156405,142.3282013,12.65226173,437,397,0.002174512,721.6875,1.817852616,108c,070802060502
1440,F070802060502_338,1600.502995,13845.89358,3.419935703,140.2173615,74,726.3259277,9.381042123,0.001233633,130.9936981,11.79818344,233,212,0.0011612,866.5432739,4.087468147,108c,070802060502
1441,F070802060502_340,3888.541906,33715.27877,8.327673912,341.4346313,90,2151.038086,30.98442221,0.004074539,130.998642,11.79853153,768,700,0.003834152,2492.472656,3.560675144,108c,070802060502
1442,F070802060502_341,4773.216144,41049.20977,10.13915443,415.7053223,84,2444.347412,29.49240625,0.003878334,131.0017395,11.79874992,732,667,0.003653399,2860.052734,4.287935257,108c,070802060502
1443,F070802060502_344,4251.665748,37563.43331,9.278167725,380.4048767,87,2316.665771,35.3382231,0.004647076,131.0018311,11.7987566,877,798,0.004370933,2697.070557,3.379787683,108c,070802060502
1444,F070802060502_348,6308.438096,54991.06254,13.58279228,556.8944702,79,3079.626709,36.58646542,0.004811223,148.001358,13.12380981,1010,920,0.005039171,3636.52124,3.952740431,108c,070802060502
1445,F070802060502_349,3714.621755,32284.25618,7.974211216,326.9426575,84,1922.422852,43.47857425,0.005717555,147.9991913,13.12362385,1200,1092,0.005981277,2249.365479,2.059858561,108c,070802060502
1446,F070802060502_356,6854.901983,59057.3306,14.58716106,598.0736084,78,3265.481689,41.73547551,0.005488332,130.9992676,11.79857635,1035,941,0.005154195,3863.555176,4.105797291,108c,070802060502
1447,F070802060502_39,2632.669748,22232.85153,5.491514206,225.1520844,57,898.3568115,17.05713415,0.002243061,148.0008545,13.1237669,471,429,0.002349787,1123.508911,2.618901968,108c,070802060502
1448,F070802060502_46,4924.127968,42657.87173,10.53649426,431.9962769,75,2267.980469,31.87584937,0.004191764,131.0018005,11.79875469,790,719,0.003938222,2699.976807,3.75518322,108c,070802060502
1449,F070802060502_47,6596.614165,58223.58716,14.38122559,589.630249,79,3260.655273,42.60984515,0.005603315,130.9986267,11.79853058,1057,962,0.00526922,3850.285645,4.00237608,108c,070802060502
1450,F070802060502_5,2173.948485,18827.11214,4.650296688,190.6621704,68,907.5518799,12.90168524,0.001696608,159.332489,14.16382885,385,350,0.001917076,1098.214111,3.137754679,108c,070802060502
1451,F070802060502_50,4504.927756,38742.23573,9.569332123,392.3426208,58,1592.911011,25.98221366,0.003416734,131.0003967,11.79865551,645,587,0.00321521,1985.253662,3.382033587,108c,070802060502
1452,F070802060502_52,2586.774369,22377.8946,5.527339935,226.6209412,61,967.6713867,17.32890099,0.002278799,139.5000916,12.42853069,453,413,0.002262149,1194.292358,2.891749144,108c,070802060502
1453,F070802060502_534,6377.684876,54623.92641,13.49211025,553.1765137,88,3407.567139,47.03275847,0.00618494,130.9998779,11.79861927,1168,1062,0.005816956,3960.743652,3.729513884,108c,070802060502
1454,F070802060502_543,1237.758258,10791.9664,2.665615797,109.2902451,88,673.2279053,8.615084171,0.001132908,131.0014801,11.7987318,214,195,0.001068085,782.5181274,4.012913704,108c,070802060502
1455,F070802060502_563,1997.898945,17476.15571,4.316610336,176.9810181,78,966.3164673,20.04261434,0.00263566,130.9923248,11.79808617,499,454,0.002486721,1143.297485,2.518276453,108c,070802060502
1456,F070802060502_565,3766.61501,32967.97008,8.143088341,333.8666077,77,1799.541138,25.36869499,0.003336055,131.0038757,11.7989006,630,574,0.003144004,2133.407715,3.716738224,108c,070802060502
1457,F070802060502_567,1424.032971,12494.73759,3.086200237,126.5342102,86,761.7359619,10.60286021,0.001394306,131.0024567,11.79880047,263,239,0.001309089,888.2701416,3.716611385,108c,070802060502
1458,F070802060502_575,3054.481317,27142.27385,6.704141617,274.869812,80,1539.270752,23.73347256,0.003121018,130.9994659,11.79858971,589,536,0.002935865,1814.140625,3.384590626,108c,070802060502
1459,F070802060502_608,5634.425766,48627.47755,12.01098728,492.45047,88,3033.494873,29.61604881,0.003894594,131.00177,11.79875278,735,668,0.003658876,3525.945313,5.27836132,108c,070802060502
1460,F070802060502_613,5211.687606,45551.55414,11.25123405,461.3005981,77,2486.410156,36.82301706,0.00484233,142.3354797,12.65284634,980,891,0.004880327,2947.710693,3.308317184,108c,070802060502
1461,F070802060502_618,2140.425176,18264.08373,4.511228561,184.9603729,78,1009.883606,16.13532257,0.00212184,148.0028229,13.1239357,445,405,0.002218331,1194.843994,2.950232029,108c,070802060502
1462,F070802060502_63,3638.669556,31446.25515,7.767224789,318.4562073,81,1805.646729,21.68585277,0.002851751,131.0028839,11.79883099,538,490,0.002683906,2124.103027,4.334904194,108c,070802060502
1463,F070802060502_94,1484.941241,12789.33985,3.158967018,129.5176544,85,770.6300049,13.39568138,0.00176157,131.0046387,11.79895496,332,302,0.001654163,900.147644,2.980621338,108c,070802060502
1464,F070802060503_252,1001.093426,8890.736922,2.19601202,90.03649139,42,264.7073059,9.244070053,0.001215621,130.9925385,11.79810143,229,208,0.001139291,354.7438049,1.705499053,108c,070802060503
1465,F070802060601_103,1001.024082,8364.034844,2.065916538,84.70257568,81,480.2636719,3.696762383,0.000486135,131.0026398,11.79881382,92,84,0.000460098,564.9662476,6.725788593,108c,070802060601
1466,F070802060601_107,8415.606348,72750.97143,17.96949005,736.7490845,88,4538.374512,55.3161134,0.007274225,131.0009766,11.79869652,1372,1248,0.006835745,5275.123535,4.226861954,108c,070802060601
1467,F070802060601_118,3239.525577,28044.43858,6.926976204,284.006012,88,1749.477173,27.446944,0.00360935,131.000824,11.79868603,681,620,0.003395963,2033.483154,3.279811621,108c,070802060601
1468,F070802060601_120,7198.449911,63198.55815,15.61004353,640.0117798,82,3673.667725,53.41639686,0.007024407,131.0007935,11.79868317,1325,1207,0.006611173,4313.679688,3.573885441,108c,070802060601
1469,F070802060601_155,4935.327835,42759.95124,10.5617075,433.0299988,88,2667.464844,40.5107733,0.005327281,130.9990387,11.79856014,1005,915,0.005011784,3100.494873,3.388519049,108c,070802060601
1470,F070802060601_175,3732.146136,32284.0704,7.97416544,326.9407959,88,2013.9552,29.96488024,0.003940466,139.5005493,12.42856693,783,713,0.003905357,2340.895996,3.283164024,108c,070802060601
1471,F070802060601_181,5689.504708,49546.15425,12.23789978,501.7539063,88,3090.803955,42.46276798,0.005583973,130.9992371,11.79857349,1054,961,0.005263743,3592.557861,3.738353729,108c,070802060601
1472,F070802060601_184,2172.679822,18553.68808,4.582760811,187.8931885,91,1196.879639,15.32793248,0.002015666,131.0005035,11.79866314,380,346,0.001895166,1384.772827,4.002233505,108c,070802060601
1473,F070802060601_186,4988.572902,44015.42387,10.87180996,445.7442017,87,2714.582275,38.85285906,0.00510926,130.9996338,11.7986021,964,877,0.004803644,3160.326416,3.603564978,108c,070802060601
1474,F070802060601_190,2783.964215,23614.86861,5.832872391,239.1477661,86,1439.669556,14.85071009,0.00195291,131.001236,11.79871464,369,336,0.001840393,1678.817383,4.996480465,108c,070802060601
1475,F070802060601_196,3336.213008,28927.1912,7.145016193,292.9456787,89,1825.051392,19.08918354,0.002510281,151.3981171,13.42136097,539,490,0.002683906,2117.99707,4.322443008,108c,070802060601
1476,F070802060601_199,3453.835493,29742.21506,7.346327305,301.1994324,90,1897.556274,27.6466316,0.00363561,130.9971619,11.79842758,686,624,0.003417872,2198.755615,3.523646832,108c,070802060601
1477,F070802060601_24,4693.434904,41075.08694,10.14554691,415.9674377,83,2416.770508,33.37628037,0.004389075,130.9985962,11.79852867,828,754,0.004129929,2832.738037,3.756947041,108c,070802060601
1478,F070802060601_258,5136.759533,44876.88602,11.08459091,454.4682312,84,2672.273193,32.47836781,0.004270997,131.0000763,11.79863262,805,732,0.004009427,3126.741455,4.271504879,108c,070802060601
1479,F070802060601_327,3082.72995,26610.01033,6.572672367,269.4795532,74,1395.904175,17.37196184,0.002284462,130.998291,11.79850674,430,391,0.002141648,1665.383789,4.259293556,108c,070802060601
1480,F070802060601_328,5487.241081,48598.9384,12.00393772,492.161438,61,2101.529297,38.78825492,0.005100765,130.9990997,11.79856396,962,876,0.004798167,2593.690674,2.960834026,108c,070802060601
1481,F070802060601_334,4053.275034,35748.78792,8.829950333,362.0279541,87,2204.750244,27.99263573,0.00368111,131.0016022,11.79874039,694,632,0.003461691,2566.77832,4.061357975,108c,070802060601
1482,F070802060601_341,2463.6079,21439.58821,5.29557848,217.1187134,75,1139.873291,20.33415118,0.002673998,139.5010529,12.42860603,531,483,0.002645565,1356.991943,2.809507132,108c,070802060601
1483,F070802060601_342,2401.609557,21172.49394,5.229606152,214.4138489,48,720.430481,16.02281761,0.002107046,110.6621323,10.52117062,354,322,0.00176371,934.8443604,2.903243303,108c,070802060601
1484,F070802060601_343,6335.825074,55311.56468,13.66195679,560.1402588,59,2313.378906,41.94637238,0.005516066,130.9987335,11.79853821,1040,947,0.005187059,2873.519043,3.034338951,108c,070802060601
1485,F070802060601_361,1061.310329,9178.965304,2.267204523,92.9553833,90,585.6188354,7.163455998,0.000942015,130.9990692,11.79856205,178,162,0.000887332,678.5742188,4.188729763,108c,070802060601
1486,F070802060601_426,4211.387591,36637.01804,9.049343109,371.0230713,84,2181.615723,23.628244,0.003107181,156.5018768,13.89107704,689,626,0.003428827,2552.638672,4.077697754,108c,070802060601
1487,F070802060601_427,6912.784481,60007.03581,14.82173824,607.6912842,87,3700.839844,40.44218218,0.005318261,131.0007935,11.79868317,1003,913,0.005000829,4308.53125,4.719092369,108c,070802060601
1488,F070802060601_43,7033.269956,61878.14035,15.28390026,626.6398926,83,3640.778076,47.32057856,0.006222789,131.000061,11.79863167,1174,1068,0.00584982,4267.417969,3.995709658,108c,070802060601
1489,F070802060601_431,1230.87074,10729.96911,2.65030241,108.6623993,39,296.6483459,7.813459262,0.001027492,130.9933319,11.79815769,194,177,0.000969493,405.31073,2.289891243,108c,070802060601
1490,F070802060601_439,1570.617887,13308.67247,3.287242174,134.7769318,90,849.0946655,7.6436553,0.001005162,130.9879303,11.79777622,190,173,0.000947583,983.871582,5.687119007,108c,070802060601
1491,F070802060601_45,7758.078817,67802.44524,16.74720383,686.635376,54,2595.481689,57.35383918,0.007542191,130.9994659,11.79858971,1423,1295,0.007093181,3282.117188,2.534453392,108c,070802060601
1492,F070802060601_46,4476.377406,38564.50241,9.525431633,390.5426941,88,2405.74292,33.24606287,0.004371951,147.9999237,13.12368679,917,835,0.004573595,2796.285645,3.348845005,108c,070802060601
1493,F070802060601_49,5239.697444,45280.05458,11.18417358,458.5511169,84,2696.280518,40.51099846,0.00532731,131.0013428,11.79872227,1005,915,0.005011784,3154.831543,3.447903395,108c,070802060601
1494,F070802060601_50,3914.912075,34484.72778,8.517727852,349.2268372,86,2102.345703,34.53061627,0.004540873,130.9993134,11.79857922,856,780,0.00427234,2451.57251,3.143041611,108c,070802060601
1495,F070802060601_59,7315.403281,63749.62848,15.7461586,645.5925293,85,3841.275391,45.95805907,0.006043614,130.9985199,11.79852295,1141,1039,0.005690977,4486.868164,4.318448544,108c,070802060601
1496,F070802060601_66,5521.089553,47327.78791,11.68996334,479.2884827,89,2985.967285,43.77198803,0.00575614,147.9990234,13.12360954,1207,1098,0.006014141,3465.255859,3.155970812,108c,070802060601
1497,F070802060601_72,7820.049559,67959.65298,16.78603363,688.227356,88,4239.480469,61.80521918,0.00812756,130.9993286,11.79858017,1533,1396,0.007646394,4927.708008,3.529876709,108c,070802060601
1498,F070802060601_75,2701.37418,23391.26755,5.777643204,236.8833771,82,1359.710571,22.40219954,0.002945952,131.0018463,11.79875755,555,506,0.002771544,1596.593994,3.155323982,108c,070802060601
1499,F070802060601_99,7143.925308,61907.35099,15.29111576,626.93573,81,3554.725586,48.09594131,0.006324752,130.9985962,11.79852867,1194,1087,0.00595389,4181.661133,3.846974373,108c,070802060601
1500,F070802060602_101,2653.107985,22945.3791,5.667508602,232.3678589,91,1480.183105,19.17997153,0.00252222,130.9994507,11.79858875,476,434,0.002377174,1712.551025,3.945970058,108c,070802060602
1501,F070802060602_111,6839.562813,60206.45569,14.87099457,609.7107544,55,2347.386475,36.78175276,0.004836904,130.9985352,11.7985239,913,832,0.004557163,2957.097168,3.554203272,108c,070802060602
