OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12
1648,F070802060603_352,7806.164748,67635.64438,16.7060051,2773.196777,73,3975.695068,56.46629715,658.2166138,16.3718853,4.677681446,66.9292175,0.007568969,147.9998627,13.12368107,1847,1682,0.009212919,25.00458267,50008,23.75435355,9.06694E-05,6748.891602,1.64874959,4.012420654,116.7447815,284.1117859,108,070802060603
1649,F070802060603_354,8442.141761,73010.40895,18.03357124,2993.572754,64,3762.524414,60.95347214,710.5227051,17.67289925,5.049399853,54.01861911,0.006108921,131.0010681,11.79870319,1341,1220,0.006682379,91.53737676,183075,86.9605076,0.000331925,6756.097168,2.453748226,5.537784576,34.42450714,77.69155884,108,070802060603
1650,F070802060603_355,3123.71425,27246.69117,6.729932785,1117.168823,65,1426.072632,22.74717331,265.1593628,6.595334053,1.884381175,18.73890233,0.002119167,131.0031586,11.79885006,465,423,0.002316923,47.09149361,94183,44.73691797,0.000170759,2543.241455,2.641061068,6.01239109,24.97196579,56.84883118,108,070802060603
1651,F070802060603_360,5590.769774,47975.64949,11.84998512,1967.097534,79,3051.845215,40.052948,466.8894043,11.61298561,3.317995787,54.39339793,0.006151304,131.0007019,11.79867744,1349,1228,0.006726198,94.88318181,189766,90.13902164,0.000344057,5018.942871,1.601871014,4.087087154,21.82292938,55.68002319,108,070802060603
1652,F070802060603_377,2845.450486,24178.2024,5.972015858,991.3546143,80,1559.687134,20.18541336,235.2974243,5.852575302,1.67216444,17.14633015,0.001939064,131.0033722,11.79886532,426,389,0.002130693,,,,,2551.041748,2.548469543,6.557948112,,,108,070802060603
1653,F070802060603_380,3227.583397,27933.80868,6.899650574,1145.342041,84,1889.400269,23.32081985,271.8462219,6.761657715,1.93190217,20.3466904,0.00230099,130.9972839,11.79843616,504,458,0.002508631,40.04131585,80083,38.03924969,0.000145194,3034.742188,2.500746727,6.626074791,30.1094799,79.77923584,108,070802060603
1654,F070802060603_385,7187.678765,63880.91206,15.77858543,2619.245117,80,4115.055176,53.33161926,621.6762695,15.46301365,4.418004036,28.46577454,0.003219171,130.9992676,11.79857635,707,643,0.003521942,29.03045607,58061,27.57893324,0.000105268,6734.300293,4.073476315,10.47325039,94.97267914,244.1827698,108,070802060603
1655,F070802060603_419,3048.831001,26044.69427,6.433039665,1067.884644,67,1405.104492,21.74367332,253.4617615,6.304378986,1.801251054,23.85059215,0.002697244,139.4997559,12.42850494,623,567,0.003105663,64.33952329,128678,61.12254682,0.000233302,2472.989258,1.88339448,4.361533165,17.47120667,40.45952606,108,070802060603
1656,F070802060603_420,2490.089444,21454.70409,5.299312115,879.685791,73,1261.130249,17.9116745,208.7928925,5.193325996,1.483807445,14.27418911,0.001614256,131.0032654,11.79885769,354,322,0.00176371,30.10911567,60218,28.6036596,0.000109179,2140.815918,2.731943369,6.648496628,30.7543087,74.84412384,108,070802060603
1657,F070802060603_421,1058.308508,8895.286976,2.197135925,364.7245483,69,494.2237549,7.426319599,86.56715393,2.153193235,0.615198076,7.813119471,0.000883579,139.4949951,12.42813396,203,185,0.001013312,18.34229342,36685,17.42517855,6.65112E-05,858.9483032,1.971484065,4.642963886,20.93089294,49.29351425,108,070802060603
1658,F070802060603_423,3559.726353,31498.22323,7.780061245,1291.490112,57,1445.69104,26.29660606,306.5344238,7.62446022,2.178417206,21.05012894,0.002380542,148.0008545,13.1237669,581,529,0.002897523,61.58070374,123161,58.50166893,0.000223298,2737.181152,2.441380262,5.174255371,22.07612419,46.78808594,108,070802060603
1659,F070802060603_424,1456.9861,12541.92828,3.097856283,514.2441406,64,646.336792,10.47075462,122.0555344,3.035899162,0.867399752,12.58803163,0.00142357,151.3976593,13.42131996,355,323,0.001769187,29.94810431,59898,28.45069948,0.000108595,1160.580933,1.59208715,3.593129873,18.07492065,40.79270172,108,070802060603
1660,F070802060603_427,6212.738842,53652.51788,13.25217152,2199.860352,80,3456.166504,44.79233932,522.1355591,12.98712826,3.710608006,43.45287747,0.00491405,151.40065,13.42158794,1227,1117,0.006118211,61.49461057,122991,58.41987981,0.000222986,5656.026855,1.969436288,5.063587189,37.65602493,96.81681824,108,070802060603
1661,F070802060603_430,2867.774904,25696.65383,6.347073555,1053.614258,87,1800.156982,21.45310783,250.0746918,6.220131874,1.777180552,20.98512083,0.00237319,131.0035706,11.79887962,522,475,0.002601746,22.54387808,45088,21.41668409,8.17466E-05,2853.77124,2.218135357,6.007939339,49.19595718,133.2499084,108,070802060603
1662,F070802060603_431,2448.539369,21337.49068,5.270359993,874.8797607,78,1340.147217,17.81381607,207.6521912,5.164952755,1.475700855,19.66950181,0.002224408,131.0019379,11.79876423,488,444,0.002431948,40.49640161,80992,38.47158134,0.000146844,2215.026855,1.970449924,4.988799095,22.74093628,57.57566452,108,070802060603
1663,F070802060603_432,5213.56581,46099.35005,11.38653946,1890.165527,83,3080.970215,38.4865036,448.6296692,11.15880871,3.188230991,30.07333127,0.003400968,130.9984131,11.79851532,745,678,0.00371365,44.23428432,88470,42.0225704,0.000160398,4971.135742,2.787854671,7.33205843,44.97977066,118.2968063,108,070802060603
1664,F070802060603_433,4242.011957,37737.15101,9.321076393,1547.298706,78,2370.16333,31.50523758,367.2503967,9.134654999,2.609901428,31.44221455,0.003555774,130.997879,11.79847813,780,710,0.003888925,81.24861878,162497,77.18618801,0.000294616,3917.461914,2.179293871,5.517551899,20.04631615,50.75340652,108,070802060603
1665,F070802060603_436,2909.09003,25547.75665,6.310296059,1047.509155,88,1810.297729,21.3288002,248.6256714,6.184090137,1.766882896,25.27510905,0.002858341,147.9991302,13.12361813,697,634,0.003472646,5.439990401,10880,5.167990983,1.9726E-05,2857.806885,1.652222633,4.507581711,202.6917572,552.9821777,108,070802060603
1666,F070802060603_437,3565.002143,31023.21498,7.662734032,1272.013794,88,2198.285156,25.90004158,301.9117126,7.509479523,2.14556551,20.90171623,0.002363758,130.9976959,11.79846478,519,472,0.002585314,34.40247726,68805,32.68235397,0.000124747,3470.298828,2.694944382,7.352327824,38.92050552,106.1826477,108,070802060603
1667,F070802060603_439,2465.247175,21752.09059,5.372766495,891.8792114,84,1471.278198,18.15995026,211.6869965,5.265311241,1.504374623,14.35927749,0.001623879,130.9994659,11.79858971,356,325,0.001780142,33.2008481,66402,31.54080486,0.00012039,2363.157471,2.744243622,7.271253586,28.27699661,74.92381287,108,070802060603
1668,F070802060603_440,4772.15137,41801.90196,10.32506943,1713.961548,63,2120.562988,34.89873505,406.8077393,10.11856842,2.891019344,29.58430664,0.003345665,131.0019073,11.79876232,734,667,0.003653399,13.69148968,27383,13.00691507,4.96468E-05,3834.524414,2.569657564,5.748912334,131.7731018,294.8066101,108,070802060603
1669,F070802060603_441,3337.851524,28679.98883,7.083957195,1175.93689,82,1893.683472,23.94377518,279.1079102,6.942277908,1.983507991,24.48914114,0.002769457,130.996933,11.79841137,608,554,0.003034457,32.82214186,65645,31.18103416,0.000119017,3069.620361,2.122629881,5.540831089,37.71321106,98.44511414,108,070802060603
1670,F070802060603_452,1958.853717,16334.17041,4.034540176,669.7336426,80,1052.379517,13.63674545,158.9608765,3.953849316,1.129671216,13.46409597,0.001522643,130.9934845,11.79816818,334,304,0.001665117,33.3634055,66727,31.69523613,0.000120979,1722.113159,2.203071117,5.664845943,21.13041878,54.33349991,108,070802060603
1671,F070802060603_456,3572.942193,30847.85167,7.619419575,1264.823608,85,2111.34082,25.75363731,300.2051392,7.467031002,2.133437395,19.58104139,0.002214404,130.9984741,11.79852009,486,443,0.00242647,5.196772336,10394,4.93693378,1.88441E-05,3376.164551,2.855132341,7.62113905,256.1961975,683.8585815,108,070802060603
1672,F070802060603_459,3376.436796,29036.99396,7.172137737,1190.574829,62,1449.632324,24.2418251,282.5822144,7.028695107,2.0081985,19.63579079,0.002220595,139.4997253,12.42850208,514,467,0.002557927,59.1495163,118299,56.1920395,0.000214483,2640.207031,2.54941082,5.653548241,21.18760681,46.98542786,108,070802060603
1673,F070802060603_463,4308.335939,37484.43753,9.258656502,1536.937012,63,1901.543091,31.29425812,364.7910767,9.073483467,2.592423916,25.61324823,0.002896581,130.9970703,11.79842091,635,578,0.003165914,,,,,3438.47998,2.659060478,5.948927402,,,108,070802060603
1674,F070802060603_468,6700.762251,58889.46616,14.54569817,2414.585938,72,3414.166016,49.16445923,573.1005249,14.25478458,4.072795391,48.30487647,0.005462758,159.3329773,14.16387653,1437,1308,0.007164386,75.18377435,150368,71.42458798,0.000272625,5828.751953,1.846013665,4.456232548,33.80608749,81.60707855,108,070802060603
1675,F070802060603_472,2611.080695,22819.11489,5.636321545,935.6293945,82,1506.701294,19.05076599,222.0710754,5.523595333,1.578170061,18.96495982,0.002144731,147.9972992,13.12346077,523,476,0.002607223,5.230906775,10461,4.969361617,1.89678E-05,2442.330566,1.965608001,5.130946636,188.2796021,491.4777222,108,070802060603
1676,F070802060603_478,3398.041595,29486.34554,7.283127308,1208.999146,65,1543.2948,24.61697006,286.9552307,7.137464523,2.039275646,26.03641479,0.002944436,130.9971161,11.79842377,646,588,0.003220687,103.3784554,206757,98.20953575,0.000374862,2752.293945,2.056121111,4.680771828,12.31040478,28.02471161,108,070802060603
1677,F070802060603_480,2124.562298,18637.12368,4.603369713,764.1593628,86,1290.600708,15.55939007,181.3727722,4.511302471,1.288943529,12.9060259,0.001459532,147.998291,13.1235466,356,324,0.001774664,4.166058883,8332,3.957755867,1.51066E-05,2054.76001,2.358516455,6.341851711,193.078949,519.1730347,108,070802060603
1678,F070802060603_482,5968.018869,52212.12847,12.89639568,2140.801758,71,2984.999756,43.58981705,508.117981,12.63846779,3.610990763,47.49362417,0.005371014,131.000412,11.79865646,1178,1072,0.005871729,154.0341108,308069,146.3324025,0.000558545,5125.801758,1.997016549,4.781531334,14.62971783,35.02848053,108,070802060603
1679,F070802060603_488,9242.899595,80801.33216,19.95792961,3313.016357,80,5205.027832,67.45780182,786.3424072,19.55877113,5.588220119,56.3788328,0.006375835,130.9990234,11.79855919,1399,1274,0.006978156,18.35458249,36710,17.43685337,6.65557E-05,8518.043945,2.600483894,6.686062813,190.0008087,488.5080872,108,070802060603
1680,F070802060603_490,1828.180433,15665.23098,3.869312048,642.3057861,77,971.2748413,13.07827473,152.4508972,3.791925907,1.083407402,10.2455892,0.001158665,130.9966431,11.79839134,255,232,0.001270747,4.882238302,9764,4.638126548,1.77035E-05,1613.580566,2.768559456,6.955088615,138.4838867,347.8948975,108,070802060603
1681,F070802060603_492,1163.721344,9872.515381,2.438511372,404.7928772,45,357.7296448,8.242168427,96.0773468,2.389741182,0.682783186,5.959526062,0.000673958,130.995575,11.798316,148,135,0.000739444,14.35096216,28701,13.63341427,5.20382E-05,762.522522,2.998465776,5.648314953,29.69123268,55.93041611,108,070802060603
1682,F070802060603_493,1647.59475,14602.03069,3.606701612,598.7124634,77,905.354248,12.19065189,142.1040497,3.534567595,1.00987649,10.72059631,0.001212383,130.9952698,11.79829407,266,242,0.001325521,24.93683815,49874,23.68999672,9.04237E-05,1504.06665,2.474018335,6.21515131,25.27279663,63.48952484,108,070802060603
1683,F070802060603_494,2029.063179,17507.69068,4.324399471,717.8503418,85,1198.291138,14.61647034,170.3813324,4.237911701,1.210831881,9.388182077,0.001061702,131.0042877,11.79893017,232,211,0.001155723,14.87708004,29754,14.13322617,5.39459E-05,1916.141479,3.402134418,9.0812397,50.7916832,135.5770721,108,070802060603
1684,F070802060603_496,4091.753558,35213.92574,8.697839737,1443.841431,85,2410.171387,29.39869881,342.6948853,8.523882866,2.435395241,32.34921086,0.003658345,130.9996796,11.79860497,803,732,0.004009427,65.99529593,131991,62.69553034,0.000239306,3854.012695,1.972460985,5.265044689,23.02941513,61.4718895,108,070802060603
1685,F070802060603_509,4474.122048,38548.35168,9.521442413,1580.559448,88,2731.511475,32.18247604,375.1448364,9.33101368,2.666003942,43.2038826,0.004885891,131.0011444,11.79870796,1071,975,0.005340426,12.75773302,25516,12.11984631,4.62609E-05,4312.070801,1.621086597,4.422636509,130.4108429,355.7859192,108,070802060603
1686,F070802060603_510,4429.383968,38400.92911,9.485029221,1574.514893,83,2566.459229,32.05939865,373.710144,9.295329094,2.65580821,39.97681951,0.004520945,142.3327789,12.65262985,1064,969,0.005307561,78.53249679,157065,74.60587237,0.000284767,4140.974121,1.624886394,4.273451328,21.10443687,55.50466537,108,070802060603
1687,F070802060603_511,4463.489954,38462.21454,9.500166893,1577.02771,90,2787.348877,32.11056519,374.3065796,9.310163498,2.660046816,29.74513903,0.003363853,131.0012054,11.79871273,738,672,0.003680786,6.279318023,12558,5.965352175,2.27695E-05,4364.376465,2.346767426,6.494607925,264.364563,731.6209106,108,070802060603
1688,F070802060603_512,2280.241931,20057.21458,4.95413208,822.3859253,90,1453.542236,16.74496651,195.1928101,4.85504961,1.387156963,16.75631727,0.001894958,139.5023041,12.42870331,437,397,0.002174512,25.70936325,51419,24.42389479,9.3225E-05,2275.928223,2.071501017,5.732816696,33.67136765,93.18449402,108,070802060603
1689,F070802060603_513,2530.897908,22089.60548,5.456132412,905.7179565,91,1618.616333,18.44172668,214.9716187,5.347009659,1.527717113,22.81361529,0.002579973,131.0022736,11.79878807,566,515,0.00282084,16.86627358,33732,16.02295992,6.1159E-05,2524.334229,1.758675694,4.901619911,56.52625656,157.5448151,108,070802060603
1690,F070802060603_514,3670.489076,31985.28677,7.900365829,1311.460693,79,2034.660156,26.70323563,311.2744141,7.742358685,2.212102413,35.79593118,0.004048132,142.3351288,12.65281868,952,866,0.004743393,48.03507163,96070,45.63331786,0.00017418,3346.12085,1.5143888,3.863880873,28.73910522,73.32626343,108,070802060603
1691,F070802060603_515,4815.166152,41663.45235,10.29087257,1708.28479,86,2885.148926,34.78314972,405.4603882,10.08505535,2.881444216,32.76451337,0.003705312,131.0003662,11.7986536,813,738,0.004042291,49.0811379,98162,46.62708175,0.000177974,4593.433594,2.314749002,6.224164963,36.63718033,98.51428223,108,070802060603
1692,F070802060603_516,1943.090796,16979.14452,4.19384861,696.178894,77,1052.739868,14.17520809,165.2376404,4.109971523,1.174277663,14.16519225,0.00160193,130.9978638,11.79847717,352,320,0.001752755,31.1018305,62202,29.54673851,0.000112779,1748.918701,2.175559044,5.465371132,23.5619545,59.1916008,108,070802060603
1693,F070802060603_518,921.7407244,7902.162992,1.951834202,324.0044861,64,407.2306824,6.59719944,76.90226746,1.91279757,0.546513557,5.768328324,0.000652335,131.0057526,11.79903316,144,131,0.000717534,13.45639175,26913,12.78357229,4.87944E-05,731.2351685,2.473316669,5.581947803,25.34537888,57.20116043,108,070802060603
1694,F070802060603_547,2691.531021,23296.73486,5.754293442,955.2127075,69,1294.370728,19.44951248,226.719162,5.639207363,1.611202121,16.90561017,0.001911841,151.4014435,13.42165852,477,434,0.002377174,46.91941509,93838,44.57344513,0.000170135,2249.583496,2.200950861,5.183372021,21.43008423,50.46914291,108,070802060603
1695,F070802060603_548,1506.639228,13239.13728,3.270066977,542.8311157,65,692.9271851,11.05282593,128.8406372,3.204665661,0.915618777,6.494848028,0.000734497,147.9989319,13.12360096,178,161,0.000881855,15.69892299,31397,14.91397727,5.6926E-05,1235.758301,3.371621847,7.675517559,36.3974762,82.85906982,108,070802060603
1696,F070802060603_551,8394.414629,72323.378,17.86387444,2965.403076,69,4018.299805,60.37989426,703.8366699,17.50659752,5.001884937,61.15575211,0.006916053,147.9997711,13.12367344,1687,1534,0.00840227,152.552205,305106,144.9245953,0.000553171,6983.703125,1.933117986,4.552609444,20.46169662,48.18852997,108,070802060603
1697,F070802060603_552,2422.915782,20841.21245,5.147779465,854.5313721,69,1157.941528,17.39949417,202.8225098,5.044823647,1.441378236,12.16926125,0.001376212,147.9968262,13.12342072,336,306,0.001676072,35.36631232,70732,33.59799713,0.000128242,2012.4729,2.792586088,6.576708794,25.43399811,59.89859772,108,070802060603
1698,F070802060603_579,5510.050851,48552.14062,11.99237919,1990.734985,81,3166.707764,40.53424072,472.4997253,11.75253201,3.357866287,31.53725135,0.003566521,131.0030975,11.79884624,783,713,0.003905357,55.69510746,111390,52.91035223,0.000201957,5157.442871,2.792054653,7.233440399,37.62467957,97.47512054,108,070802060603
1699,F070802060603_584,3551.349727,30635.85492,7.567056179,1256.131348,62,1529.453369,25.57665062,298.1419983,7.415715218,2.118775845,20.7793311,0.002349917,131.0019073,11.79876232,516,469,0.002568882,72.43277187,144865,68.81113473,0.000262649,2785.584717,2.678318501,5.939413071,18.25476837,40.4815979,108,070802060603
1700,F070802060603_587,2123.712109,18366.3601,4.536490917,753.0574951,83,1227.483765,15.33333969,178.7377472,4.445761204,1.270217419,12.22681618,0.00138272,131.0050812,11.79898548,303,276,0.001511751,28.82348061,57647,27.38230705,0.000104517,1980.54126,2.728469133,7.175874233,27.50160789,72.32923126,108,070802060603
1701,F070802060603_608,4384.068064,37987.80121,9.382987022,1557.575806,79,2416.494385,31.71449661,369.6896973,9.195327759,2.627236366,34.86755959,0.003943143,131.0010834,11.79870415,866,788,0.004316159,63.2052751,126411,60.04501247,0.000229189,3974.070313,1.976619005,5.043236256,25.94013596,66.1848526,108,070802060603
1702,F070802060603_609,4249.031984,36766.26054,9.081266403,1507.490234,84,2487.021973,30.69468117,357.8019104,8.899641037,2.54275465,26.41012828,0.002986699,130.9992065,11.79857159,656,598,0.003275461,6.430635549,12862,6.109103623,2.33182E-05,3994.512207,2.52088666,6.679786205,246.7612762,653.8622437,108,070802060603
1703,F070802060603_615,6097.11474,52858.87931,13.05614281,2167.319824,52,2213.277588,44.12976456,514.4120483,12.7950201,3.655719995,41.52858793,0.004696433,130.9992523,11.79857445,1031,938,0.005137763,188.9054766,377812,179.4602064,0.000684992,4380.597656,2.310575485,4.670146942,12.07688236,24.40985489,108,070802060603
1704,F070802060603_623,5293.93292,45256.77069,11.17842197,1855.618042,68,2478.032715,37.7830658,440.4298401,10.95485306,3.129958153,30.3506552,0.00343233,130.9999847,11.7986269,753,683,0.003741037,63.88360196,127767,60.68942207,0.000231649,4333.650879,2.716863871,6.345023155,30.57564163,71.40702057,108,070802060603
1705,F070802060603_624,1415.602109,12293.36594,3.036461353,504.0525818,91,900.7966309,10.26323891,119.6365738,2.975732088,0.850209177,11.50740865,0.001301363,130.9945831,11.79824543,285,259,0.001418636,12.84214002,25685,12.20003316,4.6567E-05,1404.849243,1.946148992,5.424128532,41.31567383,115.151268,108,070802060603
1706,F070802060603_625,5176.435701,44462.46831,10.98222923,1823.050049,79,2828.363281,37.11993408,432.6998291,10.76258469,3.075024128,31.78344771,0.003594364,131.0017548,11.79875088,788,718,0.003932744,47.89890947,95797,45.50396338,0.000173687,4651.413086,2.53906703,6.478291035,40.06354523,102.2199554,108,070802060603
1707,F070802060603_626,2080.392833,17887.55647,4.418226242,733.4255371,54,777.7846069,14.93360424,174.0781097,4.329861641,1.237103343,14.5775992,0.001648569,130.9934387,11.79816532,362,330,0.001807529,7.484432265,14968,7.110210836,2.71394E-05,1511.210205,2.222501516,4.579424858,103.1510239,212.5408478,108,070802060603
1708,F070802060603_628,5211.218154,46463.80512,11.47655964,1905.108887,55,2057.74707,38.79077148,452.1764526,11.24702835,3.213436604,36.45142198,0.004122261,130.9972076,11.79843044,904,822,0.00450239,170.8281307,341656,162.2867227,0.000619441,3962.855957,2.317650795,4.82099247,11.73915482,24.41885567,108,070802060603
1709,F070802060603_633,4896.000721,42663.81063,10.53796101,1749.301514,82,2817.007813,35.61830902,415.1956787,10.32720184,2.950628996,40.10007058,0.004534884,148.000412,13.12372875,1105,1006,0.005510224,88.64514095,177290,84.21288394,0.000321437,4566.30957,1.738868356,4.539074898,20.7723732,54.22340775,108,070802060603
1710,F070802060603_635,3654.699318,31329.10211,7.738288403,1284.555908,49,1236.114136,26.15541458,304.8885498,7.583522797,2.166720867,28.79801937,0.003256744,130.999649,11.79860306,714,649,0.003554806,92.3588615,184717,87.74091774,0.000334903,2520.669922,1.979284883,3.883929014,14.64032936,28.72855568,108,070802060603
1711,F070802060603_638,7181.897009,62255.50563,15.37710953,2552.600098,61,3057.89209,51.97462845,605.8580933,15.06956768,4.30559063,50.69490659,0.005733045,130.9993744,11.79858303,1257,1144,0.006266099,25.02603257,50053,23.77473092,9.07471E-05,5610.492188,2.231293678,4.904276371,107.3660965,235.9855194,108,070802060603
1712,F070802060603_642,5328.427362,47119.05013,11.6384058,1931.975342,74,2807.648682,39.33781052,458.5531921,11.40563774,3.258753538,37.84068185,0.004279371,130.9987335,11.79853821,938,853,0.004672188,88.68103671,177362,84.24698561,0.000321567,4739.624023,2.264918327,5.556417465,22.93227768,56.25867844,108,070802060603
1713,F070802060603_645,4241.741363,37207.55259,9.190265656,1525.584106,74,2217.05957,31.063097,362.0964661,9.00646019,2.573274374,29.65631676,0.003353808,130.9987335,11.79853821,736,669,0.003664354,51.31746292,102634,48.75159073,0.000186083,3742.643555,2.280394793,5.594385147,31.29301262,76.76966858,108,070802060603
1714,F070802060704_221,2032.150852,17792.63169,4.394780159,729.5335083,87,1246.44751,14.85435677,173.1543427,4.306884766,1.230538487,13.19412041,0.001492112,131.0087738,11.79924583,327,298,0.001632253,3.101213694,6202,2.946152925,1.12453E-05,1975.980957,2.448099136,6.630808353,247.6224213,670.6987305,108,070802060704
1715,F070802060704_225,2148.732773,18858.71456,4.658102512,773.2449951,88,1336.316406,15.74438667,183.5292358,4.564940453,1.304268718,12.83045769,0.001450986,131.0037842,11.79889488,318,289,0.001582957,3.024624348,6049,2.873393059,1.09676E-05,2109.561523,2.675588131,7.299520969,269.1051941,734.1708984,108,070802060704
1716,F070802060704_229,3852.390973,33910.96046,8.37600708,1390.417236,81,2211.768311,28.31090355,330.014679,8.208486557,2.345282078,21.00194597,0.002375093,130.9988861,11.7985487,521,474,0.002596268,36.44065523,72881,34.61862326,0.000132138,3602.185547,2.933369637,7.599547386,40.16385269,104.0534058,108,070802060704
1717,F070802060704_232,1208.062172,10519.81255,2.598393679,431.3333435,49,415.0674438,8.782570839,102.376709,2.546425819,0.727550209,6.571581364,0.000743175,130.996521,11.79838181,163,148,0.000810649,9.922896385,19846,9.426751137,3.59815E-05,846.4007568,2.914414406,5.718924046,45.75630951,89.78710938,108,070802060805
1718,F070802060704_312,2641.306604,23362.1479,5.770450592,957.8947754,65,1222.758423,19.50412369,227.3557587,5.655041695,1.615726113,14.3434763,0.001622092,131.0040436,11.798913,356,324,0.001774664,4.87133503,9743,4.627768517,1.7664E-05,2180.65332,2.956465244,6.73041153,206.9884796,471.2105408,108,070802060704
1719,F070802060704_353,6591.909219,56957.42892,14.06848526,2335.368652,70,3210.428223,47.55147934,554.2983398,13.7871151,3.939175844,49.81782532,0.005633856,130.9989014,11.79854965,1236,1124,0.006156552,18.57275194,37145,17.64411455,6.73468E-05,5545.796875,2.077730179,4.933982849,132.3596344,314.31427,108,070802060704
1720,F070802060704_355,4605.712361,39486.54199,9.753175735,1619.027222,80,2545.419434,32.96573257,384.275116,9.558112144,2.73088932,33.70510515,0.003811682,131.0002289,11.79864407,835,760,0.004162793,9.463435373,18926,8.990263492,3.43155E-05,4164.446777,2.130299091,5.479535103,180.086731,463.2174377,108,070802060704
1721,F070802060704_356,4148.167153,36091.37055,8.914568901,1479.818481,74,2151.092773,30.13124275,351.2340088,8.73627758,2.496079206,29.43404871,0.003328672,130.9995575,11.79859638,729,663,0.003631489,48.4579409,96916,46.03504392,0.000175714,3630.911133,2.232003689,5.47648716,32.14547729,78.87276459,108,070802060704
1722,F070802060704_373,4246.697178,36992.26295,9.137088776,1516.756714,78,2323.378906,30.88335991,360.0013123,8.954346657,2.558384895,34.09102722,0.003855326,147.9987183,13.12358284,940,856,0.00468862,97.31647331,194632,92.45064759,0.00035288,3840.135742,1.771912098,4.486139774,16.40612411,41.53714371,108,070802060704
1723,F070802060704_377,7960.554957,69373.47275,17.13524818,2844.451172,68,3798.541748,57.91713715,675.1287842,16.79254341,4.797869682,51.64786644,0.005840814,139.4997711,12.4285059,1351,1230,0.006737152,131.9077561,263816,125.3123709,0.000478312,6642.993164,2.312561989,5.400807381,22.69888496,53.01147079,108,070802060704
1724,F070802060704_384,5176.299269,45491.67925,11.23644447,1865.249756,68,2490.895264,37.9791832,442.7159119,11.01171589,3.146204472,37.51318169,0.004242334,131.0002594,11.79864597,931,847,0.004639324,13.0057385,26011,12.35545182,4.71602E-05,4356.14502,2.202183962,5.143028259,150.9657288,352.5686646,108,070802060704
1725,F070802060704_404,1098.001772,9513.867416,2.34992528,390.0875854,70,536.2529297,7.942747593,92.58705902,2.302926779,0.657979071,9.207509995,0.00104127,148.001236,13.12379932,254,231,0.00126527,15.92708397,31854,15.13073015,5.77534E-05,926.3405151,1.688690901,4.010132313,25.781147,61.22245789,108,070802060704
1726,F070802060704_410,7945.546305,68610.64151,16.94682884,2813.173584,69,3812.019775,57.28028107,667.7050781,16.60789299,4.745111942,61.42497287,0.006946499,147.9995575,13.12365532,1695,1542,0.008446088,145.5458023,291091,138.2685138,0.000527765,6625.193359,1.824366808,4.29649353,20.34572792,47.91541672,108,070802060704
1727,F070802060704_413,10253.9859,89821.35439,22.18587494,3682.855225,74,5352.120605,74.98825836,874.1234741,21.74215698,6.212045193,80.52208533,0.009106175,139.4998169,12.42850971,2103,1915,0.010489144,173.1834624,346367,164.5242936,0.000627982,9034.975586,1.923161983,4.718002796,22.38487244,54.91575241,108,070802060704
1728,F070802060704_417,7055.41097,61661.16598,15.23030758,2528.230957,71,3525.207275,51.47843933,600.0740967,14.92570114,4.264486313,45.5624075,0.005152615,131.0004272,11.79865742,1129,1029,0.005636203,68.88480374,137769,65.4405634,0.000249784,6053.438477,2.456978559,5.882836342,38.63400269,92.50284576,108,070802060704
1729,F070802060704_419,2322.306653,20445.6393,5.05007267,838.3120728,64,1053.647217,17.06924629,198.9728699,4.949071407,1.4140203,16.87533689,0.001908418,131.0025177,11.79880524,419,381,0.002086874,7.003475428,14007,6.653301716,2.53954E-05,1891.959229,2.200294256,4.965772152,125.9994049,284.3639526,108,070802060704
1730,F070802060704_422,5295.243708,47105.53283,11.63506699,1931.421143,69,2617.19165,39.32652664,458.4216309,11.40236568,3.257818699,41.13415888,0.004651828,142.3341675,12.65274143,1094,995,0.005449973,116.9557316,233912,111.1079447,0.000424094,4548.612793,1.941126823,4.571470261,17.38328552,40.93868256,108,070802060704
1731,F070802060704_424,2217.054512,19227.03803,4.749078274,788.3469849,65,1006.329712,16.0518837,187.113678,4.654096603,1.329741955,15.01216888,0.001697714,130.9958191,11.79833317,372,339,0.001856825,36.80480576,73610,34.96456528,0.000133458,1794.676758,2.325507402,5.29403162,22.54702759,51.32844543,108,070802060704
1732,F070802060704_425,2520.538401,22259.4855,5.498093128,912.6834717,58,1039.579346,18.58355522,216.6248627,5.388131142,1.539466023,14.39787834,0.001628244,131.0026398,11.79881382,357,326,0.001785619,35.02334157,70046,33.2721743,0.000126998,1952.262817,2.799642563,5.988536358,27.43083382,58.67554092,108,070802060704
1733,F070802060704_427,1702.034655,14774.68776,3.649347782,605.791748,62,737.6062012,12.33479595,143.7843018,3.576360941,1.021817327,15.57339132,0.001761182,130.9976501,11.79846191,387,352,0.001928031,7.721385002,15442,7.335315943,2.79986E-05,1343.397949,1.720999241,3.816471338,82.58563995,183.1411133,108,070802060704
