OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,adjOCosts,bioBuffWidth,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
5733,510.5591179,3576.37039,33_6_2,1.834023714,0.883363485,136.9213409,136.9213409,78,224.6216431,1497.477661,100,6.199000359,72.26053619,0.865696192,0.247341782,162.9171104,0.01842416,135.9592972,12.16968465,4162,3787,0.020742761,50.33477983,100670,45.30130172,0.000172913,361.5429688,361.5429688,0.036155622,0.09546949,3.022459269,7.98085165,104,070801030403,F070801030403_271
5765,506.7317638,3574.234199,836_97_1,1.795544982,0.882835865,136.8395538,136.8395538,31,87.76485443,585.098999,100,6.06894207,70.74446869,0.865179121,0.247194037,22.95455622,0.002595912,136.6648331,8.533674041,597,543,0.002974206,66.3408289,132682,59.70674515,0.000227898,224.6044006,224.6044006,0.252006531,0.413636088,2.291860819,3.76179266,108,070802060407,F070802060407_2
5769,511.1919899,3573.874588,54_9_2,1.82717514,0.882746994,136.8257904,136.8257904,78,224.464447,1496.429688,100,6.175851822,71.99069977,0.865092039,0.247169152,199.9999999,0.022617833,135.0262469,12.13665599,5259,4785,0.026209165,323.3496446,646698,291.0146815,0.001110791,361.2902222,361.2902222,0.028594732,0.07550475,0.470167994,1.241484523,105,070801030405,F070801030405_506
5868,508.0206564,3565.908334,549_20_1,1.81394136,0.880779386,136.5207977,136.5207977,68,195.2506714,1301.671143,100,6.131121635,71.46929169,0.863163769,0.246618226,30.85534191,0.003489405,135.249321,12.11352968,797,725,0.003971086,92.54568577,185092,83.2911129,0.000317919,331.7714844,331.7714844,0.188304543,0.457615852,1.639080048,3.98327589,108,070801010301,F070801010301_443
5875,509.0228659,3565.05415,64_2_1,1.806440949,0.880568385,136.4880981,136.4880981,78,223.9109344,1492.739502,100,6.105770588,71.17377472,0.862957001,0.246559143,96.31843402,0.010892571,131.0000407,11.7986304,2390,2175,0.011913257,45.55974192,91120,41.00376735,0.00015651,360.3990479,360.3990479,0.062753148,0.165700719,3.328672171,8.789413452,104,070801030601,F070801030601_255
5876,508.9433795,3564.867385,680_26_1,1.752679825,0.880522251,136.4809418,136.4809418,79,226.7692566,1511.795044,100,5.924057961,69.05558777,0.86291182,0.246546224,199.9999969,0.022617833,154.2968411,11.43775097,5539,5042,0.027616847,433.916982,867835,390.5252881,0.001490618,363.2501831,363.2501831,0.027068811,0.072044857,0.34948042,0.9301579,108,070801030407,F070801030407_609
5877,510.4866296,3564.631117,48_6_2,1.841083288,0.880463898,136.4719086,136.4719086,78,223.8832397,1492.554932,100,6.22286129,72.53868103,0.8628546,0.246529892,36.82173435,0.004164139,140.442276,12.52484067,1000,910,0.004984397,16.30757537,32614,14.67681792,5.60208E-05,360.3551636,360.3551636,0.149969131,0.395994693,9.298466682,24.55267715,104,070801030601,F070801030601_95
5881,510.1949487,3564.417702,186_36_1,1.794009447,0.880411148,136.4637299,136.4637299,43,123.4160156,822.7734375,100,6.063751698,70.68397522,0.862802923,0.246515125,27.76625827,0.003140063,135.247757,8.458947301,710,646,0.003538374,6.460294827,12920,5.814265201,2.21928E-05,259.8797607,259.8797607,0.211244166,0.402290642,23.47050285,44.6969223,108,070801030407,F070801030407_156
5903,509.4512396,3562.860264,447_7_1,1.801695704,0.88002646,136.4040985,136.4040985,31,88.93547058,592.9031372,100,6.089731693,70.98680878,0.862425923,0.246407405,64.15417509,0.007255142,130.9989827,9.136416763,1403,1277,0.006994588,83.07283001,166146,74.76554842,0.000285377,225.3395691,225.3395691,0.106816053,0.176460117,1.824424505,3.013949156,108,070802060603,F070802060603_581
5931,507.292766,3560.801309,397_24_1,1.793096185,0.879517913,136.3252716,136.3252716,78,223.6438141,1490.95874,100,6.060665131,70.64798737,0.861927569,0.246265009,50.75599329,0.005739953,130.9993642,11.79858271,1259,1146,0.006277054,28.50222784,57004,25.6520042,9.79126E-05,359.9690857,359.9690857,0.118957482,0.314109147,5.31441021,14.03278637,108,070802060602,F070802060602_148
6017,504.2223232,3552.523235,481_29_2,1.745509505,0.877473235,136.0083466,136.0083466,31,88.67743683,591.1829224,100,5.899822235,68.77307129,0.85992378,0.245692506,30.78916705,0.003481921,135.2490234,4.909477472,490,446,0.002442902,56.38797879,112776,50.74918169,0.000193707,224.685791,224.685791,0.304951459,0.503779829,2.680010557,4.427377701,108,070802060603,F070802060603_216
6023,505.2316196,3552.240645,149_27_2,1.791406989,0.877403438,135.9975281,135.9975281,51,145.8770905,972.513916,100,6.054955482,70.58143616,0.859855354,0.245672956,102.9865169,0.011646659,130.9999908,10.0238559,2504,2278,0.012477425,57.86626828,115732,52.07964207,0.000198786,281.8746338,281.8746338,0.059700407,0.123737767,2.611337662,5.412376404,104,070801030603,F070801030603_463
6027,506.0233054,3551.861052,76_12_1,1.808171391,0.87730968,135.9830017,135.9830017,78,223.0819397,1487.212891,100,6.111619473,71.24195099,0.859763503,0.245646715,178.9851071,0.020241277,139.500782,12.44206095,4745,4318,0.023651239,143.6952267,287390,129.3257045,0.000493631,359.0649414,359.0649414,0.031492125,0.083155386,1.051476955,2.77643919,104,070801030403,F070801030403_140
6068,504.3097185,3547.971782,664_19_2,1.803758621,0.876349032,135.8341064,135.8341064,22,62.85170364,419.0113525,100,6.096704006,71.06809235,0.858822048,0.245377734,47.98733547,0.005426848,139.4991608,3.969614536,119,109,0.000597032,21.65128612,43303,19.48615779,7.43778E-05,198.6858063,198.6858063,1.246184468,1.822805524,6.970799923,10.19625378,104,070801030402,F070801030402_274
6144,504.4409894,3541.059014,430_11_1,1.876836538,0.874641597,135.5694427,135.5694427,70,199.5932159,1330.62146,100,6.343707561,73.94735718,0.857148767,0.244899645,90.28185455,0.0102099,140.0668945,12.4994812,2294,2087,0.011431249,172.264716,344529,155.0382416,0.000591774,335.1626587,335.1626587,0.064959005,0.160595432,0.874425828,2.161806345,108,070801030302,F070801030302_137
6149,504.4170119,3540.473011,54_15_1,1.894873977,0.874496818,135.5470123,135.5470123,78,222.3665924,1482.44397,100,6.404674053,74.65803528,0.857006907,0.244859114,121.3575077,0.013724219,130.9985679,11.79852649,3011,2741,0.015013443,119.6672809,239335,107.7005544,0.000411088,357.9136047,357.9136047,0.049451664,0.130577743,1.258554459,3.323229074,105,070801030405,F070801030405_505
6167,513.6398504,3539.141773,443_3_2,1.894833446,0.874168038,135.496048,135.496048,32,91.19317627,607.9545288,100,6.404537201,74.65644073,0.856684685,0.244767055,68.40693533,0.007736083,140.4473114,9.72794351,1915,1743,0.009547038,96.58523285,193171,86.92671115,0.000331796,226.6892242,226.6892242,0.077737264,0.130056933,1.558738947,2.607820034,108,070801030303,F070801030303_57
6196,504.8088151,3536.454003,23_27_2,1.819622517,0.873504162,135.3931427,135.3931427,73,207.8764801,1385.843262,100,6.150323868,71.69313049,0.8560341,0.244581163,20.05510457,0.002268015,145.3080597,12.90658307,533,486,0.002661997,17.85669222,35714,16.07102301,6.13424E-05,343.2696228,343.2696228,0.278586715,0.706316113,8.424674988,21.35953712,105,070600060901,F070600060901_37
6287,502.9211123,3529.284032,103_1_2,1.827087283,0.871733129,135.1186371,135.1186371,78,221.6640625,1477.760376,100,6.175555229,71.98723602,0.854298472,0.244085282,26.19264212,0.002962104,149.7027588,13.27284861,739,672,0.003680786,22.47832051,44956,20.23048821,7.72189E-05,356.7827148,356.7827148,0.2010694,0.530926645,6.6789608,17.63589287,108,070801030406,F070801030406_597
6293,501.574736,3528.608952,842_8_1,1.793563128,0.871566415,135.0927887,135.0927887,78,221.6216431,1477.477661,100,6.062243462,70.66638947,0.854135096,0.244038597,200.0000004,0.022617833,133.2670247,11.9709746,5014,4561,0.024982237,88.54423225,177089,79.68980888,0.000304173,356.7144165,356.7144165,0.029619116,0.078209698,1.695232987,4.476286411,104,070801030602,F070801030602_93
6317,503.5094742,3526.670636,103_1_1,1.827087283,0.87108767,135.0185852,135.0185852,78,221.5000153,1476.666748,100,6.175555229,71.98723602,0.853665888,0.243904546,27.99428749,0.003165851,157.9165878,14.02739429,824,749,0.004102542,32.57581544,65151,29.31823385,0.000111906,356.5186157,356.5186157,0.180265129,0.475992799,4.605277061,12.16030312,108,070801030406,F070801030406_598
6324,503.6164764,3526.193997,387_9_1,1.78979075,0.870969892,135.0003357,135.0003357,86,244.1848755,1627.89917,100,6.049492836,70.5177536,0.853550494,0.24387157,26.31291389,0.002975705,131.0007629,11.79868126,653,594,0.003253552,36.56288826,73125,32.90659869,0.000125603,379.1852112,379.1852112,0.227273285,0.638358951,4.102530956,11.5230751,108,070802060601,F070802060601_108
6382,504.9477697,3520.85489,496_24_2,1.85894084,0.869651139,134.795929,134.795929,78,221.1346893,1474.231201,100,6.283219814,73.24227142,0.852258086,0.243502319,42.57650173,0.004814941,139.4994087,12.4611156,1072,976,0.005345903,15.24886096,30497,13.72397494,5.23838E-05,355.930603,355.930603,0.138110578,0.364683002,9.821930885,25.93494987,108,070802060502,F070802060502_433
6392,503.4505513,3520.218301,442_11_1,1.787011981,0.869493902,134.7715607,134.7715607,50,141.7275085,944.8500366,100,6.040100574,70.40827179,0.852104008,0.243458286,67.83671939,0.007671598,130.9993286,8.249053439,1670,1519,0.008320109,76.19870363,152397,68.57883364,0.000261762,276.4990845,276.4990845,0.088723868,0.182027042,1.965206385,4.031842709,108,070801030301,F070801030301_503
6394,501.8418118,3520.08608,487_28_2,1.832719326,0.869461238,134.7664948,134.7664948,92,260.7684631,1738.456421,100,6.194591522,72.20914459,0.852072001,0.243449152,89.54394543,0.01012645,131.0004913,11.79866219,2221,2022,0.011075221,159.109063,318218,143.1981547,0.000546581,395.5349731,395.5349731,0.066650093,0.195615709,0.941118956,2.762151241,108,070802060502,F070802060502_356
6407,501.470236,3519.556471,448_3_1,1.811253548,0.869330466,134.7462158,134.7462158,72,204.0490723,1360.327148,100,6.122036934,71.36338806,0.851943851,0.243412524,77.26915765,0.008738305,145.9590729,12.97772522,2087,1899,0.010401506,106.6564241,213313,95.99078107,0.000366393,338.7952881,338.7952881,0.070956409,0.178407207,1.403741241,3.529456615,108,070801030303,F070801030303_146
6409,501.3221436,3519.509915,448_3_2,1.811253548,0.869318962,134.7444458,134.7444458,72,204.0463257,1360.308838,100,6.122036934,71.36338806,0.851932585,0.243409306,35.8361236,0.004052677,133.8320872,12.00850232,934,851,0.004661233,42.69467062,85391,38.42520513,0.000146667,338.7907715,338.7907715,0.158336595,0.398109019,3.506668329,8.816888809,108,070801030303,F070801030303_145
6419,500.4486136,3518.474787,22_4_1,1.814522028,0.869063258,134.7048035,134.7048035,78,220.985199,1473.234619,100,6.133084297,71.49216461,0.851682007,0.243337706,46.80868231,0.005293555,145.1661174,12.89191977,1292,1176,0.006441375,17.74419921,35488,15.96977948,6.0956E-05,355.6900024,355.6900024,0.114544898,0.302457482,8.4349823,22.27269363,104,070801030402,F070801030402_291
6424,499.1607084,3518.062418,186_23_2,1.729288459,0.868961394,134.6890106,134.6890106,35,99.14835358,660.9890137,100,5.844995022,68.13396454,0.85158217,0.243309185,50.87488055,0.005753398,130.9999339,9.136467308,1029,936,0.005126809,118.6926622,237386,106.8233948,0.00040774,233.8373718,233.8373718,0.143898517,0.249826252,1.260856867,2.189008951,108,070801030407,F070801030407_157
6487,502.7522157,3512.430669,115_3_1,1.806772828,0.8675704,134.4734192,134.4734192,78,220.6054993,1470.703369,100,6.106892109,71.1868515,0.850219011,0.242919713,182.9241137,0.020686736,145.4490166,10.58301399,4915,4473,0.024500229,196.7717533,393543,177.0945765,0.000675962,355.0789185,355.0789185,0.030063363,0.079382725,0.759331107,2.005024195,108,070801030406,F070801030406_31
6509,502.362357,3510.155507,54_31_2,1.835758686,0.867008388,134.3863068,134.3863068,78,220.4623871,1469.749268,100,6.204864502,72.32889557,0.849668205,0.242762342,199.9999983,0.022617833,132.8049178,11.93366163,4982,4533,0.024828871,483.725536,967451,435.3529818,0.001661724,354.8486938,354.8486938,0.029646218,0.078281201,0.308683544,0.815082729,104,070801030405,F070801030405_75
6557,497.7080886,3505.880737,474_13_1,1.800609589,0.865952551,134.222641,134.222641,78,220.1944122,1467.962769,100,6.086060524,70.9440155,0.848633528,0.242466718,110.9068138,0.012542359,136.1001701,12.20436406,3066,2790,0.015281833,100.496659,200995,90.44699123,0.000345232,354.4170532,354.4170532,0.048108473,0.127031207,1.483992338,3.918505669,108,070801030301,F070801030301_36
6565,499.7181236,3505.065099,149_27_1,1.791406989,0.865751088,134.1914215,134.1914215,40,112.8936768,752.6245117,100,6.054955482,70.58143616,0.848436058,0.242410302,29.97903088,0.003390304,130.9984741,8.249013384,729,663,0.003631489,43.55191639,87105,39.1967237,0.000149612,247.0850983,247.0850983,0.202400327,0.372677386,3.423536777,6.30371809,104,070801030603,F070801030603_464
6575,497.540833,3504.352833,24_3_2,1.768031478,0.865575135,134.1641388,134.1641388,78,220.0984497,1467.322998,100,5.975946426,69.66043854,0.848263621,0.242361039,27.93759918,0.00315944,131.0006409,11.79867268,693,631,0.003456214,32.29754949,64596,29.0677944,0.000110951,354.2625732,354.2625732,0.21262145,0.561430395,4.615559578,12.18745995,104,070801030403,F070801030403_234
6580,502.6901113,3504.241325,65_5_2,1.885125995,0.865547597,134.1598816,134.1598816,78,220.0914459,1467.276367,100,6.371726036,74.27396393,0.84823662,0.24235332,88.60405445,0.010020159,135.2471008,12.11335325,2208,2009,0.011004015,23.03343153,46067,20.73008823,7.91259E-05,354.2513428,354.2513428,0.066779435,0.176332176,6.471746922,17.08875275,104,070801030601,F070801030601_104
6657,498.6988778,3496.778929,54_18_1,1.822207093,0.863704383,133.874176,133.874176,78,219.6225586,1464.150391,100,6.159060001,71.79496002,0.846430302,0.241837233,63.3777616,0.007167338,130.9997304,11.79860846,1572,1430,0.007832624,140.6629373,281326,126.5966439,0.000483214,353.4967346,353.4967346,0.093618304,0.247200519,1.057485938,2.792307377,105,070801030405,F070801030405_121
6670,497.7303599,3495.704378,406_3_1,1.74846828,0.863438964,133.8330383,133.8330383,36,101.3331985,675.5546875,100,5.909822941,68.88964844,0.846170187,0.241762906,199.9999963,0.022617833,139.0296516,10.73825695,4407,4011,0.021969689,249.0774259,498155,224.1696834,0.000855646,235.1662292,235.1662292,0.033366501,0.058630325,0.597016692,1.049054503,108,070801030603,F070801030603_121
6680,497.5883615,3494.667275,474_20_2,1.746327639,0.863182843,133.793335,133.793335,78,219.4901276,1463.267578,100,5.902587414,68.80530548,0.845919192,0.241691202,59.32699776,0.006709241,130.9994507,11.79858875,1472,1339,0.007334184,40.01964569,80039,36.01768112,0.000137478,353.2834473,353.2834473,0.09992034,0.263841271,3.714657068,9.80861187,108,070801030301,F070801030301_257
6711,503.733349,3491.593227,455_25_1,1.735315561,0.862423539,133.6756439,133.6756439,80,224.9196014,1499.463989,100,5.865366459,68.37142944,0.845175087,0.241478592,48.75634384,0.005513814,142.3311462,12.65249825,1298,1181,0.006468762,179.7061014,359412,161.7354918,0.000617337,358.5952454,358.5952454,0.11318852,0.303636968,0.826507807,2.217170954,108,070802060803,F070802060803_206
6717,497.1851466,3491.224297,723_62_1,1.817254424,0.862332404,133.6615295,133.6615295,79,222.0849152,1480.566162,100,6.142320156,71.599823,0.84508574,0.241453066,26.85117804,0.003036577,142.3308945,12.65247822,715,651,0.003565761,12.31620712,24632,11.08458622,4.23094E-05,355.74646,355.74646,0.205317244,0.546461523,12.05832386,32.09379578,108,070801010405,F070801010405_161
6725,497.5559914,3490.035921,60_12_2,1.660270572,0.862038851,133.6160278,133.6160278,40,112.409729,749.3981934,100,5.611714363,65.41465759,0.844798088,0.241370872,200.0000005,0.022617833,130.9175771,9.139930099,4996,4546,0.024900077,97.57070947,195141,87.81364053,0.000335181,246.0257568,246.0257568,0.029391998,0.054119173,1.521586299,2.801680326,104,070801030202,F070801030202_148
6743,498.2340999,3488.565539,137_23_1,1.782584906,0.86167568,133.5597229,133.5597229,79,221.915802,1479.438721,100,6.025136948,70.23384857,0.844442189,0.241269186,104.6975155,0.011840155,131.000267,11.79864633,2596,2362,0.012937523,124.6848357,249370,112.2163519,0.000428325,355.4755249,355.4755249,0.056545183,0.150497675,1.190198421,3.167769432,108,070802060602,F070802060602_84
6805,495.5040784,3482.410817,64_6_2,1.788407326,0.860155463,133.3240967,133.3240967,78,218.7203369,1458.13562,100,6.044816971,70.46324921,0.842952371,0.240843534,35.60663605,0.004026725,130.9995728,6.474298656,638,581,0.003182346,73.59314328,147187,66.23382992,0.000252812,352.0444336,352.0444336,0.229473487,0.605928481,2.012930393,5.315175533,104,070801030601,F070801030601_256
6813,498.9717559,3481.674475,537_15_1,1.73028183,0.859973609,133.2959137,133.2959137,83,232.6911774,1551.274536,100,5.848352432,68.17310333,0.842774153,0.240792617,83.41682577,0.009433539,135.2497508,12.12442636,2106,1916,0.010494621,152.7355256,305470,137.4619741,0.000524686,365.9870911,365.9870911,0.069569893,0.191016227,0.969693005,2.662460566,108,070801010302,F070801010302_2
6832,496.6051828,3479.421443,186_13_1,1.713291645,0.859417081,133.2096405,133.2096405,82,229.7390747,1531.593872,100,5.79092598,67.50369263,0.842228711,0.240636781,100.4788975,0.011363075,145.0247135,12.96746075,2768,2519,0.013797469,120.9878073,241977,108.8890269,0.000415625,362.9487305,362.9487305,0.052881952,0.144084454,1.223352313,3.333198309,108,070801030407,F070801030407_537
6840,494.3377058,3478.198888,723_77_1,1.659269929,0.859115124,133.1628418,133.1628418,70,196.049881,1306.999268,100,5.608332157,65.37523651,0.841932833,0.240552232,51.44547629,0.005817926,137.8002574,12.33961805,1283,1168,0.006397556,85.24555087,170491,76.72099745,0.000292841,329.2127075,329.2127075,0.114009283,0.281860203,1.735676646,4.291038036,108,070801010405,F070801010405_99
6856,495.9630697,3476.355945,538_1_1,1.836675644,0.858659923,133.0922852,133.0922852,36,99.55735779,663.7156982,100,6.207963467,72.36502075,0.841486752,0.240424782,20.36680412,0.002303265,158.196701,7.601654708,601,547,0.002996116,28.91004372,57820,26.01903915,9.93136E-05,232.6496429,232.6496429,0.243313134,0.425319284,5.115188122,8.941515923,108,070802060603,F070802060603_38
6865,498.3507185,3475.671981,128_50_1,1.742089033,0.858491004,133.0661011,133.0661011,78,218.2967987,1455.312012,100,5.888260841,68.63830566,0.84132117,0.240377486,199.999997,0.022617833,143.4665298,12.79404628,5382,4898,0.026828107,508.4807828,1016962,457.6327009,0.001746765,351.362915,351.362915,0.027167436,0.071736,0.290770531,0.767783642,108,070801030406,F070801030406_112
6934,494.43728,3468.096814,442_5_2,1.767616987,0.856619895,132.7760773,132.7760773,25,69.81430054,465.4286804,100,5.974545479,69.64411163,0.839487493,0.239853576,200.0000002,0.022617833,134.7783695,10.99881395,5021,4568,0.025020578,88.05225378,176103,79.24702787,0.000302483,202.5903778,202.5903778,0.029066566,0.044349909,1.67547071,2.556441307,108,070801030301,F070801030301_592
7034,495.4784173,3456.971978,842_6_2,1.75996232,0.853872061,132.350174,132.350174,78,217.1219635,1447.479736,100,5.948672771,69.34251404,0.836794615,0.239084184,25.45692384,0.002878902,141.2016678,12.61022234,631,574,0.003144004,9.584968042,19170,8.626471238,3.29269E-05,349.4721375,349.4721375,0.230575219,0.608836472,15.34233093,40.51159668,104,070801030602,F070801030602_95
7043,490.3419837,3456.375618,540_6_2,1.730606675,0.853724778,132.3273468,132.3273468,75,208.7351379,1391.567627,100,5.849450588,68.18590546,0.836650252,0.239042938,26.84739122,0.003036149,131.0001106,11.79863548,666,607,0.003324757,32.64539106,65290,29.3808529,0.000112145,341.0625,341.0625,0.218002215,0.561882198,4.503863335,11.608325,108,070802060503,F070802060503_178
7069,497.3360381,3454.747482,115_3_2,1.806772828,0.853322625,132.2649994,132.2649994,78,216.982666,1446.551147,100,6.106892109,71.1868515,0.836256146,0.23893033,200.0000001,0.022617833,138.4683367,12.44646748,5004,4554,0.024943895,406.5531408,813107,365.8978237,0.001396616,349.2476807,349.2476807,0.029043697,0.076690309,0.361480683,0.954495132,108,070801030406,F070801030406_33
7088,493.1372018,3452.847811,186_36_2,1.794009447,0.852853417,132.192276,132.192276,46,127.8936768,852.6245117,100,6.063751698,70.68397522,0.835796356,0.238798961,95.71925331,0.010824811,130.9993155,10.46750693,2321,2111,0.011562706,288.6913829,577383,259.8222441,0.00099173,260.0859375,260.0859375,0.062620692,0.123205088,0.508779645,1.001014948,108,070801030407,F070801030407_157
7125,494.7821062,3448.968619,76_17_2,1.755263805,0.851895273,132.0437622,132.0437622,78,216.6198578,1444.132324,100,5.93279171,69.15739441,0.834857345,0.238530681,55.24425519,0.006247527,134.9670746,12.09545155,1423,1294,0.007087703,113.6992874,227398,102.3293558,0.000390587,348.6636353,348.6636353,0.102043092,0.269446403,1.29038012,3.407269001,104,070801030403,F070801030403_116
7126,490.6630298,3448.936204,487_4_2,1.670582533,0.851887226,132.0425262,132.0425262,92,255.497467,1703.316406,100,5.646568775,65.82095337,0.834849477,0.23852843,23.7287426,0.002683464,130.9992676,11.79857635,589,536,0.002935865,50.34656525,100693,45.31190872,0.000172954,387.539978,387.539978,0.246347994,0.723022342,2.914079905,8.552718163,108,070802060502,F070802060502_356
7143,493.2655875,3447.516646,444_4_1,1.690161824,0.851536632,131.9881744,131.9881744,32,88.83222961,592.2148438,100,5.712747097,66.59237671,0.834505916,0.238430262,20.91838837,0.002365643,148.0014801,7.136910141,489,445,0.002437425,27.78330645,55567,25.00497602,9.54429E-05,220.8204041,220.8204041,0.296602637,0.496225625,5.278476238,8.831058502,108,070801030303,F070801030303_2
7145,491.3355051,3447.245534,594_11_1,1.666172981,0.851469636,131.9777985,131.9777985,1,2.775784492,18.50522995,100,5.631664753,65.6472168,0.834440231,0.238411501,58.30798173,0.006594001,159.3335571,7.656966388,1679,1528,0.008369405,70.70523177,141410,63.63470998,0.000242891,134.7535858,134.7535858,0.086372904,0.08818952,2.073990822,2.117611408,108,070802060804,F070802060804_433
7212,494.4273875,3440.383914,397_22_2,1.759575963,0.849774837,131.7151031,131.7151031,5,13.85129452,92.34196472,100,5.947366714,69.3272934,0.832779348,0.237936959,199.9999977,0.022617833,138.8694661,11.27961544,5157,4691,0.025694294,283.4208573,566841,255.0787761,0.000973625,145.566391,145.566391,0.028078256,0.031030994,0.516370296,0.570672274,108,070802060602,F070802060602_496
7258,488.8887903,3434.902832,459_1_2,1.739219189,0.848420978,131.505249,131.505249,78,215.7364655,1438.243164,100,5.87856102,68.52523804,0.831452549,0.237557873,199.9999973,0.022617833,136.0370076,12.18797578,4974,4525,0.024785052,104.939604,209879,94.44564401,0.000360495,347.2416992,347.2416992,0.029061934,0.076738499,1.392390847,3.67663002,108,070801030303,F070801030303_55
7286,488.0685579,3431.182519,21_4_2,1.726950288,0.847502053,131.3628235,131.3628235,78,215.5026855,1436.68457,100,5.837091923,68.0418396,0.830551982,0.237300575,62.59526062,0.007078846,130.9996796,11.79860497,1553,1413,0.007739509,90.92013246,181840,81.82812122,0.000312334,346.865509,346.865509,0.092967317,0.24548161,1.605350614,4.23895216,104,070801030402,F070801030402_255
7307,489.7427333,3428.359981,128_22_2,1.704084754,0.846804917,131.2547607,131.2547607,79,218.0855408,1453.903564,100,5.759806633,67.14093781,0.829868793,0.23710537,199.9999981,0.022617833,150.8329293,13.39089952,5739,5223,0.028608249,408.7843746,817569,367.9059451,0.001404281,349.3403015,349.3403015,0.025130147,0.066884987,0.356761724,0.949536979,108,070801030406,F070801030406_230
7361,488.0199733,3422.990911,477_2_1,1.753463507,0.845478773,131.0492096,131.0492096,45,124.0317535,826.8783569,100,5.926706791,69.08646393,0.828569174,0.236734062,42.03949159,0.004754211,130.9993744,9.668866801,1031,937,0.005132286,69.15431368,138309,62.2388815,0.000237563,255.0809631,255.0809631,0.139860421,0.272231549,2.105584383,4.098418236,108,070802060704,F070802060704_447
7368,488.8594496,3422.230746,166_21_2,1.660063863,0.845291018,131.0201111,131.0201111,92,253.5192871,1690.12854,100,5.611015797,65.40651703,0.828385174,0.236681491,22.27050805,0.002518553,139.498642,12.4610548,608,554,0.003034457,48.05588675,96112,43.25029945,0.000165085,384.5393982,384.5393982,0.236498401,0.694114447,3.029345751,8.891022682,108,070802060406,F070802060406_155
7467,488.1643553,3409.964975,166_18_1,1.818819165,0.842261374,130.5505066,130.5505066,92,252.6104889,1684.069946,100,6.147608757,71.66147614,0.825416148,0.235833183,36.0674822,0.004078841,140.6313744,12.57574129,926,843,0.004617414,23.23987795,46481,20.91589035,7.98351E-05,383.1610107,383.1610107,0.154864177,0.454520762,6.241690159,18.31913376,108,070802060406,F070802060406_116
7476,487.3963021,3408.939813,190_9_1,1.722431898,0.842008114,130.511261,130.511261,87,238.8096313,1592.064209,100,5.821819782,67.86381531,0.825167954,0.235762268,116.6982613,0.013197309,139.4998398,12.46113682,3055,2780,0.01522706,53.42892814,106858,48.08603585,0.000183542,369.3208923,369.3208923,0.046946496,0.132849246,2.714119673,7.680418968,108,070801030605,F070801030605_111
7492,486.4809771,3407.228243,460_3_1,1.759062767,0.841585398,130.4457397,130.4457397,70,192.0493164,1280.328735,100,5.945631981,69.3070755,0.824753702,0.235643908,23.89397049,0.002702149,136.6658401,12.22557211,610,555,0.003039935,34.53955102,69079,31.08559686,0.000118652,322.4950562,322.4950562,0.235037372,0.581072152,4.196340084,10.37442017,108,070801030303,F070801030303_236
7524,487.2103035,3404.470203,549_4_2,1.682400823,0.840904117,130.3401337,130.3401337,75,205.6008453,1370.672363,100,5.686514854,66.28659058,0.82408601,0.235453159,71.49292564,0.008085075,140.445755,12.58715725,1957,1780,0.0097497,135.002121,270004,121.5019073,0.000463768,335.940979,335.940979,0.073224798,0.188730881,1.072741508,2.76490283,108,070801010301,F070801010301_185
7540,485.3832569,3402.233813,94_17_2,1.7522645,0.84035176,130.2545166,130.2545166,77,210.9450989,1406.300659,100,5.922654152,69.03922272,0.823544741,0.235298499,38.44427216,0.004347631,136.6668167,10.03449848,924,840,0.004600982,12.06087422,24121,10.85478663,4.14323E-05,341.1996155,341.1996155,0.155064896,0.406190008,11.99973106,31.43310165,104,070801030602,F070801030602_217
7552,486.5100799,3400.875368,186_8_2,1.770978928,0.840016186,130.2025146,130.2025146,81,221.8142548,1478.761719,100,5.985908985,69.77657318,0.823215842,0.235204533,199.9999956,0.022617833,137.4762704,10.90558092,5128,4667,0.025562837,322.3419558,644685,290.1077657,0.001107329,352.0167847,352.0167847,0.027898546,0.07542678,0.448807418,1.213400126,108,070801030407,F070801030407_332
7569,488.4551376,3399.234319,481_56_2,1.656592369,0.839610875,130.139679,130.139679,33,90.32534027,602.1689453,100,5.599282265,65.26973724,0.822818637,0.235091045,199.999997,0.022617833,131.6552605,9.000984732,4283,3899,0.021356225,562.5665272,1125133,506.3098693,0.001932563,220.4650269,220.4650269,0.033377707,0.056543991,0.257035643,0.435434967,108,070802060603,F070802060603_162
7584,485.5637079,3397.440733,67_8_2,1.705106497,0.839167833,130.0710144,130.0710144,78,213.383606,1422.557373,100,5.763259888,67.18119812,0.822384477,0.234966993,161.052071,0.018213244,139.0276159,12.4091293,4353,3961,0.021695821,102.3013837,204604,92.07124579,0.000351432,343.4546204,343.4546204,0.032837924,0.086709067,1.412721395,3.73031354,104,070801030601,F070801030601_259
