OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12
1306,F070802060302_21,1995.25156,17642.42739,4.357679367,723.3747559,67,951.8043213,14.72895622,22.53530312,4.706293583,14.05703068,9.451325417,0.001068843,130.9980469,11.79848957,234,213,0.001166678,9.987231255,19974,9.487869263,3.62148E-05,1675.179077,3.396125555,7.864690304,76.24206543,176.5600891,108,070802060302
1307,F070802060302_22,4446.897425,38296.64717,9.459271431,1570.239014,83,2559.489746,31.97233772,48.91767502,10.21601295,30.51377869,30.15478867,0.00341018,131.0003967,11.79865551,748,681,0.003730082,55.60815775,111216,52.82774961,0.000201641,4129.728516,2.305784225,6.064212322,29.72375298,78.17346954,108,070802060302
1308,F070802060302_224,3120.011862,27212.60061,6.721512318,1115.770996,78,1709.146118,22.71871185,34.7596283,7.259233475,21.68229866,23.36480093,0.002642306,130.9976654,11.79846287,580,528,0.002892046,58.84988022,117700,55.90738773,0.000213396,2824.916992,2.113202572,5.350221634,19.95748711,50.52851105,108,070802060302
1309,F070802060302_231,8291.067698,72923.35276,18.01206779,2990.003174,61,3581.879883,60.88079071,93.14761353,19.45303345,58.10344315,78.31152725,0.008856185,131.0003967,11.79865551,1943,1769,0.009689449,34.25110841,68503,32.53855276,0.000124198,6571.882813,1.690222263,3.715027094,91.89109039,201.9721985,108,070802060302
1310,F070802060302_247,1115.731203,9413.213345,2.325063705,385.9605713,69,522.9998169,7.858715534,12.02383518,2.511068821,7.500205517,7.334605217,0.000829464,130.9955292,11.79831219,182,166,0.000909242,3.768429756,7537,3.580008268,1.36647E-05,908.9603882,2.325063705,5.475665092,107.809967,253.8989563,108,070802060302
1311,F070802060302_253,9134.350322,79275.54786,19.58106041,3250.456055,66,4226.211426,66.18398285,101.2614975,21.14754486,63.164711,58.96509733,0.006668314,139.5003967,12.42855453,1540,1401,0.007673781,177.5419615,355084,168.6648675,0.000643787,7476.66748,2.320097208,5.336664677,19.27168465,44.3285408,108,070802060302
1312,F070802060302_255,1371.818342,11755.68261,2.903653622,482.0065002,72,681.5455322,9.814349174,15.01595402,3.135945797,9.366624832,8.606826782,0.000973339,100.4849854,9.986546516,181,165,0.000903764,,,,,1163.552002,2.921251535,7.051830292,,,108,070802060302
1313,F070802060302_268,3909.12358,33905.80652,8.374733925,1390.205811,76,2074.924072,28.30660057,43.30909729,9.04471302,27.01527023,23.08859902,0.00261107,131.0019226,11.79876328,573,522,0.002859182,39.35665076,78712,37.3888167,0.000142712,3465.129883,2.663229465,6.638179779,37.18239594,92.67824554,108,070802060302
1314,F070802060302_270,9201.637179,79677.01584,19.68022346,3266.916992,55,3528.664063,66.51915741,101.7743073,21.25464058,63.48459244,55.10900551,0.006232231,100.5013962,9.987359047,1157,1054,0.005773137,,,,,6795.581055,3.099541664,6.44742012,,,108,070802060302
1315,F070802060302_273,3313.309241,29244.54195,7.223402023,1199.084717,51,1200.962769,24.41509819,37.35509872,7.8012743,23.30129623,22.66025352,0.002562629,159.3323212,14.16381168,675,614,0.003363099,36.42620778,72853,34.60489702,0.000132085,2400.047363,1.952906728,3.908871889,34.6507225,69.35571289,108,070802060302
1316,F070802060302_29,3856.692187,32898.1888,8.125852585,1348.891479,73,1933.790405,27.46538162,42.02203369,8.775920868,26.21242714,20.83095992,0.002355756,130.9996948,11.79860592,518,471,0.002579836,38.8989867,77799,36.95403814,0.000141052,3282.681885,2.863888502,6.969600677,36.5018692,88.83148193,108,070802060302
1317,F070802060302_338,4611.162316,40585.11735,10.02452374,1664.070923,92,3006.554932,33.88288879,51.84082031,10.82648563,32.33717346,43.11905542,0.004876298,130.9983826,11.79851341,1069,973,0.005329471,12.65332799,25307,12.02066126,4.58824E-05,4670.625977,1.710247636,4.80023241,138.4342194,388.5498352,108,070802060302
1318,F070802060302_352,4191.003968,36355.4332,8.979791641,1490.645386,87,2546.848389,30.35169601,46.43809509,9.69817543,28.96706963,30.9161911,0.003496286,130.9982605,11.79850483,766,698,0.003823197,35.28094816,70562,33.51689959,0.000127933,4037.493652,2.135595083,5.784374714,44.47444153,120.4614334,108,070802060302
1319,F070802060302_36,4452.847731,38139.87723,9.420549393,1563.811157,76,2334.035645,31.84145737,48.71743011,10.17419338,30.38886833,30.87209558,0.0034913,130.9992371,11.79857349,766,697,0.00381772,39.98265743,79965,37.98352528,0.000144981,3897.84668,2.243631601,5.592319489,41.17077637,102.6194,108,070802060302
1320,F070802060302_367,4072.761606,35663.03642,8.80877018,1462.255859,78,2239.893799,29.77364349,45.55367279,9.513471603,28.41538811,34.67799297,0.003921705,131.0008545,11.79868793,860,782,0.004283295,89.70677733,179414,85.22143942,0.000325287,3702.149658,1.869892359,4.734206676,17.15830994,43.44152832,108,070802060302
1321,F070802060302_369,1166.873951,10143.29158,2.505393028,415.8952332,76,620.7362061,8.46822834,12.95638943,2.705824375,8.081912994,7.46894297,0.000844657,139.4996948,12.42850018,195,177,0.000969493,27.57838047,55156,26.19946051,0.000100002,1036.63147,2.349690676,5.856675148,15.87419033,39.56690216,108,070802060302
1322,F070802060302_370,5082.910669,44381.18917,10.96215343,1819.717529,77,2751.719727,37.05207825,56.68967819,11.83912563,35.36178589,43.57085778,0.004927392,130.997879,11.79847813,1081,984,0.005389722,66.63129224,133263,63.29972856,0.000241612,4571.4375,1.849306464,4.645769596,28.74763489,72.21891022,108,070802060302
1323,F070802060302_372,5790.199899,50842.4557,12.5580864,2084.642334,74,3029.512695,42.44633102,64.94288635,13.56273365,40.50995636,39.07736027,0.004419226,131.0000916,11.79863358,969,881,0.004825554,96.99903464,193999,92.14908361,0.000351729,5114.155273,2.366222858,5.804943562,22.62249756,55.49871063,108,070802060302
1324,F070802060302_378,5051.762071,43840.12913,10.82851219,1797.533081,63,2223.959717,36.60037231,55.99856949,11.69479275,34.93068314,35.9834476,0.004069338,131.0002747,11.79864693,892,811,0.004442139,17.31072904,34621,16.44519249,6.27706E-05,4021.492676,2.216440201,4.958683968,109.3044739,244.5391083,108,070802060302
1325,F070802060302_380,1553.906409,13420.60737,3.314889908,550.2717285,57,615.9728394,11.20432758,17.14262199,3.580080986,10.69319344,9.952066735,0.001125471,148.0048828,13.12411213,274,249,0.001363863,36.83048156,73661,34.98895901,0.000133551,1166.244629,2.209926605,4.683713436,15.72701073,33.33179092,108,070802060302
1326,F070802060302_396,4422.186822,38863.95352,9.599396706,1593.499878,64,2002.818115,32.445961,49.64231873,10.36734867,30.96579552,32.71140742,0.003699306,131.0000763,11.79863262,812,739,0.004047769,112.4932079,224986,106.8685493,0.000407913,3596.317871,2.1562922,4.866465092,14.91084003,33.65179062,108,070802060302
1327,F070802060302_397,1651.526914,14315.11706,3.535833836,586.9484253,57,657.0286865,11.95111847,18.28521156,3.818700552,11.40591526,11.12600386,0.001258231,131.0050964,11.79898739,276,251,0.001374817,5.316846013,10634,5.051003933,1.92795E-05,1243.977051,2.338439941,4.956083775,116.2043076,246.2831268,108,070802060302
1328,F070802060302_399,1884.165647,16184.25822,3.997511864,663.5869751,48,625.5306396,13.51159,20.67273331,4.317312717,12.89519978,15.72692204,0.001778545,142.334671,12.65278149,418,380,0.002081397,42.85604095,85712,40.71323776,0.000155401,1289.117676,1.746281505,3.392415047,16.29904747,31.66335487,108,070802060302
1329,F070802060302_400,2445.494438,21149.93803,5.224034786,867.1897583,54,919.6390991,17.65723801,27.0155735,5.64195776,16.85172462,17.57148873,0.001987145,130.9996185,11.79860115,436,396,0.002169034,10.22076558,20442,9.709727407,3.70616E-05,1786.828857,2.189873219,4.512194157,89.31143951,184.0246124,108,070802060302
1330,F070802060302_407,3100.15586,26768.68242,6.611864567,1097.569458,82,1767.483521,22.34810257,34.19259644,7.140813828,21.32859612,18.27885932,0.002067141,131.0010529,11.79870224,453,412,0.002256672,50.71733094,101434,48.18146592,0.000183907,2865.052979,2.664003611,6.954011917,22.77990913,59.46379852,108,070802060302
1331,F070802060302_410,1296.188056,11325.80595,2.797474146,464.3807068,67,611.024292,9.455462456,14.46685791,3.021272182,9.02410984,6.499138355,0.000734982,130.9990845,11.798563,161,147,0.000805172,11.6433773,23287,11.06120872,4.22202E-05,1075.405029,3.159052372,7.315680504,41.9828186,97.22309875,108,070802060302
1332,F070802060302_412,1185.293299,9788.021687,2.417641401,401.3284607,50,394.0755005,8.171627998,12.50259113,2.611052752,7.798843384,6.199817546,0.000701132,139.4969482,12.42828655,162,147,0.000805172,21.9292856,43858,20.83282091,7.9518E-05,795.4039307,2.730125666,5.410911083,19.26424026,38.18032837,108,070802060302
1333,F070802060302_416,2508.444545,21359.77243,5.275863647,875.793335,61,1049.158325,17.83241844,27.28359985,5.69793272,17.01891518,14.15496159,0.001600773,130.9974823,11.79845047,351,319,0.001747278,44.2426796,88485,42.03054428,0.000160429,1924.95166,2.745433569,6.034331322,20.83706856,45.7988739,108,070802060302
1334,F070802060302_419,5483.249345,47512.70459,11.73563766,1948.115845,49,1874.650635,39.66645432,60.68967438,12.67448902,37.85689545,32.72529507,0.003700876,130.9986267,11.79853058,812,739,0.004047769,107.2531853,214506,101.8905258,0.000388912,3822.766602,2.636151314,5.17289114,19.11969566,37.51837158,108,070802060302
1335,F070802060302_425,1354.327774,11858.29915,2.928999901,486.2139893,77,735.2375488,9.900019646,15.14702988,3.163319826,9.448387146,8.577273369,0.000969997,131.0050049,11.79898071,213,194,0.001062608,18.95626831,37913,18.00845528,6.87375E-05,1221.451538,2.506257772,6.296142101,26.99920654,67.82656097,108,070802060302
1336,F070802060302_44,7731.33443,67275.25024,16.61698723,2758.419922,56,3033.597168,56.16541672,85.93309021,17.94634628,53.60318375,51.44540095,0.005817918,131.0010376,11.79870033,1276,1162,0.006364692,70.52713609,141054,67.00077939,0.000255739,5792.01709,2.373855352,4.98452425,41.16996765,86.44701385,108,070802060302
1337,F070802060302_453,3113.509801,27169.11896,6.710772514,1113.988281,81,1772.046509,22.68241119,34.70409012,7.247634411,21.64765358,13.79423118,0.001559978,159.3347015,14.16404533,411,374,0.002048532,20.39946139,40799,19.37948883,7.39707E-05,2886.034668,2.978578329,7.716670036,57.48285294,148.9221191,108,070802060302
1338,F070802060302_46,5748.534417,49672.75665,12.26917076,2036.682373,61,2439.847412,41.46979904,63.4487915,13.25070477,39.5779686,35.49947739,0.004014606,142.3330536,12.65265179,944,859,0.004705052,78.86065674,157721,74.91762543,0.000285957,4476.529785,2.370992184,5.211327076,27.18562317,59.75269318,108,070802060302
1339,F070802060302_460,1888.091033,16217.99304,4.005844116,664.9700928,52,679.0706787,13.53975296,20.71582222,4.326311588,12.92207813,18.30239172,0.002069802,147.9971466,13.12344837,505,460,0.002519585,34.88832538,69777,33.14390834,0.000126509,1344.040771,1.445587158,2.921827793,20.06311607,40.55166626,108,070802060302
1340,F070802060302_50,1138.000102,9618.818365,2.375848055,394.3907776,31,240.1032104,8.030366898,12.28646088,2.565915823,7.664025784,6.147339225,0.000695197,131.0010376,11.79870033,152,138,0.000755876,31.38006258,62760,29.81105995,0.000113788,634.4940186,2.857904196,4.597782612,13.22968006,21.2838459,108,070802060302
1341,F070802060302_57,1613.4099,14226.36337,3.513911724,583.3093262,74,847.696106,11.87702179,18.17184258,3.795024633,11.33519936,10.18580145,0.001151904,131.0061188,11.79905891,253,230,0.001259793,27.4821478,54964,26.10803945,9.96533E-05,1431.005371,2.536127567,6.221762657,22.34213448,54.81090927,108,070802060302
1342,F070802060302_60,3946.787871,34786.23949,8.592201233,1426.30542,58,1624.613403,29.04163933,44.43370819,9.279577255,27.7167778,25.08716583,0.002837087,131.0021515,11.79877949,622,566,0.003100186,74.63938141,149279,70.90740967,0.000270651,3050.918945,2.519974232,5.39031601,20.11503983,43.02679825,108,070802060302
1343,F070802060302_69,9424.218427,82164.72786,20.29468727,3368.917969,77,5094.372559,68.59604645,104.9519501,21.91826248,65.46673584,69.45791016,0.007854937,130.9992065,11.79857159,1724,1569,0.008593977,131.5838378,263169,125.0046481,0.000477137,8463.291016,2.147175312,5.394066811,26.95034218,67.70381165,108,070802060302
1344,F070802060302_73,8477.943755,73575.76894,18.17321587,3016.753906,80,4739.574707,61.42546844,93.98096466,19.62707329,58.62327576,62.7484352,0.007096168,131.0009003,11.7986908,1558,1418,0.007766896,120.4790839,240957,114.4551325,0.00043687,7756.328613,2.12747097,5.469907284,26.35752487,67.76741791,108,070802060302
1345,F070802060302_97,5174.463021,45234.69839,11.17297077,1854.713135,58,2112.585205,37.76464081,57.7798996,12.0668087,36.0418396,33.82762329,0.003825538,131.000412,11.79865646,839,764,0.004184703,77.80960384,155619,73.91912523,0.000282146,3967.29834,2.427634954,5.192799091,25.09111404,53.67079544,108,070802060302
1346,F070802060406_109,8667.544805,76084.03077,18.79275513,3119.597412,68,4165.978027,63.51951218,97.1848526,20.296175,60.62179184,62.48731905,0.007066639,131.0007782,11.79868221,1551,1412,0.007734032,29.60755831,59214,28.12717965,0.00010736,7285.575195,2.209346533,5.159755707,110.9104233,259.0226135,108,070802060406
1347,F070802060406_126,2742.378775,24284.46009,5.998261452,995.7114258,47,919.053772,20.27412415,31.01940918,6.478122234,19.34922981,14.83938681,0.001678174,131.0009308,11.79869366,369,336,0.001840393,23.79598452,47592,22.60618515,8.62868E-05,1914.765137,2.963426828,5.698705673,44.04597473,84.70094299,108,070802060406
1348,F070802060406_127,4682.355957,40978.64775,10.12172604,1680.206543,69,2276.780762,34.21143341,52.34349442,10.9314642,32.65073013,30.06627508,0.00340017,130.9993896,11.79858494,746,679,0.003719127,80.8851352,161771,76.84087867,0.000293298,3956.987305,2.474530935,5.827669144,21.86605072,51.49586105,108,070802060406
1349,F070802060406_128,5383.049624,46936.07579,11.59321117,1924.473022,60,2267.631836,39.18505478,59.95313263,12.52066803,37.39745712,33.78807107,0.003821065,130.999527,11.79859447,838,763,0.004179225,143.142864,286286,135.9857187,0.000519052,4192.10498,2.522245169,5.494239807,14.15202332,30.82753944,108,070802060406
1350,F070802060406_130,2840.128935,24668.62348,6.093150139,1011.462952,56,1112.365479,20.59484673,31.51011467,6.580602169,19.65532303,14.55928171,0.001646497,130.9977112,11.79846573,361,329,0.001802051,8.537952602,17076,8.111055076,3.09596E-05,2123.828369,3.074355364,6.455405235,124.7017746,261.8436584,108,070802060406
1351,F070802060406_134,5690.422799,48633.52199,12.01247978,1994.071655,53,2075.516357,40.60218048,62.12133789,12.97347832,38.74993515,32.56341781,0.00368257,130.9983978,11.79851437,807,734,0.004020382,19.75795888,39515,18.77006094,7.16445E-05,4069.587891,2.716718912,5.544397831,106.236824,216.8127136,108,070802060406
1352,F070802060406_135,2240.94619,19440.24342,4.80174017,797.0888672,53,829.6446533,16.22988129,24.83171844,5.18587923,15.48948479,15.17410946,0.001716027,130.9943085,11.79822636,376,342,0.001873257,8.425070763,16850,8.003817558,3.05502E-05,1626.733521,2.330669165,4.756530762,99.5885849,203.2447052,108,070802060406
1353,F070802060406_154,10171.71254,90052.36259,22.24293327,3692.326904,65,4713.277344,75.1811142,115.0271072,24.02236748,71.75139618,65.95201802,0.007458459,147.9992065,13.1236248,1820,1656,0.009070507,26.56026584,53120,25.2322531,9.63104E-05,8405.604492,2.229665995,5.075848103,146.3336182,333.129364,108,070802060406
1354,F070802060406_163,5421.021714,46417.02911,11.46500587,1903.190918,57,2130.42749,38.75172043,59.29013062,12.38220596,36.98389053,30.63753692,0.003464774,130.9994965,11.79859161,760,692,0.003790333,129.3567048,258713,122.888867,0.000469062,4033.618408,2.75027585,5.828928471,15.48709011,32.82330322,108,070802060406
1355,F070802060406_166,2761.869868,23939.45559,5.913045406,981.5655518,80,1542.122314,19.98609352,30.57872391,6.386088848,19.07434082,17.99361406,0.002034883,142.3363342,12.652915,480,438,0.002399083,35.19403376,70388,33.43433224,0.000127617,2523.687988,2.241017342,5.761844635,29.35801315,75.48193359,108,070802060406
1356,F070802060406_170,4057.797389,35526.63137,8.77507782,1456.662964,70,2002.473022,29.65976334,45.37943649,9.47708416,28.30670357,26.39738196,0.002985258,147.9989014,13.12359905,729,663,0.003631489,68.56362462,137127,65.135445,0.000248619,3459.135986,2.197078466,5.217399597,22.36359978,53.10681534,108,070802060406
1357,F070802060406_195,10429.65014,91421.97841,22.58122826,3748.483887,83,6110.028809,76.32455444,116.7765656,24.38772583,72.84267426,83.27272569,0.009417243,139.4994049,12.42847729,2177,1980,0.010845172,172.0243537,344048,163.4231339,0.000623779,9858.512695,1.893173695,4.979046822,22.93729019,60.32507324,108,070802060406
1358,F070802060406_209,3595.881382,30785.84691,7.604104042,1262.28125,61,1512.152222,25.70187187,39.32386398,8.212431908,24.52936745,19.35404015,0.002188732,131.0002136,11.79864216,480,437,0.002393606,11.2844305,22569,10.72020912,4.09186E-05,2774.433594,2.888515472,6.348818302,117.747818,258.8040466,108,070802060406
1359,F070802060406_25,3638.772279,31699.291,7.829724789,1299.734375,59,1505.969238,26.46446991,40.49063873,8.456102371,25.25717735,29.40930679,0.003325874,142.335022,12.6528101,783,713,0.003905357,89.66691446,179335,85.18356781,0.000325142,2805.703613,1.822909355,3.93506813,15.25804138,32.93714523,108,070802060406
1360,F070802060406_278,4229.522707,36043.84162,8.90282917,1477.869629,59,1712.369995,30.09156227,46.04008865,9.615055084,28.71880341,29.71371054,0.003360299,130.9975586,11.79845524,736,669,0.003664354,76.47294087,152946,72.64929345,0.000277299,3190.239746,2.20907259,4.768669128,20.34251976,43.91287994,108,070802060406
1361,F070802060406_292,2116.172604,18040.56295,4.456018925,739.6991577,57,828.0174561,15.06134415,23.04385567,4.812500477,14.37425423,13.88929436,0.001570729,131.0040283,11.79891205,345,314,0.001719891,57.1716658,114343,54.31308237,0.000207311,1567.716553,2.355729818,4.992727757,13.61917114,28.8644371,108,070802060406
1362,F070802060406_306,758.7242272,6675.670798,1.648890734,273.7158508,87,467.6583557,5.573250771,8.52707386,1.780802011,5.319002151,5.851680279,0.000661762,147.9971466,13.12344837,161,147,0.000805172,8.878573418,17757,8.434644699,3.21947E-05,741.3742065,1.862012625,5.043362141,32.45137787,87.89631653,108,070802060406
1363,F070802060406_40,8006.787461,70981.58402,17.53245163,2910.386963,60,3429.347168,59.25968552,90.66732025,18.93504715,56.5562973,64.01632583,0.007239553,130.9998627,11.79861832,1588,1445,0.007914785,176.6078763,353215,167.7774858,0.0006404,6339.734375,2.014108658,4.387359619,17.3467083,37.78656387,108,070802060406
1364,F070802060406_93,4950.363757,43628.84781,10.77632523,1788.869995,73,2564.549805,36.42398071,55.7286911,11.63843155,34.76234055,32.13570726,0.0036342,131.0016022,11.79874039,797,725,0.003971086,64.06866479,128137,60.86523056,0.00023232,4353.419922,2.467406988,6.00471735,29.39067078,71.5255661,108,070802060406
1365,F070802060407_104,2309.243607,19550.26536,4.828915596,801.5999756,55,865.824585,16.32173538,24.97225571,5.215229034,15.57714748,15.09399557,0.001706967,130.9973297,11.79843903,374,340,0.001862302,64.58031464,129161,61.35129833,0.000234175,1667.424561,2.357646942,4.904190063,13.06573772,27.17830849,108,070802060407
1366,F070802060407_117,7390.472005,63796.44146,15.75772095,2615.781738,61,3133.580322,53.26109695,81.48947906,17.01833916,50.83135605,49.53857458,0.005602276,148.0007629,13.12375832,1367,1244,0.006813835,173.8949742,347790,165.2002239,0.000630562,5749.362305,2.102718353,4.621674061,15.83400822,34.80238724,108,070802060407
1367,F070802060407_120,2999.930363,26124.40928,6.452729225,1071.153076,68,1430.44104,21.81022453,33.36964417,6.968947411,20.81525612,16.55115557,0.001871756,131.000824,11.79868603,411,374,0.002048532,45.96348763,91928,43.66531277,0.000166669,2501.594238,2.86404562,6.688754559,24.53098297,57.29019547,108,070802060407
1368,F070802060407_121,1194.312597,10131.79955,2.502554417,415.4240417,50,407.9163818,8.458634377,12.94171047,2.702758789,8.072755814,5.918888092,0.000669362,69.98439789,8.715161324,108,98,0.000536781,,,,,823.3404541,4.239020824,8.401432991,,,108,070802060407
1369,F070802060407_131,5184.451905,43989.43312,10.86538982,1803.654663,63,2231.533691,36.72501755,56.18927765,11.73462105,35.04964447,45.91630528,0.005192637,131.0016937,11.79874706,1139,1036,0.005674544,142.6071067,285213,135.4767537,0.000517109,4035.188477,1.740979433,3.894969463,13.31338882,29.78509903,108,070802060407
1370,F070802060407_137,1635.50965,13904.78881,3.434482813,570.1241455,73,817.3381958,11.60855198,17.7610836,3.70924139,11.07897663,10.78088951,0.001219202,100.4943771,9.987011909,227,206,0.001128336,,,,,1387.462402,2.767592907,6.735254288,,,108,070802060407
1371,F070802060407_142,2017.657519,17136.47412,4.232708931,702.6296997,61,841.7163086,14.30655575,21.88903046,4.571325779,13.65390015,11.17784107,0.001264093,100.4952621,9.987055779,234,214,0.001172155,,,,,1544.345947,3.283316374,7.216569901,,,108,070802060407
1372,F070802060407_156,2469.011551,20999.39377,5.186850071,861.0170898,44,744.00177,17.53155327,26.82327652,5.601798058,16.73177528,13.64843845,0.001543491,156.5021057,13.89109898,399,363,0.001988282,7.82527113,15651,7.434007645,2.83753E-05,1605.018799,2.371948004,4.421539307,115.8213882,215.9022217,108,070802060407
1373,F070802060407_163,1723.476638,14709.32762,3.633203983,603.1118774,45,532.9910278,12.28022957,18.7887516,3.923860312,11.72001266,10.33171558,0.001168405,131.0079956,11.79919147,256,233,0.001276225,6.186202526,12372,5.876892567,2.24318E-05,1136.102905,2.588463068,4.875977993,102.6242828,193.3169403,108,070802060407
1374,F070802060407_179,2228.811686,18800.93516,4.643830776,770.8759155,49,741.805542,15.69614792,24.0151062,5.015337467,14.98009968,12.78517962,0.001445865,139.5054016,12.42894459,334,304,0.001665117,71.91178513,143823,68.31619453,0.00026076,1512.681396,2.535776138,4.975925446,11.28394127,22.14235497,108,070802060407
1375,F070802060407_184,1988.363135,17149.78712,4.2359972,703.1755371,38,524.7553101,14.31767082,21.90603638,4.574876785,13.66450691,9.313446999,0.00105325,147.9971466,13.12344837,257,234,0.001281702,41.70408249,83408,39.61887741,0.000151224,1227.930908,3.005023718,5.24756813,17.74849701,30.99358177,108,070802060407
1376,F070802060407_194,3094.12259,26980.25532,6.664123058,1106.244385,69,1499.027832,22.5247364,34.46284485,7.19725275,21.4971714,15.84890699,0.00179234,156.4976501,13.8906765,463,421,0.002305968,8.133167744,16266,7.726509571,2.94918E-05,2605.272217,2.627658844,6.188294888,143.1751709,337.1861877,108,070802060407
1377,F070802060407_242,1902.151276,17203.93574,4.249372005,705.395752,76,1052.824463,14.36287785,21.97520256,4.589321613,13.70765209,9.550813675,0.001080094,100.5088043,9.987726212,201,183,0.001002357,,,,,1758.220215,3.854621649,9.607760429,,,108,070802060407
1378,F070802060407_308,2859.560345,24309.33454,6.004405499,996.7313232,57,1115.73877,20.29489136,31.0511837,6.4847579,19.36904907,16.35384369,0.001849443,131.002655,11.79881477,405,369,0.002021146,80.20611763,160412,76.19581413,0.000290836,2112.470215,2.701169014,5.724851608,13.08118248,27.72422981,108,070802060407
1379,F070802060407_317,2419.512455,20545.75321,5.074800968,842.4169312,46,761.0171509,17.15282822,26.24382782,5.480784893,16.37032509,12.49953771,0.001413562,120.4961243,11.10132122,292,266,0.001456978,8.053325415,16106,7.650659323,2.92022E-05,1603.434082,3.166980982,6.027947903,110.1103668,209.5811615,108,070802060407
1380,F070802060407_318,1424.256389,12498.1335,3.087038994,512.4484863,62,623.9523315,10.4341917,15.96431351,3.334002018,9.958189964,12.19865894,0.001379536,156.5009003,13.89098454,356,324,0.001774664,34.33413929,68669,32.61743233,0.000124499,1136.400879,1.581631184,3.507410049,15.71087742,34.84029388,108,070802060407
1381,F070802060407_321,2054.581439,17472.68102,4.315752029,716.414856,55,773.8144531,14.58724213,22.31847954,4.661012173,13.92178059,8.99203283,0.001016901,156.5031738,13.89120007,262,239,0.001309089,40.44719893,80894,38.42483877,0.000146666,1490.229248,2.99755168,6.235268593,18.64457703,38.78296661,108,070802060407
1382,F070802060407_343,1294.880825,11576.97496,2.859512806,474.6791382,53,494.0665894,9.665153503,14.78768444,3.088273764,9.224234581,3.676385403,0.000415759,131.0056915,11.79902935,91,83,0.000454621,11.564098,23128,10.98589301,4.19327E-05,968.7457275,5.719025612,11.67163563,43.20806122,88.18087769,108,070802060407
1383,F070802060407_46,9651.558139,84903.75318,20.97122765,3481.223877,65,4443.803223,70.88275146,108.4506073,22.64892578,67.64912415,64.99374926,0.007350089,139.4993286,12.42847157,1699,1546,0.008467998,242.2228479,484446,230.1117115,0.000878327,7925.027344,2.251761913,5.126149654,15.12840843,34.4399147,108,070802060407
1384,F070802060407_93,4273.786537,37501.63769,9.262904167,1537.64209,54,1630.641846,31.30861664,47.90218353,10.00393677,29.88033676,26.54066943,0.003001462,131.0003815,11.79865456,659,599,0.003280938,94.86353294,189727,90.12035634,0.000343986,3168.283936,2.567015171,5.289288521,17.06209564,35.15613937,108,070802060407
1385,F070802060407_96,4353.013948,37174.81992,9.182180405,1524.241943,76,2274.977295,31.03577042,47.48472977,9.916754723,29.61993599,29.30971276,0.003314611,130.9976654,11.79846287,728,663,0.003631489,71.22828547,142457,67.66687062,0.000258282,3799.219238,2.299007416,5.730345726,22.52567482,56.14592743,108,070802060407
1386,F070802060501_103,2609.570415,22545.55639,5.568752289,924.4129028,81,1470.484863,18.82238197,28.79824448,6.014252663,17.96371651,11.40688908,0.001289996,130.9966278,11.79838943,282,256,0.001402204,29.05172825,58104,27.5991416,0.000105345,2394.897705,3.610987902,9.35506916,33.4942627,86.77435303,108,070802060501
1387,F070802060501_111,3092.02509,26204.39568,6.472485542,1074.432617,66,1392.619873,21.87700081,33.47180939,6.990284443,20.87898636,15.32854789,0.001733493,130.9977722,11.7984705,380,345,0.001889689,29.92728714,59855,28.43092182,0.00010852,2467.05249,3.11429739,7.150876999,37.79098892,86.7735672,108,070802060501
1388,F070802060501_115,4736.005883,41118.76285,10.15633488,1685.951538,78,2582.552734,34.3284111,52.52246857,10.96884155,32.76237106,30.83839309,0.003487488,147.9993591,13.12363815,851,774,0.004239476,50.65169102,101303,48.11910772,0.000183669,4268.504395,2.178231955,5.514863491,35.03704834,88.70705414,108,070802060501
1389,F070802060501_119,2632.911727,22497.45471,5.556871414,922.4406738,74,1340.539673,18.78222466,28.73680305,6.001420975,17.92539215,15.76700544,0.001783078,148.0023193,13.12389183,435,396,0.002169034,24.01166344,48024,22.81108046,8.70689E-05,2262.980469,2.329395533,5.714597225,40.43827057,99.20531464,108,070802060501
1390,F070802060501_121,4882.085976,42804.47306,10.57270527,1755.069092,78,2688.427246,35.73574448,54.6756897,11.41852188,34.10549927,32.86569643,0.003716754,147.9994965,13.1236496,907,824,0.004513344,68.65764439,137315,65.22476256,0.00024896,4443.496094,2.129938126,5.39259243,26.90801811,68.1259079,108,070802060501
1391,F070802060501_122,2381.110987,20720.76371,5.118028641,849.5927734,81,1351.466797,17.29893684,26.46737289,5.527471066,16.50976944,16.87551594,0.001908438,139.4985352,12.42840958,441,401,0.002196421,37.7848444,75569,35.89560223,0.000137012,2201.05957,2.118685246,5.488926411,23.66843605,61.31836319,108,070802060501
1392,F070802060501_123,3366.274313,29497.60597,7.285908699,1209.460815,58,1377.619629,24.62637138,37.67834854,7.868781567,23.50293159,22.02206788,0.002490457,139.499588,12.42849159,575,523,0.002864659,71.70252967,143405,68.11740452,0.000260001,2587.080566,2.312544584,4.94661665,17.75553322,37.9797287,108,070802060501
