OBJECTID,FBndID,Acres,isAG,updateYr,MLRA,inSup,OBJECTID_1,FBndID_1,Acres_1,isAG_1,updateYr_1,Shape_Length_1,Shape_Area_1,GenLU,CropRotatn,CropSumry,CCCount,FertYrs,CornYrs,CCpairs,N_6Yrs,N_Annual,Nrate,Nconc,NloadAc,wsNload,NLoadReduced,NO3conc,NO3loadAc,wsNO3load,NO3LoadReduced,Shape_Length,Shape_Area
9217,F070802060704_99,81.25978088,1,2009,108c,1,,F070802060704_99,81.25978088,1,2009,3112.741128,328763.5857,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,31935,5322,130.9996185,11.79860115,24.80876541,2016,0,11.79860115,24.80876541,2016,0,3112.741128,328763.5857
9218,F070802060704_100,62.45143127,1,2009,108c,1,,F070802060704_100,62.45143127,1,2009,2064.734281,252668.4858,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,24543,4090,130.9978027,11.7984724,24.80849457,1549,0,11.7984724,24.80849457,1549,0,2064.734281,252668.4858
9219,F070802060704_103,59.68278122,2,2009,108c,0,,F070802060704_103,59.68278122,2,2009,2036.153553,241466.5325,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,144,0,1.149999976,2.418090105,144,0,2036.153553,241466.5325
9220,F070802060704_104,78.63005829,1,2009,108c,0,,F070802060704_104,78.63005829,1,2009,2366.331138,318124.1125,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,30902,5150,131.0016479,11.7987442,24.80906677,1951,0,11.7987442,24.80906677,1951,0,2366.331138,318124.1125
9221,F070802060704_105,43.33205795,1,2009,108c,0,,F070802060704_105,43.33205795,1,2009,1840.170076,175313.5464,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,17029,2838,130.99617,11.79835796,24.80825424,1075,0,11.79835796,24.80825424,1075,0,1840.170076,175313.5464
9222,F070802060704_106,37.51047897,1,2009,108c,0,,F070802060704_106,37.51047897,1,2009,1781.554892,151760.7826,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,14742,2457,131.0033875,11.79886627,24.80932236,931,0,11.79886627,24.80932236,931,0,1781.554892,151760.7826
9223,F070802060704_109,81.12708282,1,2009,108c,0,,F070802060704_109,81.12708282,1,2009,2422.010592,328225.791,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,31883,5314,131.0002289,11.79864407,24.80885506,2013,0,11.79864407,24.80885506,2013,0,2422.010592,328225.791
9224,F070802060704_110,131.7886353,1,2009,108c,0,,F070802060704_110,131.7886353,1,2009,3162.393932,533190.3312,Corn/Soybeans,BCBCCB,C3B3,1:6,3,3,1,56274,9379,142.3339691,12.65272522,26.60472107,3506,0,12.65272522,26.60472107,3506,0,3162.393932,533190.3312
9225,F070802060704_111,40.90478516,1,2009,108c,0,,F070802060704_111,40.90478516,1,2009,1627.557656,165493.2332,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,16076,2679,131.003418,11.79886818,24.80932617,1015,0,11.79886818,24.80932617,1015,0,1627.557656,165493.2332
9226,F070802060704_112,38.73564148,1,2009,108c,0,,F070802060704_112,38.73564148,1,2009,1583.754983,156717.6764,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,15223,2537,130.9990845,11.798563,24.8086853,961,0,11.798563,24.8086853,961,0,1583.754983,156717.6764
9227,F070802060704_114,24.36917877,1,2009,108c,0,,F070802060704_114,24.36917877,1,2009,1290.366571,98592.6194,Corn/Soybeans,BCBCCB,C3B3,1:6,3,3,1,10406,1734,142.3382721,12.6530714,26.60544777,648,0,12.6530714,26.60544777,648,0,1290.366571,98592.6194
9228,F070802060704_117,16.25038528,2,2009,108c,0,,F070802060704_117,16.25038528,2,2009,1149.063247,65745.86457,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,39,0,1.149999976,2.418090105,39,0,1149.063247,65745.86457
9229,F070802060704_121,79.3822403,1,2009,108c,0,,F070802060704_121,79.3822403,1,2009,2404.457225,321161.3011,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,31197,5200,130.9990692,11.79856205,24.8086834,1969,0,11.79856205,24.8086834,1969,0,2404.457225,321161.3011
9230,F070802060704_123,52.47315979,1,2009,108c,0,,F070802060704_123,52.47315979,1,2009,1855.535534,212292.8642,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,20622,3437,131.0003052,11.79864883,24.80886459,1302,0,11.79864883,24.80886459,1302,0,1855.535534,212292.8642
9231,F070802060704_124,159.1074677,1,2009,108c,0,,F070802060704_124,159.1074677,1,2009,3211.839265,643712.8795,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,62529,10422,130.9995117,11.79859352,24.80874825,3947,0,11.79859352,24.80874825,3947,0,3211.839265,643712.8795
9232,F070802060704_127,55.08252716,1,2009,108c,0,,F070802060704_127,55.08252716,1,2009,2595.493517,222851.0263,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,21647,3608,130.9973755,11.79844284,24.80843163,1367,0,11.79844284,24.80843163,1367,0,2595.493517,222851.0263
9233,F070802060704_128,110.4529724,1,2009,108c,0,,F070802060704_128,110.4529724,1,2009,4569.468813,446865.4825,Corn/Soybeans,CCBCBC,C4B2,1:6,4,4,1,61633,10272,139.5005493,12.42856693,26.13338661,2887,0,12.42856693,26.13338661,2887,0,4569.468813,446865.4825
9234,F070802060704_129,22.12487221,1,2009,108c,0,,F070802060704_129,22.12487221,1,2009,1256.795638,89511.59203,Corn/Soybeans,CBBCBC,C3B3,0:6,3,3,0,8695,1449,130.9988708,11.79854774,24.80865288,549,0,11.79854774,24.80865288,549,0,1256.795638,89511.59203
9235,F070802060704_130,20.46881104,1,2009,108c,0,,F070802060704_130,20.46881104,1,2009,1586.319179,82811.60421,Corn/Soybeans,BCBBCB,C2B4,0:6,2,2,0,5363,894,131.0041962,11.79892349,24.80944252,508,0,11.79892349,24.80944252,508,0,1586.319179,82811.60421
9236,F070802060704_131,45.78501129,2,2009,108c,0,,F070802060704_131,45.78501129,2,2009,1724.393956,185233.0298,Pasture|Grass|Hay,PPPPBP,B1P5,0:6,0,0,0,0,0,,1.149999976,2.418090105,111,0,1.149999976,2.418090105,111,0,1724.393956,185233.0298
9237,F070802060704_138,45.95844269,2,2009,108c,0,,F070802060704_138,45.95844269,2,2009,1696.319414,185935.3162,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,111,0,1.149999976,2.418090105,111,0,1696.319414,185935.3162
9238,F070802060704_140,76.82876587,1,2009,108c,0,,F070802060704_140,76.82876587,1,2009,2343.800409,310824.9419,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,30194,5032,131.0012817,11.7987175,24.80900955,1906,0,11.7987175,24.80900955,1906,0,2343.800409,310824.9419
9239,F070802060704_147,23.97060013,1,2009,108c,0,,F070802060704_147,23.97060013,1,2009,1357.624151,96978.28636,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,9420,1570,130.9938049,11.79819107,24.80790329,595,0,11.79819107,24.80790329,595,0,1357.624151,96978.28636
9240,F070802060704_150,103.8767166,1,2009,108c,0,,F070802060704_150,103.8767166,1,2009,2699.329799,420253.292,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,40824,6804,131.0014496,11.7987299,24.80903625,2577,0,11.7987299,24.80903625,2577,0,2699.329799,420253.292
9241,F070802060704_151,47.7545166,1,2009,108c,0,,F070802060704_151,47.7545166,1,2009,1786.336024,193199.9869,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,18768,3128,131.0033112,11.7988615,24.80931282,1185,0,11.7988615,24.80931282,1185,0,1786.336024,193199.9869
9242,F070802060704_152,62.58155441,1,2009,108c,0,,F070802060704_152,62.58155441,1,2009,2432.02327,253184.7307,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,24595,4099,131.0023956,11.79879665,24.80917549,1553,0,11.79879665,24.80917549,1553,0,2432.02327,253184.7307
9243,F070802060704_154,32.59105301,1,2009,108c,0,,F070802060704_154,32.59105301,1,2009,1803.132779,131852.2628,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,12808,2135,130.9971008,11.79842281,24.80838966,809,0,11.79842281,24.80838966,809,0,1803.132779,131852.2628
9244,F070802060704_155,55.0785408,1,2009,108c,0,,F070802060704_155,55.0785408,1,2009,1955.209422,222829.244,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,21646,3608,131.0008087,11.79868412,24.80893898,1366,0,11.79868412,24.80893898,1366,0,1955.209422,222829.244
9245,F070802060704_160,63.12582779,2,2009,108c,0,,F070802060704_160,63.12582779,2,2009,3005.794973,255388.9968,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,153,0,1.149999976,2.418090105,153,0,3005.794973,255388.9968
9246,F070802060704_163,77.88350677,1,2009,108c,0,,F070802060704_163,77.88350677,1,2009,2391.424793,315095.7646,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,30608,5101,130.9990692,11.79856205,24.8086834,1932,0,11.79856205,24.8086834,1932,0,2391.424793,315095.7646
9247,F070802060704_164,70.33135986,1,2009,108c,0,,F070802060704_164,70.33135986,1,2009,2141.818108,284540.1865,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,27640,4607,130.9989319,11.79855251,24.80866241,1745,0,11.79855251,24.80866241,1745,0,2141.818108,284540.1865
9248,F070802060704_165,66.82566833,1,2009,108c,0,,F070802060704_165,66.82566833,1,2009,2410.082091,270356.9054,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,26262,4377,130.9975739,11.79845619,24.80846024,1658,0,11.79845619,24.80846024,1658,0,2410.082091,270356.9054
9249,F070802060704_166,170.3748322,2,2009,108c,0,,F070802060704_166,170.3748322,2,2009,5888.026279,689285.0317,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,412,0,1.149999976,2.418090105,412,0,5888.026279,689285.0317
9250,F070802060704_167,152.9928589,1,2009,108c,0,,F070802060704_167,152.9928589,1,2009,3143.411574,618967.0966,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,60126,10021,130.9995728,11.79859734,24.80875778,3796,0,11.79859734,24.80875778,3796,0,3143.411574,618967.0966
9251,F070802060704_168,59.71017075,1,2009,108c,0,,F070802060704_168,59.71017075,1,2009,2418.237212,241570.5277,Corn/Soybeans,CBCBPP,C2B2P2,0:6,2,2,0,15644,2607,130.9994507,11.79858875,24.80873871,1481,0,11.79858875,24.80873871,1481,0,2418.237212,241570.5277
9252,F070802060704_169,39.86383057,1,2009,108c,0,,F070802060704_169,39.86383057,1,2009,1606.438661,161278.4482,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,15666,2611,130.9959412,11.79834175,24.80821991,989,0,11.79834175,24.80821991,989,0,1606.438661,161278.4482
9253,F070802060704_170,18.8318634,1,2009,108c,0,,F070802060704_170,18.8318634,1,2009,1189.194572,76188.52685,Corn/Soybeans,BCCBCB,C3B3,1:6,3,3,1,8041,1340,142.3296967,12.6523819,26.60399818,501,0,12.6523819,26.60399818,501,0,1189.194572,76188.52685
9254,F070802060704_173,25.09741592,2,2009,108c,0,,F070802060704_173,25.09741592,2,2009,1351.697152,101537.2162,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,61,0,1.149999976,2.418090105,61,0,1351.697152,101537.2162
9255,F070802060704_174,16.99052048,1,2009,108c,0,,F070802060704_174,16.99052048,1,2009,1158.562775,68738.18365,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,6677,1113,130.9946136,11.79824734,24.80802155,422,0,11.79824734,24.80802155,422,0,1158.562775,68738.18365
9256,F070802060704_175,24.0057354,2,2009,108c,0,,F070802060704_175,24.0057354,2,2009,1251.276763,97119.29361,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,58,0,1.149999976,2.418090105,58,0,1251.276763,97119.29361
9257,F070802060704_176,47.70129013,1,2009,108c,0,,F070802060704_176,47.70129013,1,2009,1805.771243,192984.3616,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,18747,3124,131.0027466,11.79882145,24.8092289,1183,0,11.79882145,24.8092289,1183,0,1805.771243,192984.3616
9258,F070802060704_179,63.0502243,1,2009,108c,0,,F070802060704_179,63.0502243,1,2009,2116.693094,255080.9357,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,24779,4130,131.0013885,11.79872513,24.80902672,1564,0,11.79872513,24.80902672,1564,0,2116.693094,255080.9357
9259,F070802060704_180,51.12615204,1,2009,108c,0,,F070802060704_180,51.12615204,1,2009,1859.602126,206839.8463,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,20093,3349,131.0027466,11.79882145,24.8092289,1268,0,11.79882145,24.8092289,1268,0,1859.602126,206839.8463
9260,F070802060704_181,73.21292114,1,2009,108c,0,,F070802060704_181,73.21292114,1,2009,2530.80075,296195.9564,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,28773,4796,131.0014648,11.79873085,24.80903816,1816,0,11.79873085,24.80903816,1816,0,2530.80075,296195.9564
9261,F070802060704_182,41.16278076,1,2009,108c,0,,F070802060704_182,41.16278076,1,2009,1640.749667,166531.3671,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,16177,2696,131.0002136,11.79864216,24.80885124,1021,0,11.79864216,24.80885124,1021,0,1640.749667,166531.3671
9262,F070802060704_186,18.37832642,1,2009,108c,0,,F070802060704_186,18.37832642,1,2009,1167.919226,74352.7352,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,7223,1204,131.0057678,11.79903412,24.80967522,456,0,11.79903412,24.80967522,456,0,1167.919226,74352.7352
9263,F070802060704_189,17.53852844,2,2009,108c,0,,F070802060704_189,17.53852844,2,2009,1388.777277,70955.12046,Pasture|Grass|Hay,PPPPPF,F1P5,0:6,0,0,0,0,0,,1.149999976,2.418090105,42,0,1.149999976,2.418090105,42,0,1388.777277,70955.12046
9264,F070802060704_192,108.4224548,1,2009,108c,1,,F070802060704_192,108.4224548,1,2009,3732.67013,438672.9989,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,42610,7102,130.9999237,11.79862213,24.80880928,2690,0,11.79862213,24.80880928,2690,0,3732.67013,438672.9989
9265,F070802060704_195,77.56082153,1,2009,108c,1,,F070802060704_195,77.56082153,1,2009,2379.859064,313808.0437,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,30481,5080,130.9982758,11.79850578,24.80856514,1924,0,11.79850578,24.80856514,1924,0,2379.859064,313808.0437
9266,F070802060704_197,35.85013962,1,2009,108c,1,,F070802060704_197,35.85013962,1,2009,1822.462735,145046.6644,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,14089,2348,130.9990234,11.79855919,24.80867767,889,0,11.79855919,24.80867767,889,0,1822.462735,145046.6644
9267,F070802060704_198,353.691803,1,2009,108c,1,,F070802060704_198,353.691803,1,2009,5076.560637,1431010.158,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,139001,23167,131.0001068,11.79863548,24.80883789,8775,0,11.79863548,24.80883789,8775,0,5076.560637,1431010.158
9268,F070802060704_199,143.3159332,1,2009,108c,1,,F070802060704_199,143.3159332,1,2009,3789.609058,579846.5858,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,56323,9387,130.9996185,11.79860115,24.80876541,3555,0,11.79860115,24.80876541,3555,0,3789.609058,579846.5858
9269,F070802060704_200,58.44285583,1,2009,108c,1,,F070802060704_200,58.44285583,1,2009,1979.721823,236454.5806,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,22968,3828,130.9997559,11.79861069,24.80878448,1450,0,11.79861069,24.80878448,1450,0,1979.721823,236454.5806
9270,F070802060704_201,56.73838806,1,2009,108c,1,,F070802060704_201,56.73838806,1,2009,2506.67168,229557.8643,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,22298,3716,130.9989014,11.79854965,24.80865669,1408,0,11.79854965,24.80865669,1408,0,2506.67168,229557.8643
9271,F070802060704_206,78.66282654,1,2009,108c,1,,F070802060704_206,78.66282654,1,2009,2409.639377,318265.6091,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,30914,5152,130.9979248,11.79848099,24.80851173,1952,0,11.79848099,24.80851173,1952,0,2409.639377,318265.6091
9272,F070802060704_207,86.50106049,1,2009,108c,1,,F070802060704_207,86.50106049,1,2009,2578.427994,349969.3426,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,33995,5666,131.0003204,11.79864979,24.8088665,2146,0,11.79864979,24.8088665,2146,0,2578.427994,349969.3426
9273,F070802060704_211,77.50744629,1,2009,108c,1,,F070802060704_211,77.50744629,1,2009,2295.897577,313583.7372,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,30460,5077,130.9981689,11.79849815,24.80854797,1923,0,11.79849815,24.80854797,1923,0,2295.897577,313583.7372
9274,F070802060704_213,19.76868629,2,2009,108c,1,,F070802060704_213,19.76868629,2,2009,1230.421828,79981.20419,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,48,0,1.149999976,2.418090105,48,0,1230.421828,79981.20419
9275,F070802060704_214,28.54454803,2,2009,108c,1,,F070802060704_214,28.54454803,2,2009,1418.073257,115487.2081,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,69,0,1.149999976,2.418090105,69,0,1418.073257,115487.2081
9276,F070802060704_215,85.36405182,1,2009,108c,1,,F070802060704_215,85.36405182,1,2009,2578.007936,345371.354,Corn/Soybeans,CCICBC,C4B1I1,1:6,4,4,1,47633,7939,139.499588,12.42849159,26.1332283,2231,0,12.42849159,26.1332283,2231,0,2578.007936,345371.354
9277,F070802060704_216,59.09170532,1,2009,108c,0,,F070802060704_216,59.09170532,1,2009,2127.337179,239072.0213,Corn/Soybeans,BCBCCB,C3B3,1:6,3,3,1,25232,4205,142.3324432,12.6526022,26.60446167,1572,0,12.6526022,26.60446167,1572,0,2127.337179,239072.0213
9278,F070802060704_217,17.79706192,1,2009,108c,0,,F070802060704_217,17.79706192,1,2009,1375.565035,72002.98988,Corn/Soybeans,BCBCCB,C3B3,1:6,3,3,1,7599,1266,142.3268585,12.65215302,26.60351753,473,0,12.65215302,26.60351753,473,0,1375.565035,72002.98988
9279,F070802060704_218,71.41504669,1,2009,108c,1,,F070802060704_218,71.41504669,1,2009,2381.008877,288937.1054,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,28066,4678,130.9994659,11.79858971,24.80874062,1772,0,11.79858971,24.80874062,1772,0,2381.008877,288937.1054
9280,F070802060704_219,19.89001465,1,2009,108c,1,,F070802060704_219,19.89001465,1,2009,1201.902349,80472.50146,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,7817,1303,131.0037537,11.79889202,24.80937767,493,0,11.79889202,24.80937767,493,0,1201.902349,80472.50146
9281,F070802060704_220,167.27771,1,2009,108c,1,,F070802060704_220,167.27771,1,2009,4187.146118,676787.2348,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,65740,10957,130.9997253,11.79860783,24.80877876,4150,0,11.79860783,24.80877876,4150,0,4187.146118,676787.2348
9282,F070802060704_221,25.96390915,1,2009,108c,1,,F070802060704_221,25.96390915,1,2009,1405.14052,105046.6496,Corn/Soybeans,PPCBCB,C2B2P2,0:6,2,2,0,6803,1134,131.0087738,11.79924583,24.81012154,644,0,11.79924583,24.81012154,644,0,1405.14052,105046.6496
9283,F070802060704_222,47.43444443,1,2009,108c,1,,F070802060704_222,47.43444443,1,2009,1744.118758,191914.3352,Corn/Soybeans,BCCPPP,C2B1P3,1:6,2,2,1,14041,2340,148.0042572,13.12405872,27.59578705,1309,0,13.12405872,27.59578705,1309,0,1744.118758,191914.3352
9284,F070802060704_225,38.38820267,1,2009,108c,1,,F070802060704_225,38.38820267,1,2009,2002.103108,155313.4886,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,15087,2514,131.0037842,11.79889488,24.80938339,952,0,11.79889488,24.80938339,952,0,2002.103108,155313.4886
9285,F070802060704_226,58.69779587,1,2009,108c,1,,F070802060704_226,58.69779587,1,2009,2545.905785,237483.8425,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,23068,3845,130.9986725,11.79853439,24.80862427,1456,0,11.79853439,24.80862427,1456,0,2545.905785,237483.8425
9286,F070802060704_228,77.75749969,1,2009,108c,1,,F070802060704_228,77.75749969,1,2009,2379.610609,314597.7209,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,30559,5093,131.001297,11.79871941,24.80901337,1929,0,11.79871941,24.80901337,1929,0,2379.610609,314597.7209
9287,F070802060704_229,77.94213867,1,2009,108c,1,,F070802060704_229,77.94213867,1,2009,2388.167711,315346.0471,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,30631,5105,130.9988861,11.7985487,24.80865479,1934,0,11.7985487,24.80865479,1934,0,2388.167711,315346.0471
9288,F070802060704_230,57.60079193,1,2009,108c,1,,F070802060704_230,57.60079193,1,2009,1963.97482,233046.234,Corn/Soybeans,CBBCBC,C3B3,0:6,3,3,0,22637,3773,130.9993591,11.79858208,24.80872536,1429,0,11.79858208,24.80872536,1429,0,1963.97482,233046.234
9289,F070802060704_232,21.78174973,1,2009,108c,1,,F070802060704_232,21.78174973,1,2009,1358.539386,88126.54062,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,8560,1427,130.996521,11.79838181,24.80830383,540,0,11.79838181,24.80830383,540,0,1358.539386,88126.54062
9290,F070802060704_236,76.24357605,1,2009,108c,1,,F070802060704_236,76.24357605,1,2009,2329.61155,308471.4121,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,29964,4994,131.0012054,11.79871273,24.80900002,1892,0,11.79871273,24.80900002,1892,0,2329.61155,308471.4121
9291,F070802060704_238,165.6922913,1,2009,108c,1,,F070802060704_238,165.6922913,1,2009,4698.366929,670371.1332,Corn/Soybeans,CBICBC,C3B2I1,0:6,3,3,0,65117,10853,130.9998627,11.79861832,24.80880165,4111,0,11.79861832,24.80880165,4111,0,4698.366929,670371.1332
9292,F070802060704_239,117.442482,1,2009,108c,0,,F070802060704_239,117.442482,1,2009,3445.548688,475148.6773,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,46155,7692,131.0002899,11.79864788,24.80886269,2914,0,11.79864788,24.80886269,2914,0,3445.548688,475148.6773
9293,F070802060704_241,144.0146179,1,2009,108c,1,,F070802060704_241,144.0146179,1,2009,3078.821099,582660.884,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,56598,9433,131.0005951,11.79866982,24.80891037,3573,0,11.79866982,24.80891037,3573,0,3078.821099,582660.884
9294,F070802060704_242,105.8802109,1,2009,108c,1,,F070802060704_242,105.8802109,1,2009,3111.324056,428376.3789,Corn/Soybeans,CCBCBC,C4B2,1:6,4,4,1,59081,9847,139.4996338,12.42849541,26.13323593,2767,0,12.42849541,26.13323593,2767,0,3111.324056,428376.3789
9295,F070802060704_245,70.05670929,1,2009,108c,0,,F070802060704_245,70.05670929,1,2009,2604.939895,283436.9638,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,27532,4589,130.998642,11.79853153,24.80861855,1738,0,11.79853153,24.80861855,1738,0,2604.939895,283436.9638
9296,F070802060704_246,51.07134247,1,2009,108c,1,,F070802060704_246,51.07134247,1,2009,2169.830869,206626.5081,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,20071,3345,130.9997559,11.79861069,24.80878448,1267,0,11.79861069,24.80878448,1267,0,2169.830869,206626.5081
9297,F070802060704_247,47.98577118,1,2009,108c,1,,F070802060704_247,47.98577118,1,2009,3050.876396,194143.1089,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,18858,3143,130.9971619,11.79842758,24.80840111,1190,0,11.79842758,24.80840111,1190,0,3050.876396,194143.1089
9298,F070802060704_248,19.94659805,1,2009,108c,0,,F070802060704_248,19.94659805,1,2009,1816.727426,80699.39383,Corn/Soybeans,CCBCCC,C5B1,3:6,5,5,3,15100,2517,151.4042664,13.42191029,28.22207642,563,0,13.42191029,28.22207642,563,0,1816.727426,80699.39383
9299,F070802060704_251,81.06894684,1,2009,108c,1,,F070802060704_251,81.06894684,1,2009,2685.348839,327996.7655,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,31860,5310,130.9996033,11.79859924,24.8087616,2011,0,11.79859924,24.8087616,2011,0,2685.348839,327996.7655
9300,F070802060704_252,78.96964264,1,2009,108c,1,,F070802060704_252,78.96964264,1,2009,2409.335314,319501.2454,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,31035,5172,130.9997101,11.79860687,24.80877686,1959,0,11.79860687,24.80877686,1959,0,2409.335314,319501.2454
9301,F070802060704_253,83.73848724,1,2009,108c,1,,F070802060704_253,83.73848724,1,2009,2556.362016,338793.099,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,32909,5485,130.9990997,11.79856396,24.80868721,2077,0,11.79856396,24.80868721,2077,0,2556.362016,338793.099
9302,F070802060704_254,76.79362488,1,2009,108c,1,,F070802060704_254,76.79362488,1,2009,2930.820154,310696.3799,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,30180,5030,131.0004578,11.79866028,24.80888939,1905,0,11.79866028,24.80888939,1905,0,2930.820154,310696.3799
9303,F070802060704_255,22.96541214,1,2009,108c,0,,F070802060704_255,22.96541214,1,2009,1285.327698,92910.48465,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,9025,1504,130.9940948,11.7982111,24.80794525,570,0,11.7982111,24.80794525,570,0,1285.327698,92910.48465
9304,F070802060704_256,45.20635986,1,2009,108c,0,,F070802060704_256,45.20635986,1,2009,1841.144974,182890.587,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,17766,2961,130.9992676,11.79857635,24.80871391,1122,0,11.79857635,24.80871391,1122,0,1841.144974,182890.587
9305,F070802060704_257,50.30725861,1,2009,108c,0,,F070802060704_257,50.30725861,1,2009,1863.055145,203526.7056,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,19771,3295,131.0016327,11.79874229,24.80906105,1248,0,11.79874229,24.80906105,1248,0,1863.055145,203526.7056
9306,F070802060704_259,216.3259888,1,2009,108c,0,,F070802060704_259,216.3259888,1,2009,5081.680991,875190.2795,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,85016,14169,130.9998322,11.79861546,24.80879593,5367,0,11.79861546,24.80879593,5367,0,5081.680991,875190.2795
9307,F070802060704_260,76.60892487,1,2009,108c,0,,F070802060704_260,76.60892487,1,2009,2370.289443,309939.084,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,30107,5018,130.9986572,11.79853249,24.80862045,1901,0,11.79853249,24.80862045,1901,0,2370.289443,309939.084
9308,F070802060704_261,116.1663589,1,2009,108c,0,,F070802060704_261,116.1663589,1,2009,2726.906095,469974.9636,Corn/Soybeans,CBIBCB,C2B3I1,0:6,2,2,0,30436,5073,131.0017853,11.79875374,24.80908585,2882,0,11.79875374,24.80908585,2882,0,2726.906095,469974.9636
9309,F070802060704_263,76.93218231,1,2009,108c,0,,F070802060704_263,76.93218231,1,2009,2370.088035,311242.5809,Corn/Soybeans,PPPCBC,C2B1P3,0:6,2,2,0,20156,3359,130.9984894,11.79852104,24.80859756,1909,0,11.79852104,24.80859756,1909,0,2370.088035,311242.5809
