OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,cropAcres,pctWScropAcres,cpNO3load,cpNO3LoadReduced,cpWSNO3LoadPct,cpSEDload,cpSEDloadlbs,cpSEDLoadReduced,cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,GHG_total
880,F070802060804_308,1579.303066,155661.8558,38.4484787,6382.447266,10528.73145,129.9558563,1514.870117,37.67950821,10.76557446,38.4484787,0.004348106,1060.969604,965.4823608,0.005288294,8.941486359,17882.97266,8.941486359,3.41293E-05,16911.17969,6.610630512,17.51578331,713.8015747,1891.316406,108,070802060804,48.44508362
881,F070802060804_317,2495.704066,353322.2591,87.27059937,14486.91992,23613.67578,294.9746399,3438.46167,85.52518463,24.43576813,87.27059937,0.009869359,2165.085205,1970.227539,0.010791644,17.40244484,34804.88672,17.40244484,6.64244E-05,38100.59375,7.352917194,19.3381691,832.4646606,2189.381592,108,070802060804,109.9609528
882,F070802060804_358,2420.676001,272279.3002,67.25299072,11163.99609,15566.375,227.3151093,2649.767822,65.90792847,18.83083725,67.25299072,0.007605585,1668.452759,1518.291992,0.008316231,18.07435989,36148.71875,18.07435989,6.89891E-05,26730.37109,7.352996826,17.60555458,617.6703491,1478.911133,108,070802060804,84.73876953
883,F070802060804_367,1373.969872,110164.8029,27.21070671,4516.977539,4612.758789,91.97219086,1072.101807,26.66649246,7.618998051,27.21070671,0.003077236,675.0514526,614.296814,0.003364725,3.401561737,6803.123535,3.401561737,1.29836E-05,9129.736328,7.353086472,14.86209297,1327.912842,2683.983643,108,070802060804,34.28549194
884,F070802060804_369,1126.804896,59755.09073,14.75950718,2450.078125,1443.479858,49.88713455,581.5245972,14.46431732,4.132661819,14.75950718,0.00166914,407.2850342,370.6293945,0.00203007,12.39997482,24799.95117,12.39997482,4.73302E-05,3893.558105,6.610587597,10.50525951,197.5873413,313.9972534,108,070802060804,18.59697914
885,F070802060804_377,3007.09923,461392.0656,113.9638367,18917.99609,26006.54883,385.1977539,4490.175293,111.6845627,31.90987396,113.9638367,0.012888075,2978.242676,2710.200928,0.014844745,36.02554703,72051.09375,36.02554703,0.000137508,44924.54688,6.980292797,16.57609367,525.1272583,1247.019165,108,070802060804,143.5944366
886,F070802060804_385,632.907532,24910.51122,6.152896404,1021.380798,1885.494019,20.79678917,242.424118,6.029838562,1.722810984,6.152896404,0.000695826,181.8259277,165.4615936,0.000906293,2.555685043,5111.370117,2.555685043,9.75494E-06,2906.874756,6.172917843,17.56827545,399.6504822,1137.415039,108,070802060804,7.752649307
887,F070802060804_386,3375.912806,297299.8657,73.43306732,12189.88965,20827.08398,248.2037659,2893.262939,71.96440887,20.56125832,73.43306732,0.008304484,2169.960693,1974.664185,0.010815945,28.15370941,56307.41797,28.15370941,0.000107462,33016.97266,6.173145771,16.72029686,432.9763184,1172.739746,108,070802060804,92.52566528
888,F070802060804_416,1494.012711,139316.3321,34.41113281,5712.248047,9535.324219,116.3096313,1355.798584,33.72291183,9.635117531,34.41113281,0.003891526,853.677124,776.8461914,0.004255066,16.12893677,32257.875,16.12893677,6.15635E-05,15247.57227,7.353126049,19.62753105,354.1614685,945.3551025,108,070802060804,43.35802841
889,F070802060804_419,2418.809244,308167.6341,76.11740875,12635.49023,21092.13281,257.2768555,2999.025879,74.59506226,21.31287384,76.11740875,0.008608054,1989.20813,1810.179443,0.009915004,37.90389633,75807.79688,37.90389633,0.000144678,33727.625,6.980241776,18.63220024,333.3559875,889.819458,108,070802060804,95.9079361
890,F070802060804_461,793.9976436,28463.20103,7.030410767,1167.048218,1214.713745,23.76278877,276.9981689,6.889802456,1.968515038,7.030410767,0.000795063,194.0258331,176.5635071,0.000967102,,,,,2381.761963,6.609792709,13.48954868,,,108,070802060804,8.858317375
891,F070802060804_472,1633.175664,125473.7929,30.99202728,5144.676758,8082.721191,104.7530518,1221.085815,30.37218666,8.677767754,30.99202728,0.003504863,855.2186279,778.2489624,0.00426275,20.67920685,41358.41406,20.67920685,7.89317E-05,13227.39844,6.610579491,16.99635887,248.7850189,639.6472778,108,070802060804,39.04995346
892,F070802060805_24,4403.769116,872493.6141,215.5059204,35773.98438,54096.30078,728.4100342,8490.933594,211.1958008,60.34165955,215.5059204,0.024371386,5346.436035,4865.256836,0.026648762,76.1844635,152368.9375,76.1844635,0.000290793,89870.28125,7.352948666,18.47184753,469.5705872,1179.640503,108,070802060805,271.5374756
893,F070802060805_42,1578.010584,155583.696,38.42917252,6379.242676,10398.16504,129.8906097,1514.109375,37.66058731,10.76016808,38.42917252,0.004345923,953.4025879,867.5963745,0.004752137,17.06473923,34129.47656,17.06473923,6.51354E-05,16777.4082,7.352777004,19.33780289,373.8259583,983.1622925,108,070802060805,48.42075348
894,F070802060805_294,2755.279393,285414.6405,70.49741364,11702.57031,18615.54883,238.2812653,2777.598145,69.08746338,19.73927498,70.49741364,0.007972494,1748.963257,1591.556519,0.008717528,20.55098915,41101.98047,20.55098915,7.84422E-05,30318.11914,7.352909088,19.04935074,569.4407349,1475.263306,108,070802060805,88.82673645
895,F070802060805_344,4471.929191,1158831.842,286.2314758,47514.42578,72782.92969,967.4624023,11277.52051,280.5068359,80.14481354,286.2314758,0.032369681,7101.061035,6461.965332,0.035394508,132.1903839,264380.7813,132.1903839,0.000504565,120297.3594,7.352937222,18.61621857,359.4393616,910.0310669,108,070802060805,360.6516418
896,F070802060301_107,2612.855463,284874.6166,70.36402893,11680.42871,20644.80859,237.8304138,2772.342773,68.95674896,19.70192719,70.36402893,0.007957409,1745.665161,1588.555298,0.008701089,30.82396889,61647.9375,30.82396889,0.000117654,32325.23828,7.352862358,20.34882736,378.9397888,1048.70459,108,070802060301,88.65867615
897,F070802060301_110,4558.72241,927635.0911,229.1258698,38034.89453,66478.57813,774.4454346,9027.55957,224.5433502,64.15524292,229.1258698,0.025911653,5684.34375,5172.75293,0.028333027,259.490448,518980.9063,259.490448,0.000990464,104513.4688,7.352931023,20.20461273,146.5753174,402.7642212,108,070802060301,288.6986084
898,F070802060301_165,3071.271127,409658.5551,101.1856613,16796.82031,31007.33203,342.0075378,3986.715088,99.16194916,28.33198547,101.1856613,0.011443002,2510.313232,2284.38501,0.012512398,54.53322983,109066.4609,54.53322983,0.000208151,47804.15234,7.352885246,20.92648697,308.0107422,876.605896,108,070802060301,127.4939346
899,F070802060301_210,3496.803981,529234.4771,130.7209167,21699.67188,34518.16406,441.8367004,5150.404297,128.1064911,36.60185623,130.7209167,0.01478312,3243.028564,2951.156006,0.016164543,253.8275146,507655.0313,253.8275146,0.000968849,56217.83594,7.352939606,19.04942894,85.48983002,221.4804688,108,070802060301,164.7083435
900,F070802060301_256,2384.793918,304717.4527,75.26521301,12494.02539,23064.26953,254.3964233,2965.449463,73.75991058,21.0742588,75.26521301,0.00851168,1867.24353,1699.19165,0.009307084,52.62555313,105251.1016,52.62555313,0.000200869,35558.29688,7.352922916,20.92659569,237.4136658,675.6849976,108,070802060301,94.83416748
901,F070802060301_338,2455.10319,266767.0111,65.89144897,10937.98047,20621.38867,222.7131042,2596.123047,64.57362366,18.44960594,65.89144897,0.007451609,1634.696289,1487.573608,0.008147975,27.55294418,55105.88672,27.55294418,0.000105168,31559.36914,7.352900505,21.21533203,396.9804688,1145.408203,108,070802060301,83.02323151
902,F070802060301_343,1230.912185,70531.39829,17.42125511,2891.928467,1930.972168,58.88384247,686.3974609,17.0728302,4.877951622,17.42125511,0.001970155,42.12616348,38.33480835,0.000209974,,,,,4822.900391,75.43871307,125.8099518,,,108,070802060301,21.95078278
903,F070802060301_398,2859.838111,352085.7418,86.96517944,14436.21973,22680.51953,293.9423218,3426.427979,85.22587585,24.35025024,86.96517944,0.009834819,2157.489014,1963.314941,0.010753782,82.17921448,164358.4219,82.17921448,0.000313675,37116.73828,7.352982044,18.90513802,175.6675262,451.6560364,108,070802060301,109.5761261
904,F070802060302_11,2575.350926,358840.4741,88.63359833,14713.17773,23982.47852,299.5815735,3492.163818,86.86092377,24.81740761,88.63359833,0.0100235,2316.301025,2107.833984,0.011545365,130.2842865,260568.5781,130.2842865,0.00049729,38695.65625,6.980235577,18.35801888,112.9313278,297.0093994,108,070802060302,111.6783295
905,F070802060302_17,1437.272277,72317.9779,17.8625412,2965.181885,2562.202637,60.3753891,703.7841187,17.50529099,5.001511574,17.8625412,0.00202006,443.1273499,403.2458801,0.002208723,9.056023598,18112.04688,9.056023598,3.45665E-05,5527.384766,7.353284836,13.70723152,327.4264832,610.3544922,108,070802060302,22.50680161
906,F070802060302_27,1151.601835,75612.46587,18.67627907,3100.262207,5114.312988,63.12582397,735.8453979,18.30275345,5.229358196,18.67627907,0.002112085,488.0621643,444.1365662,0.002432696,21.18528366,42370.56641,21.18528366,8.08633E-05,8214.575195,6.980425358,18.49560738,146.3403625,387.749115,108,070802060302,23.53211212
907,F070802060302_38,1636.957621,86854.33438,21.4530201,3561.201416,4406.021484,72.51120758,845.2489624,21.02396011,6.006845474,21.4530201,0.002426104,638.9359131,581.4317017,0.00318471,14.26149368,28522.98633,14.26149368,5.44355E-05,7967.222656,6.124883652,13.70276642,249.7074585,558.652771,108,070802060302,27.03080559
908,F070802060302_43,1988.657204,236646.9228,58.45178986,9702.99707,15815.88379,197.5670471,2303.000488,57.28275299,16.36650085,58.45178986,0.006610264,1450.12439,1319.613159,0.007227996,23.21904373,46438.08984,23.21904373,8.86261E-05,25518.88086,7.352910042,19.33815193,417.8896179,1099.049561,108,070802060302,73.64925385
909,F070802060302_65,706.4264576,24912.79278,6.153460026,1021.474365,1143.435913,20.79869461,242.4463196,6.030390739,1.722968817,6.153460026,0.00069589,160.8149719,146.341629,0.000801566,,,,,2164.910156,6.980066776,14.79353619,,,108,070802060302,7.753359795
910,F070802060302_89,3948.638862,472208.6631,116.6355362,19361.49805,33840.63672,394.2281189,4595.439941,114.3028259,32.65795135,116.6355362,0.013190215,2893.56958,2633.148438,0.014422701,110.8572769,221714.5625,110.8572769,0.000423137,53202.13281,7.352983952,20.2047596,174.6524811,479.9155579,108,070802060302,146.9607849
911,F070802060302_101,1394.535349,95920.14616,23.692276,3932.917725,5097.629883,80.07989502,933.475647,23.21842957,6.633837223,23.692276,0.00267934,619.1636963,563.4389648,0.003086158,57.38490677,114769.8125,57.38490677,0.000219036,9030.547852,6.980201721,16.02755356,68.53575134,157.3679962,108,070802060302,29.85226631
912,F070802060302_115,888.5140805,41364.01498,10.21691132,1696.007324,1898.506226,34.53316116,402.5462952,10.01257324,2.860735178,10.21691132,0.001155422,267.0140991,242.9828339,0.001330904,40.94346237,81886.92188,40.94346237,0.000156279,3594.513672,6.97994709,14.79328251,41.42315292,87.79212952,108,070802060302,12.87330818
913,F070802060302_128,554.5979203,20045.90315,4.951338291,821.9221802,968.4816895,16.73552322,195.0827332,4.852311611,1.386374712,4.951338291,0.000559943,139.7496185,127.1721497,0.000696568,,,,,1790.403809,6.463067532,14.07858372,,,108,070802060302,6.238686562
914,F070802060302_150,749.5561785,13474.34727,3.328163862,552.4752197,943.93396,11.24919415,131.1296539,3.261600494,0.931885898,3.328163862,0.000376379,91.86064911,83.59319305,0.00045787,,,,,1496.40918,6.609093189,17.90108871,,,108,070802060302,4.193486214
915,F070802060302_152,4122.279145,345847.412,85.42430878,14180.43555,20329.2793,288.7341614,3365.717773,83.71582031,23.91880608,85.42430878,0.009660563,2119.272705,1928.538208,0.010563297,205.6199341,411239.875,205.6199341,0.000784843,34509.71484,7.352945328,17.8942337,68.96430206,167.8325348,108,070802060302,107.6346283
916,F070802060302_154,1735.668769,154522.2999,38.16700745,6335.723145,11322.62207,129.0044861,1503.780151,37.40366745,10.68676186,38.16700745,0.004316275,946.8717651,861.6533203,0.004719585,36.39917755,72798.35938,36.39917755,0.000138934,17658.3457,7.352983952,20.4935627,174.0622559,485.1303406,108,070802060302,48.09043121
917,F070802060302_176,2171.197654,83810.23147,20.70112801,3436.387207,4184.111816,69.96981049,815.6244507,20.28710556,5.79631567,20.70112801,0.002341073,513.5523071,467.3326111,0.002559749,99.00535583,198010.7188,99.00535583,0.000377899,7620.499023,7.35319376,16.30637169,34.70910263,76.97057343,108,070802060302,26.08342171
918,F070802060302_225,855.6712114,45741.91184,11.29825211,1875.509888,2504.596436,38.18809128,445.151123,11.07228661,3.163510561,11.29825211,0.00127771,318.8421631,290.1463623,0.001589236,14.52875614,29057.51367,14.52875614,5.54556E-05,4380.106445,6.4640131,15.09619617,129.0895081,301.4784241,108,070802060302,14.23579693
919,F070802060302_233,813.8443121,38894.69365,9.606988907,1594.760132,1534.620728,32.47162247,378.5153503,9.414849281,2.689956903,9.606988907,0.001086446,255.6032562,232.5989685,0.001274028,,,,,3129.380859,6.856265068,13.45397568,,,108,070802060302,12.10480595
920,F070802060302_249,2419.875665,314171.5671,77.60037994,12881.66309,21503.0625,262.2892761,3057.455078,76.04837036,21.72810555,77.60037994,0.008775762,1925.197876,1751.930054,0.009595951,87.99318695,175986.375,87.99318695,0.000335866,34384.72656,7.3528409,19.62676811,146.3938751,390.7657776,108,070802060302,97.776474
921,F070802060302_265,1562.415298,128239.8334,31.67523956,5258.089844,8570.6875,107.0623093,1248.004395,31.0417347,8.869067192,31.67523956,0.003582126,785.8091431,715.0863037,0.003916785,36.15793991,72315.875,36.15793991,0.000138013,13828.77734,7.353084087,19.33861351,145.4200592,382.4548035,108,070802060302,39.91080093
922,F070802060302_348,2235.187738,305137.2167,75.36888885,12511.23535,14250.75098,254.7468414,2969.53418,73.86151123,21.10328865,75.36888885,0.008523405,1969.623901,1792.357788,0.009817388,338.9458313,677891.625,338.9458313,0.001293742,26761.98633,6.980322361,14.93116283,36.91219711,78.95652771,108,070802060302,94.96479797
923,F070802060302_364,4568.431967,1014274.193,250.5257263,41587.26953,67787.26563,846.7769775,9870.713867,245.515213,70.14720154,250.5257263,0.028331745,6215.234375,5655.863281,0.030979197,334.0284424,668056.875,334.0284424,0.001274972,109374.5313,7.352948189,19.33825493,124.502182,327.4407654,108,070802060302,315.6624146
924,F070802060302_371,2280.865481,109554.514,27.05996513,4491.954102,7498.315918,91.46268463,1066.162598,26.5187664,7.576790333,27.05996513,0.003060189,671.3113403,610.8933105,0.003346082,40.94798279,81895.96875,40.94798279,0.000156297,11990.26953,7.353090763,19.62743568,109.6990356,292.8171082,108,070802060302,34.09555817
925,F070802060302_422,2048.879339,119289.4264,29.46448898,4891.10498,6531.687988,99.58997345,1160.900879,28.87519836,8.25005722,29.46448898,0.003332115,770.0095825,700.7087402,0.003838034,74.050354,148100.7031,74.050354,0.000282647,11422.79297,6.980225563,16.30177116,66.05107117,154.2570953,108,070802060302,37.12525558
926,F070802060302_463,2978.816099,139272.6051,34.4003334,5710.455566,6504.415527,116.2731247,1355.373169,33.71232605,9.63209343,34.4003334,0.003890305,853.4235229,776.6154175,0.004253802,18.10763168,36215.26172,18.10763168,6.91161E-05,12214.87109,7.353003025,15.72834015,315.3618164,674.5703125,108,070802060302,43.34442139
927,F070802060406_50,3400.443368,420408.854,103.8409882,17237.60352,31143.99219,350.9825439,4091.334961,101.7641678,29.0754776,103.8409882,0.01174329,3068.54834,2792.378906,0.015294863,48.53529739,97070.59375,48.53529739,0.000185257,48381.59375,6.173089027,17.32629967,355.1560364,996.8331299,108,070802060406,130.8396454
928,F070802060406_90,1391.529897,106873.981,26.39787292,4382.046875,7573.021973,89.22480774,1040.076172,25.86991501,7.391404629,26.39787292,0.002985314,702.3275146,639.118042,0.003500679,31.91431236,63828.625,31.91431236,0.000121816,11955.06836,6.856396675,18.70557213,137.3066406,374.5989685,108,070802060406,33.26131821
929,F070802060406_91,2318.036324,247685.9583,61.17843246,10155.62012,15357.00977,206.7830963,2410.430176,59.9548645,17.12996101,61.17843246,0.006918618,1598.792114,1454.900879,0.007969015,166.4811707,332962.3438,166.4811707,0.000635452,25512.62891,6.98028326,17.53564835,61.00161362,153.2463379,108,070802060406,77.08482361
930,F070802060406_110,3422.26396,557121.4864,137.6090088,22843.0957,39477.27344,465.1184387,5421.794922,134.8568268,38.53052139,137.6090088,0.015562088,3413.918701,3106.666016,0.017016327,66.61118317,133222.375,66.61118317,0.000254252,62320.36719,7.352929115,20.06020737,342.9318542,935.5841675,108,070802060406,173.3873444
931,F070802060406_172,3150.46875,370967.3164,91.62892914,15210.40234,25091.66602,309.70578,3610.179688,89.79634857,25.65609932,91.62892914,0.01036224,2528.481445,2300.918213,0.012602956,20.61167336,41223.34766,20.61167336,7.86739E-05,40302.07031,6.610579491,17.51564598,737.9508667,1955.303223,108,070802060406,115.452446
932,F070802060406_193,1327.384437,102574.5051,25.33590317,4205.759766,4790.512695,85.63535309,998.2345581,24.82918549,7.094052792,25.33590317,0.002865216,628.5256348,571.958313,0.003132821,,,,,8996.272461,7.353262901,15.72889519,,,108,070802060406,31.92323875
933,F070802060406_211,2626.189814,346018.2111,85.46649933,14187.43848,25354.49023,288.87677,3367.380127,83.75717163,23.93062019,85.46649933,0.009665336,2120.342529,1929.511719,0.010568629,30.3010788,60602.16016,30.3010788,0.000115658,39541.92969,7.352864742,20.49323082,468.2156372,1304.967773,108,070802060406,107.6877899
934,F070802060406_289,2200.193461,147345.8207,36.39441681,6041.473145,6644.166016,123.0131302,1433.940063,35.66652679,10.19043636,36.39441681,0.004115814,902.9244385,821.6612549,0.004500534,159.9299927,319859.9688,159.9299927,0.000610446,12685.63867,7.352754116,15.43901253,37.77573395,79.31994629,108,070802060406,45.85696411
935,F070802060406_291,1317.450708,70124.498,17.32075119,2875.244629,4009.062012,58.54413986,682.4376221,16.97433662,4.849810123,17.32075119,0.001958789,429.7269592,391.0515442,0.00214193,,,,,6884.306641,7.352597713,17.60460091,,,108,070802060406,21.82414627
936,F070802060501_30,1957.71335,153884.6841,38.00951767,6309.580078,11523.72754,128.472168,1497.574951,37.24932861,10.64266491,38.00951767,0.004298465,942.9847412,858.1160889,0.00470021,13.65597439,27311.94922,13.65597439,5.21243E-05,17833.30859,7.352828026,20.78193092,462.0380859,1305.897949,108,070802060501,47.89199448
937,F070802060501_46,3024.553274,251306.7476,62.07276535,10304.0791,14569.71973,209.805954,2445.666992,60.83131027,17.38037491,62.07276535,0.007019757,1539.929565,1401.335938,0.007675621,141.0462189,282092.4375,141.0462189,0.000538367,24873.79883,7.353039742,17.75006104,73.05462646,176.3521118,108,070802060501,78.21168518
938,F070802060501_59,2403.143554,230105.4499,56.83604431,9434.783203,17787.41016,192.105835,2239.340088,55.69932175,15.91409206,56.83604431,0.006427541,1410.015869,1283.114502,0.00702808,20.53819275,41076.38281,20.53819275,7.83934E-05,27222.19336,7.353033066,21.21571732,459.3774719,1325.442505,108,070802060501,71.61341095
939,F070802060501_70,1959.318751,151629.6319,37.45251846,6217.118164,11965.33105,126.5895157,1475.629272,36.70346832,10.48670483,37.45251846,0.004235474,929.1373291,845.5149536,0.00463119,12.66617489,25332.34961,12.66617489,4.83462E-05,18182.44922,7.353055477,21.50458527,490.8441772,1435.512207,108,070802060501,47.1901741
940,F070802060501_85,3023.667143,81930.65116,20.23687172,3359.320801,5343.748047,68.40062714,797.3327637,19.83213425,5.666324139,20.23687172,0.002288571,528.850647,481.2540894,0.002636002,25.68532753,51370.65625,25.68532753,9.80398E-05,8703.068359,6.980347633,18.08414459,130.7875366,338.8342285,108,070802060501,25.49845886
941,F070802060501_99,2022.103991,143411.1977,35.42256546,5880.145996,10277.50391,119.7282715,1395.649048,34.71411514,9.918318748,35.42256546,0.004005909,878.7905273,799.6994019,0.004380241,21.93796921,43875.9375,21.93796921,8.37363E-05,16157.65039,7.352945328,20.20465469,268.0350952,736.5153198,108,070802060501,44.63243484
942,F070802060501_101,4045.901945,441254.8289,108.9899445,18092.33008,29135.19141,368.3860168,4294.203613,106.8101425,30.51718521,108.9899445,0.012325582,2703.890137,2460.540039,0.013477262,56.90737915,113814.7578,56.90737915,0.000217213,47227.52344,7.352991581,19.19396591,317.9259033,829.9015503,108,070802060501,137.3273315
943,F070802060501_102,4550.367549,606696.4469,149.8540192,24875.76758,42990.12109,506.5065918,5904.248535,146.8569336,41.95912552,149.8540192,0.016946865,3717.70166,3383.108398,0.018530501,72.20103455,144402.0781,72.20103455,0.000275588,67865.89063,7.352932453,20.0602169,344.53479,939.9573364,108,070802060501,188.8160553
944,F070802060501_108,3167.230881,363101.0409,89.68595886,14887.86914,26898.61133,303.1385498,3533.626709,87.89224243,25.11206818,89.68595886,0.010142511,2224.979004,2024.730835,0.011090179,57.10495758,114209.9141,57.10495758,0.000217967,41786.48047,7.353011608,20.63804245,260.7106323,731.7487183,108,070802060501,113.0043106
945,F070802060501_148,2574.407673,392621.7307,96.97756958,16098.27637,28453.21875,327.7841797,3820.91626,95.03801727,27.15371895,96.97756958,0.010967112,2405.88623,2189.356445,0.011991892,69.00878906,138017.5781,69.00878906,0.000263404,44551.49609,7.352972031,20.34912872,233.2786407,645.5916138,108,070802060501,122.1917343
946,F070802060501_216,1861.608392,191729.3326,47.3571434,7861.285645,13159.93359,160.0671387,1865.87146,46.40999985,13.26000023,47.3571434,0.00535558,1174.893799,1069.15332,0.005856137,16.41312027,32826.24219,16.41312027,6.26482E-05,21021.21875,7.352814198,19.66155624,478.963501,1280.756958,108,070802060501,59.66999817
947,F070802060501_217,2907.115896,448924.6608,110.8843918,18406.80859,31449.69336,374.7892456,4368.845215,108.6667023,31.04763031,110.8843918,0.012539824,2750.923828,2503.340576,0.013711696,53.4094162,106818.8281,53.4094162,0.000203861,49856.5,7.352898121,19.91598701,344.6360168,933.4777222,108,070802060501,139.714325
948,F070802060501_254,2383.314059,316250.4906,78.11386871,12966.90234,22409.30469,264.0248718,3077.686523,76.55158997,21.87188339,78.11386871,0.008833832,2041.374756,1857.651001,0.010175022,88.86242676,177724.8594,88.86242676,0.000339184,35376.20703,6.980268478,19.04351616,145.9210968,398.1008301,108,070802060501,98.42347717
949,F070802060501_279,3773.382202,663192.4597,163.8085327,27192.2168,51265.52734,553.6728516,6454.056152,160.5323639,45.86639023,163.8085327,0.018524971,4063.881104,3698.131836,0.020255998,69.34541321,138690.8281,69.34541321,0.000264688,78457.74219,7.352960587,21.21550751,392.1271057,1131.404907,108,070802060501,206.3987579
950,F070802060501_284,2376.805358,327925.4452,80.99758148,13445.59863,24292.79492,273.7718201,3191.304688,79.37763214,22.6793232,80.99758148,0.009159949,2009.474731,1828.621948,0.010016019,33.70294952,67405.89844,33.70294952,0.000128643,37738.39453,7.352858543,20.6376152,398.9442749,1119.735718,108,070802060501,102.0569534
951,F070802060501_285,1897.734159,97526.39662,24.08901978,3998.777344,7381.840332,81.42088318,949.1073608,23.60723877,6.744925499,24.08901978,0.002724207,597.607605,543.822937,0.002978714,13.19590282,26391.80664,13.19590282,5.03682E-05,11380.61719,7.353086948,20.92706299,303.0317383,862.4356689,108,070802060501,30.35216522
952,F070802060501_286,3662.791821,182830.5786,45.15915298,7496.419434,13396.91406,152.6379395,1779.27063,44.25597,12.64456272,45.15915298,0.005107011,1120.364624,1019.531799,0.005584342,20.74011612,41480.23438,20.74011612,7.91641E-05,20893.33398,7.352806091,20.49306679,361.4454041,1007.387512,108,070802060501,56.90053177
953,F070802060501_288,2137.559969,216502.0211,53.47599792,8877.015625,16561.51563,180.7488708,2106.954346,52.40647888,14.973279,53.47599792,0.006047556,1422.684692,1294.643066,0.007091226,23.86753082,47735.05859,23.86753082,9.11013E-05,25438.53125,6.856728077,19.64906883,371.9285278,1065.821655,108,070802060501,67.37976074
954,F070802060501_289,4179.496958,717927.6167,177.328125,29436.46875,46247.17578,599.3690796,6986.728027,173.7815552,49.65187454,177.328125,0.02005389,4717.739746,4293.143066,0.023515088,198.0899048,396179.8125,198.0899048,0.000756101,75683.64063,6.856624126,17.62895775,148.6015625,382.0671387,108,070802060501,223.4334259
955,F070802060501_293,3129.081611,249192.4849,61.55054474,10217.39063,17055.65625,208.0408478,2425.091553,60.3195343,17.23415184,61.55054474,0.0069607,1833.108521,1668.128784,0.009136941,47.31481552,94629.63281,47.31481552,0.000180599,27273.04688,6.125061035,16.3494854,215.9448547,576.416626,108,070802060501,77.55368805
956,F070802060501_313,3070.191234,553231.4102,136.6481628,22683.5957,40983.51172,461.8707886,5383.9375,133.9152069,38.26148605,136.6481628,0.015453427,3390.084961,3084.977295,0.016897529,99.89404297,199788.0938,99.89404297,0.000381291,63667.10938,7.352921486,20.63778877,227.0765533,637.3464355,108,070802060501,172.1766968
957,F070802060501_316,1543.857897,97494.93881,24.08124924,3997.487305,7143.945313,81.3946228,948.8012085,23.59962463,6.742749691,24.08124924,0.002723328,597.4440918,543.6741333,0.002977899,5.82091713,11641.83398,5.82091713,2.22182E-05,11141.43262,7.35272646,20.49284935,686.7453003,1914.033936,108,070802060501,30.3423748
958,F070802060501_334,2347.823616,157457.7113,38.89205551,6456.081055,11537.71582,131.4551544,1532.347046,38.11421585,10.88977528,38.89205551,0.00439827,964.8475342,878.0112305,0.004809183,10.45134068,20902.67969,10.45134068,3.98923E-05,17993.79688,7.353073597,20.49381256,617.7275391,1721.673584,108,070802060501,49.00399017
959,F070802060501_337,3186.005434,458532.2239,113.2574615,18800.73828,34706.61328,382.8102112,4462.34375,110.9923096,31.71208954,113.2574615,0.012808192,3125.344727,2844.063721,0.01557796,36.54758453,73095.17188,36.54758453,0.000139501,53507.35156,6.610519409,18.81369591,514.4180908,1464.046143,108,070802060501,142.7044067
960,F070802060501_361,2397.024528,201986.419,49.89064407,8281.84668,15613.77637,168.6303711,1965.691406,48.8928299,13.96938038,49.89064407,0.005642091,1474.296143,1341.609497,0.007348477,17.01938629,34038.77344,17.01938629,6.49623E-05,23895.62305,6.173068047,17.81116104,486.6125183,1404.023804,108,070802060501,62.86220932
961,F070802060501_365,1658.004959,124068.4652,30.64491081,5087.055176,9490.728516,103.5797958,1207.409546,30.03201294,8.580574989,30.64491081,0.003465608,760.2680054,691.8438721,0.003789478,12.80564499,25611.28906,12.80564499,4.88786E-05,14577.7832,7.352894783,21.07091522,397.2510071,1138.387207,108,070802060501,38.61258698
962,F070802060501_384,1956.541472,229464.7205,56.67778778,9408.512695,17737.88086,191.5709229,2233.104736,55.54423141,15.86978054,56.67778778,0.006409644,1406.123413,1279.572266,0.007008677,23.08639717,46172.79297,23.08639717,8.81198E-05,27146.39453,7.35285759,21.21520996,407.5349121,1175.860962,108,070802060501,71.41400909
963,F070802060501_388,1720.048433,106895.1382,26.40309906,4382.914551,7918.818848,89.24247742,1040.282104,25.87503624,7.392867565,26.40309906,0.002985904,655.020752,596.0689087,0.003264884,16.57767105,33155.33984,16.57767105,6.32763E-05,12301.7334,7.353033543,20.63810539,264.3866272,742.0664673,108,070802060501,33.26790237
964,F070802060501_405,3368.781409,604008.0656,149.1899872,24765.53711,46204.14063,504.262146,5878.085449,146.206192,41.77319717,149.1899872,0.016871771,3701.2229,3368.112793,0.018448364,70.65775299,141315.5,70.65775299,0.000269698,70969.67969,7.352941513,21.07105255,350.499939,1004.414612,108,070802060501,187.9793854
965,F070802060501_406,677.6367195,20380.27505,5.033927917,835.632019,1509.775391,17.01467705,198.3367615,4.933249474,1.409499764,5.033927917,0.000569283,138.94664,126.4414444,0.000692565,,,,,2345.407471,6.608845711,18.54935646,,,108,070802060501,6.342749119
966,F070802060501_407,2362.619863,311177.4293,76.86082458,12758.89648,23553.23438,259.7895813,3028.316406,75.3236084,21.52103043,76.86082458,0.008692127,1906.843262,1735.227417,0.009504464,25.95528603,51910.57422,25.95528603,9.90702E-05,36312.13281,7.352867126,20.92643929,491.5721741,1399.026489,108,070802060501,96.84463501
